city,d,kappa,generator,K,D,Kprime,L1,h1,Bmax,Btheory
Seattle,5431294807,7,eps10,15,1,1,9.122506337861843,1,9.122506337861843,10.034756971648028
Seattle,5431294807,7,eps25,15,1,1,9.122506337861843,1,9.122506337861843,11.403132922327304
Seattle,4001581488,3,ipsp_rho4,3,3,3,37.173689026653925,11,71.09935708956593,946.7790244264628
Seattle,4001581488,3,ipsp_rho4,5,3,5,37.173689026653925,11,104.7815706995812,20780.464390823407
Seattle,4001581488,3,ipsp_rho4,15,3,15,37.173689026653925,11,303.0759503563185,51317796389.072044
Seattle,4001581488,3,ipsp_rho125,3,2,3,37.173689026653925,11,47.46005157964898,92.45888910414676
Seattle,4001581488,3,ipsp_rho125,5,3,5,37.173689026653925,11,71.09935708956593,198.17795172522932
Seattle,4001581488,3,ipsp_rho125,15,3,15,37.173689026653925,11,104.7815706995812,4346.786432203178
Seattle,7338915158,7,ipsp_rho4,3,2,3,60.551650789491475,12,125.70298609387498,1352.8264126318636
Seattle,7338915158,7,ipsp_rho4,5,4,5,60.551650789491475,12,169.1564190324814,27789.222602109818
Seattle,7338915158,7,ipsp_rho4,15,6,15,60.551650789491475,12,272.6896537970183,61351366599.229904
Seattle,7338915158,7,ipsp_rho125,3,1,3,60.551650789491475,12,80.17446614864505,132.11195435858042
Seattle,7338915158,7,ipsp_rho125,5,1,5,60.551650789491475,12,96.84432841679435,265.01867868528194
Seattle,7338915158,7,ipsp_rho125,15,5,15,60.551650789491475,12,175.5498016109125,5196.662886862475
Seattle,53158826,5,ipsp_rho4,3,2,3,101.1071120335567,16,144.29550422761062,2129.713792536907
Seattle,53158826,5,ipsp_rho4,5,3,5,101.1071120335567,16,180.3552985151829,42267.42068059051
Seattle,53158826,5,ipsp_rho4,15,5,15,101.1071120335567,16,302.101504853237,87270275867.57088
Seattle,53158826,5,ipsp_rho125,3,2,3,101.1071120335567,16,111.26054545990075,207.97986255243234
Seattle,53158826,5,ipsp_rho125,5,2,5,101.1071120335567,16,139.15701151968267,403.0935352381755
Seattle,53158826,5,ipsp_rho125,15,4,15,101.1071120335567,16,200.63099561508068,7392.07989758044
Seattle,6456375600,6,ipsp_rho4,3,3,3,76.41451992949584,9,156.1129532460052,1510.6323188719334
Seattle,6456375600,6,ipsp_rho4,5,3,5,76.41451992949584,9,212.88308019239565,28778.117101950935
Seattle,6456375600,6,ipsp_rho4,15,6,15,76.41451992949584,9,333.3608602955068,54335233958.2953
Seattle,6456375600,6,ipsp_rho125,3,1,3,76.41451992949584,9,91.43060543528925,147.52268738983724
Seattle,6456375600,6,ipsp_rho125,5,2,5,76.41451992949584,9,119.17540973392627,274.4495115466207
Seattle,6456375600,6,ipsp_rho125,15,4,15,76.41451992949584,9,216.32206311756522,4602.3733359446815
Seattle,5435451217,3,ipsp_rho4,3,2,3,53.57081787850909,10,148.0881878455685,1177.1330860561454
Seattle,5435451217,3,ipsp_rho4,5,3,5,53.57081787850909,10,230.73616184277108,23954.129376898327
Seattle,5435451217,3,ipsp_rho4,15,3,15,53.57081787850909,10,634.1291061198998,51961270765.510544
Seattle,5435451217,3,ipsp_rho125,3,2,3,53.57081787850909,10,89.5630066844485,114.95440293517045
Seattle,5435451217,3,ipsp_rho125,5,2,5,53.57081787850909,10,89.5630066844485,228.44437958620384
Seattle,5435451217,3,ipsp_rho125,15,2,15,53.57081787850909,10,151.63515857570053,4401.290831958911
Seattle,8521568013,3,ipsp_rho4,3,2,3,145.39720886982172,19,209.87180462423981,2934.3553419171476
Seattle,8521568013,3,ipsp_rho4,5,3,5,145.39720886982172,19,271.71295692344756,56677.68547067436
Seattle,8521568013,3,ipsp_rho4,15,3,15,145.39720886982172,19,574.2868085986141,110433597360.09784
Seattle,8521568013,3,ipsp_rho125,3,1,3,145.39720886982172,19,179.51629443100725,286.55813885909646
Seattle,8521568013,3,ipsp_rho125,5,2,5,145.39720886982172,19,196.2864511019449,540.5205294673382
Seattle,8521568013,3,ipsp_rho125,15,3,15,145.39720886982172,19,287.97259481342275,9354.08954478184
Seattle,8521568013,3,yen,3,1,3,145.39720886982172,19,152.0406837011445,152.0406837011445
Seattle,8521568013,3,eps10,3,1,3,145.39720886982172,19,152.0406837011445,159.93692975680392
Seattle,8521568013,3,eps25,3,1,3,145.39720886982172,19,152.0406837011445,181.74651108727716
Seattle,8521568013,3,yen,5,1,5,145.39720886982172,19,155.11647194884554,155.11647194884554
Seattle,8521568013,3,eps10,5,1,5,145.39720886982172,19,155.11647194884554,159.93692975680392
Seattle,8521568013,3,eps25,5,1,5,145.39720886982172,19,155.11647194884554,181.74651108727716
Seattle,8521568013,3,yen,15,1,15,145.39720886982172,19,158.97100357612177,158.97100357612177
Seattle,8521568013,3,eps10,15,1,15,145.39720886982172,19,158.97100357612177,159.93692975680392
Seattle,8521568013,3,eps25,15,1,15,145.39720886982172,19,158.97100357612177,181.74651108727716
Seattle,53199967,4,ipsp_rho4,3,3,3,164.6812778487977,27,205.52362252183764,3498.900445580763
Seattle,53199967,4,ipsp_rho4,5,3,5,164.6812778487977,27,260.6763310079336,69806.4071292922
Seattle,53199967,4,ipsp_rho4,15,4,15,164.6812778487977,27,851.2078827303001,145674896282.0047
Seattle,53199967,4,ipsp_rho125,3,2,3,164.6812778487977,27,193.49129553668695,341.6894966387464
Seattle,53199967,4,ipsp_rho125,5,3,5,164.6812778487977,27,200.98022823361177,665.7257759980412
Seattle,53199967,4,ipsp_rho125,15,3,15,164.6812778487977,27,272.35575528167334,12339.143673871096
Seattle,53071978,5,ipsp_rho4,3,3,3,148.85509736825875,30,256.3950927967194,3341.68155789214
Seattle,53071978,5,ipsp_rho4,5,4,5,148.85509736825875,30,287.2202308938628,68826.90492627423
Seattle,53071978,5,ipsp_rho4,15,5,15,148.85509736825875,30,701.9420907599431,152700877459.97293
Seattle,53071978,5,ipsp_rho125,3,2,3,148.85509736825875,30,226.4464400113369,326.3360896379043
Seattle,53071978,5,ipsp_rho125,5,2,5,148.85509736825875,30,247.8464868561443,656.3845150592254
Seattle,53071978,5,ipsp_rho125,15,4,15,148.85509736825875,30,298.73030097633784,12934.267428323863
Seattle,53071978,5,yen,3,1,3,148.85509736825875,30,152.7708644926124,152.7708644926124
Seattle,53071978,5,eps10,3,1,3,148.85509736825875,30,152.7708644926124,163.74060710508465
Seattle,53071978,5,eps25,3,1,3,148.85509736825875,30,152.7708644926124,186.06887171032344
Seattle,53071978,5,yen,5,1,5,148.85509736825875,30,154.45396518443107,154.45396518443107
Seattle,53071978,5,eps10,5,1,5,148.85509736825875,30,154.45396518443107,163.74060710508465
Seattle,53071978,5,eps25,5,1,5,148.85509736825875,30,154.45396518443107,186.06887171032344
Seattle,53071978,5,yen,15,1,15,148.85509736825875,30,157.53749269185036,157.53749269185036
Seattle,53071978,5,eps10,15,1,15,148.85509736825875,30,157.53749269185036,163.74060710508465
Seattle,53071978,5,eps25,15,1,15,148.85509736825875,30,157.53749269185036,186.06887171032344
Seattle,6993770225,4,ipsp_rho4,3,3,3,182.24843002068425,34,245.2145699788042,4003.974880330948
Seattle,6993770225,4,ipsp_rho4,5,4,5,182.24843002068425,34,330.9806729307172,81471.59808529518
Seattle,6993770225,4,ipsp_rho4,15,4,15,182.24843002068425,34,539.155613165272,176697217473.88647
Seattle,6993770225,4,ipsp_rho125,3,3,3,182.24843002068425,34,245.2145699788042,391.01317190731913
Seattle,6993770225,4,ipsp_rho125,5,4,5,182.24843002068425,34,277.1385553907695,776.9737061051862
Seattle,6993770225,4,ipsp_rho125,15,4,15,182.24843002068425,34,321.08823578491956,14966.836488854013
Seattle,5440639633,2,ipsp_rho4,3,2,3,215.71223533324996,28,340.1477257638707,4347.395765331999
Seattle,5440639633,2,ipsp_rho4,5,2,5,215.71223533324996,28,416.2543083418784,83894.33224531199
Seattle,5440639633,2,ipsp_rho4,15,2,15,215.71223533324996,28,1198.0425004815015,163131511008.46027
Seattle,5440639633,2,ipsp_rho125,3,1,3,215.71223533324996,28,264.8972978387082,424.55036770820305
Seattle,5440639633,2,ipsp_rho125,5,2,5,215.71223533324996,28,344.2192310477752,800.0786995440673
Seattle,5440639633,2,ipsp_rho125,15,2,15,215.71223533324996,28,445.5968398776774,13817.776455954345
Seattle,2993026928,3,ipsp_rho4,3,2,3,57.15230247168284,15,80.446859149525,1394.4368395469255
Seattle,2993026928,3,ipsp_rho4,5,3,5,57.15230247168284,15,103.60597934431227,29990.98943275081
Seattle,2993026928,3,ipsp_rho4,15,3,15,57.15230247168284,15,218.18643233604408,71713150135.43611
Seattle,2993026928,3,ipsp_rho125,3,2,3,57.15230247168284,15,79.8203911112367,136.17547261200446
Seattle,2993026928,3,ipsp_rho125,5,2,5,57.15230247168284,15,79.8203911112367,286.01636345625695
Seattle,2993026928,3,ipsp_rho125,15,3,15,57.15230247168284,15,105.23255320714054,6074.340091610858
Seattle,2993026928,3,yen,3,1,3,57.15230247168284,15,60.44374786932518,60.44374786932518
Seattle,2993026928,3,eps10,3,1,3,57.15230247168284,15,60.44374786932518,62.86753271885112
Seattle,2993026928,3,eps25,3,1,3,57.15230247168284,15,60.44374786932518,71.44037808960354
Seattle,2993026928,3,yen,5,2,5,57.15230247168284,15,61.38982968892266,61.38982968892266
Seattle,2993026928,3,eps10,5,2,5,57.15230247168284,15,61.38982968892266,62.86753271885112
Seattle,2993026928,3,eps25,5,2,5,57.15230247168284,15,61.38982968892266,71.44037808960354
Seattle,2993026928,3,yen,15,2,15,57.15230247168284,15,65.91473457363574,65.91473457363574
Seattle,2993026928,3,eps10,15,2,8,57.15230247168284,15,62.525217839279776,62.86753271885112
Seattle,2993026928,3,eps25,15,2,15,57.15230247168284,15,65.91473457363574,71.44037808960354
Seattle,5440749552,2,ipsp_rho4,3,2,3,29.549730630527467,7,41.81214332761016,696.7956900884394
Seattle,5440749552,2,ipsp_rho4,5,2,5,29.549730630527467,7,94.4535510481679,14732.73104141503
Seattle,5440749552,2,ipsp_rho4,15,2,15,29.549730630527467,7,182.97137251470735,34238870104.482807
Seattle,5440749552,2,ipsp_rho125,3,2,3,29.549730630527467,7,41.81214332761016,68.04645411019916
Seattle,5440749552,2,ipsp_rho125,5,2,5,29.549730630527467,7,41.81214332761016,140.50227204718618
Seattle,5440749552,2,ipsp_rho125,15,2,15,29.549730630527467,7,95.48850147923221,2900.1451055257226
Seattle,9763401661,3,ipsp_rho4,3,3,3,44.78077508986922,12,86.9504991577067,1100.4924014379076
Seattle,9763401661,3,ipsp_rho4,5,3,5,44.78077508986922,12,93.06552288018301,23751.87842300652
Seattle,9763401661,3,ipsp_rho4,15,3,15,44.78077508986922,12,282.87388248835026,57117904389.282486
Seattle,9763401661,3,ipsp_rho125,3,2,3,44.78077508986922,12,65.20529488617507,107.46996107792066
Seattle,9763401661,3,ipsp_rho125,5,3,5,44.78077508986922,12,86.9504991577067,226.51556418425105
Seattle,9763401661,3,ipsp_rho125,15,3,15,44.78077508986922,12,111.75931804234222,4838.074689584329
Seattle,5440749574,3,ipsp_rho4,3,2,3,93.1457677188247,20,119.23056445000246,2130.332283501195
Seattle,5440749574,3,ipsp_rho4,5,3,5,93.1457677188247,20,153.98247371879103,44325.31653601912
Seattle,5440749574,3,ipsp_rho4,15,3,15,93.1457677188247,20,274.40279103893045,100165554312.07278
Seattle,5440749574,3,ipsp_rho125,3,2,3,93.1457677188247,20,120.46653305999405,208.04026206066357
Seattle,5440749574,3,ipsp_rho125,5,2,5,93.1457677188247,20,124.83940113756134,422.71915946978686
Seattle,5440749574,3,ipsp_rho125,15,3,15,93.1457677188247,20,179.15405946212144,8484.352468231571
Seattle,9057501115,4,ipsp_rho4,3,2,3,92.80952963783268,12,150.37520980096392,1868.952474205323
Seattle,9057501115,4,ipsp_rho4,5,3,5,92.80952963783268,12,164.6158100576359,36047.23958728516
Seattle,9057501115,4,ipsp_rho4,15,4,15,92.80952963783268,12,283.70802819312587,70010525017.47713
Seattle,9057501115,4,ipsp_rho125,3,2,3,92.80952963783268,12,110.37261616174857,182.51489005911355
Seattle,9057501115,4,ipsp_rho125,5,2,5,92.80952963783268,12,121.98957875913705,343.7732657173649
Seattle,9057501115,4,ipsp_rho125,15,4,15,92.80952963783268,12,197.1114626425108,5930.122134437458
Seattle,67448775,5,ipsp_rho4,3,2,3,68.46730799157872,11,110.64732872972844,1447.4769278652595
Seattle,67448775,5,ipsp_rho4,5,4,5,68.46730799157872,11,199.43617005038928,28791.630845844153
Seattle,67448775,5,ipsp_rho4,15,5,15,68.46730799157872,11,300.1411871704584,59718113265.811874
Seattle,67448775,5,ipsp_rho125,3,2,3,68.46730799157872,11,81.41106668934799,141.35516873684176
Seattle,67448775,5,ipsp_rho125,5,2,5,68.46730799157872,11,88.95543732623983,274.57838865131527
Seattle,67448775,5,ipsp_rho125,15,4,15,68.46730799157872,11,141.85199124696112,5058.320948400677
Seattle,67448775,5,yen,3,1,3,68.46730799157872,11,76.11080216275401,76.11080216275401
Seattle,67448775,5,eps10,3,1,2,68.46730799157872,11,72.4137192846247,75.3140387907366
Seattle,67448775,5,eps25,3,1,3,68.46730799157872,11,76.11080216275401,85.5841349894734
Seattle,67448775,5,yen,5,1,5,68.46730799157872,11,78.96894946681229,78.96894946681229
Seattle,67448775,5,eps10,5,1,2,68.46730799157872,11,72.4137192846247,75.3140387907366
Seattle,67448775,5,eps25,5,1,5,68.46730799157872,11,78.96894946681229,85.5841349894734
Seattle,67448775,5,yen,15,2,15,68.46730799157872,11,84.07506104603078,84.07506104603078
Seattle,67448775,5,eps10,15,1,2,68.46730799157872,11,72.4137192846247,75.3140387907366
Seattle,67448775,5,eps25,15,2,15,68.46730799157872,11,84.07506104603078,85.5841349894734
Seattle,9227091547,4,ipsp_rho4,3,1,3,157.20383120447352,26,216.84745623246846,3347.2612992715763
Seattle,9227091547,4,ipsp_rho4,5,3,5,157.20383120447352,26,397.22918228859817,66868.18078834523
Seattle,9227091547,4,ipsp_rho4,15,4,15,157.20383120447352,26,938.8038742080821,139909588098.3199
Seattle,9227091547,4,ipsp_rho125,3,1,3,157.20383120447352,26,167.7940438200068,326.88098625698984
Seattle,9227091547,4,ipsp_rho125,5,1,5,157.20383120447352,26,216.84745623246846,637.7046660265468
Seattle,9227091547,4,ipsp_rho125,15,3,15,157.20383120447352,26,422.4074771073991,11850.803075605507
Seattle,9225574382,4,ipsp_rho4,3,2,3,122.76448828528005,24,316.71402377232187,2732.2318125644806
Seattle,9225574382,4,ipsp_rho4,5,3,5,122.76448828528005,24,344.42014335767476,56003.70900103169
Seattle,9225574382,4,ipsp_rho4,15,4,15,122.76448828528005,24,727.7491671466493,123148654609.4658
Seattle,9225574382,4,ipsp_rho125,3,1,3,122.76448828528005,24,161.5934030159017,266.81951294575003
Seattle,9225574382,4,ipsp_rho125,5,1,5,122.76448828528005,24,161.5934030159017,534.0929889777344
Seattle,9225574382,4,ipsp_rho125,15,3,15,122.76448828528005,24,421.8315393213581,10431.09678642577
Seattle,3663823094,5,ipsp_rho4,3,3,3,174.29195356358292,31,224.90556687702156,3780.6712570173268
Seattle,3663823094,5,ipsp_rho4,5,3,5,174.29195356358292,31,287.50394293554064,76362.74011227723
Seattle,3663823094,5,ipsp_rho4,15,5,15,174.29195356358292,31,667.9781498823912,163287127935.9712
Seattle,3663823094,5,ipsp_rho125,3,3,3,174.29195356358292,31,224.90556687702156,369.20617744309834
Seattle,3663823094,5,ipsp_rho125,5,3,5,174.29195356358292,31,225.76506545270206,728.2518397548412
Seattle,3663823094,5,ipsp_rho125,15,3,15,174.29195356358292,31,294.0751673627313,13830.957722429568
Seattle,53176379,4,ipsp_rho4,3,3,3,164.98535367682126,25,235.6380600864416,3439.76565882914
Seattle,53176379,4,ipsp_rho4,5,3,5,164.98535367682126,25,235.6380600864416,67836.25054126624
Seattle,53176379,4,ipsp_rho4,15,4,15,164.98535367682126,25,687.7691833464005,138240328247.55878
Seattle,53176379,4,ipsp_rho125,3,2,3,164.98535367682126,25,172.74379336630025,335.9146151200332
Seattle,53176379,4,ipsp_rho125,5,3,5,164.98535367682126,25,235.6380600864416,646.9368986250519
Seattle,53176379,4,ipsp_rho125,15,3,15,164.98535367682126,25,275.1461342299436,11709.411266493162
Seattle,53176379,4,yen,3,1,3,164.98535367682126,25,167.1610129714298,167.1610129714298
Seattle,53176379,4,eps10,3,1,3,164.98535367682126,25,167.1610129714298,181.4838890445034
Seattle,53176379,4,eps25,3,1,3,164.98535367682126,25,167.1610129714298,206.23169209602656
Seattle,53176379,4,yen,5,1,5,164.98535367682126,25,170.96832976611032,170.96832976611032
Seattle,53176379,4,eps10,5,1,5,164.98535367682126,25,170.96832976611032,181.4838890445034
Seattle,53176379,4,eps25,5,1,5,164.98535367682126,25,170.96832976611032,206.23169209602656
Seattle,53176379,4,yen,15,2,15,164.98535367682126,25,174.10278926975212,174.10278926975212
Seattle,53176379,4,eps10,15,2,15,164.98535367682126,25,174.10278926975212,181.4838890445034
Seattle,53176379,4,eps25,15,2,15,164.98535367682126,25,174.10278926975212,206.23169209602656
Seattle,9225125737,4,ipsp_rho4,3,2,3,93.01366247722503,25,147.3564684845671,2288.2185996356
Seattle,9225125737,4,ipsp_rho4,5,3,5,93.01366247722503,25,267.25099921094744,49411.4975941696
Seattle,9225125737,4,ipsp_rho4,15,4,15,93.01366247722503,25,492.545290402407,118920574501.30399
Seattle,9225125737,4,ipsp_rho125,3,1,3,93.01366247722503,25,105.22543734099015,223.45884762066407
Seattle,9225125737,4,ipsp_rho125,5,1,5,93.01366247722503,25,157.1631161691875,471.22476190728764
Seattle,9225125737,4,ipsp_rho125,15,4,15,93.01366247722503,25,262.1964007868855,10072.964470901412
Seattle,9225125737,4,yen,3,1,3,93.01366247722503,25,96.15408035160691,96.15408035160691
Seattle,9225125737,4,eps10,3,1,3,93.01366247722503,25,96.15408035160691,102.31502872494754
Seattle,9225125737,4,eps25,3,1,3,93.01366247722503,25,96.15408035160691,116.26707809653128
Seattle,9225125737,4,yen,5,1,5,93.01366247722503,25,103.34019253150684,103.34019253150684
Seattle,9225125737,4,eps10,5,1,3,93.01366247722503,25,96.15408035160691,102.31502872494754
Seattle,9225125737,4,eps25,5,1,5,93.01366247722503,25,103.34019253150684,116.26707809653128
Seattle,9225125737,4,yen,15,1,15,93.01366247722503,25,107.15466806512472,107.15466806512472
Seattle,9225125737,4,eps10,15,1,3,93.01366247722503,25,96.15408035160691,102.31502872494754
Seattle,9225125737,4,eps25,15,1,15,93.01366247722503,25,107.15466806512472,116.26707809653128
Seattle,3793153978,3,ipsp_rho4,3,3,3,95.83623717806056,21,155.88847436667115,2205.379794848969
Seattle,3793153978,3,ipsp_rho4,5,3,5,95.83623717806056,21,178.5241397509834,46038.076717583506
Seattle,3793153978,3,ipsp_rho4,15,3,15,95.83623717806056,21,551.2186388016154,104645868092.21684
Seattle,3793153978,3,ipsp_rho125,3,1,3,95.83623717806056,21,112.17979156997217,215.36912059071963
Seattle,3793153978,3,ipsp_rho125,5,2,5,95.83623717806056,21,145.66060475096788,439.05331342299945
Seattle,3793153978,3,ipsp_rho125,15,3,15,95.83623717806056,21,257.70966846259955,8863.849806813518
Seattle,3793153978,3,yen,3,1,3,95.83623717806056,21,96.98310959868016,96.98310959868016
Seattle,3793153978,3,eps10,3,1,3,95.83623717806056,21,96.98310959868016,105.41986089586662
Seattle,3793153978,3,eps25,3,1,3,95.83623717806056,21,96.98310959868016,119.7952964725757
Seattle,3793153978,3,yen,5,1,5,95.83623717806056,21,100.17646803496227,100.17646803496227
Seattle,3793153978,3,eps10,5,1,5,95.83623717806056,21,100.17646803496227,105.41986089586662
Seattle,3793153978,3,eps25,5,1,5,95.83623717806056,21,100.17646803496227,119.7952964725757
Seattle,3793153978,3,yen,15,1,15,95.83623717806056,21,102.79034226971535,102.79034226971535
Seattle,3793153978,3,eps10,15,1,15,95.83623717806056,21,102.79034226971535,105.41986089586662
Seattle,3793153978,3,eps25,15,1,15,95.83623717806056,21,102.79034226971535,119.7952964725757
Seattle,52969130,4,ipsp_rho4,3,2,3,87.31402028415843,24,117.91026457324793,2165.024324546535
Seattle,52969130,4,ipsp_rho4,5,3,5,87.31402028415843,24,152.18437346280444,46928.38919274456
Seattle,52969130,4,ipsp_rho4,15,4,15,87.31402028415843,24,355.9685360688463,113632492066.17133
Seattle,52969130,4,ipsp_rho125,3,2,3,87.31402028415843,24,114.98646756913038,211.42815669399755
Seattle,52969130,4,ipsp_rho125,5,3,5,87.31402028415843,24,119.86902228030529,447.5439948343712
Seattle,52969130,4,ipsp_rho125,15,3,15,87.31402028415843,24,191.62745757128678,9625.046465866
Seattle,52969130,4,yen,3,1,3,87.31402028415843,24,88.1476166463026,88.1476166463026
Seattle,52969130,4,eps10,3,1,3,87.31402028415843,24,88.1476166463026,96.04542231257429
Seattle,52969130,4,eps25,3,1,3,87.31402028415843,24,88.1476166463026,109.14252535519805
Seattle,52969130,4,yen,5,1,5,87.31402028415843,24,88.8882912460701,88.8882912460701
Seattle,52969130,4,eps10,5,1,5,87.31402028415843,24,88.8882912460701,96.04542231257429
Seattle,52969130,4,eps25,5,1,5,87.31402028415843,24,88.8882912460701,109.14252535519805
Seattle,52969130,4,yen,15,1,15,87.31402028415843,24,91.25324677397955,91.25324677397955
Seattle,52969130,4,eps10,15,1,15,87.31402028415843,24,91.25324677397955,96.04542231257429
Seattle,52969130,4,eps25,15,1,15,87.31402028415843,24,91.25324677397955,109.14252535519805
Seattle,2445205262,3,ipsp_rho4,3,2,3,92.31455963332162,17,207.78083602129442,2021.032954133146
Seattle,2445205262,3,ipsp_rho4,5,2,5,92.31455963332162,17,298.3193111949158,41040.52726613033
Seattle,2445205262,3,ipsp_rho4,15,3,15,92.31455963332162,17,483.3699083231738,88668139438.60988
Seattle,2445205262,3,ipsp_rho125,3,1,3,92.31455963332162,17,121.27565603444278,197.36649942706504
Seattle,2445205262,3,ipsp_rho125,5,2,5,92.31455963332162,17,167.1797472175285,391.3929678547891
Seattle,2445205262,3,ipsp_rho125,15,3,15,92.31455963332162,17,321.4864389140558,7510.483547624099
Seattle,2445205262,3,yen,3,1,3,92.31455963332162,17,100.01282102483698,100.01282102483698
Seattle,2445205262,3,eps10,3,1,3,92.31455963332162,17,100.01282102483698,101.54601559665379
Seattle,2445205262,3,eps25,3,1,3,92.31455963332162,17,100.01282102483698,115.39319954165202
Seattle,2445205262,3,yen,5,1,5,92.31455963332162,17,103.06775845839437,103.06775845839437
Seattle,2445205262,3,eps10,5,1,3,92.31455963332162,17,100.01282102483698,101.54601559665379
Seattle,2445205262,3,eps25,5,1,5,92.31455963332162,17,103.06775845839437,115.39319954165202
Seattle,2445205262,3,yen,15,1,15,92.31455963332162,17,110.52245720937005,110.52245720937005
Seattle,2445205262,3,eps10,15,1,3,92.31455963332162,17,100.01282102483698,101.54601559665379
Seattle,2445205262,3,eps25,15,1,15,92.31455963332162,17,110.52245720937005,115.39319954165202
Seattle,3921157491,2,ipsp_rho4,3,2,3,207.60650931761162,19,379.0358731607517,3929.704149081786
Seattle,3921157491,2,ipsp_rho4,5,2,5,207.60650931761162,19,412.84446644222567,72603.26638530858
Seattle,3921157491,2,ipsp_rho4,15,2,15,207.60650931761162,19,611.3187212735294,127132779293.24133
Seattle,3921157491,2,ipsp_rho125,3,1,3,207.60650931761162,19,228.7310564468075,383.7601708087682
Seattle,3921157491,2,ipsp_rho125,5,1,5,207.60650931761162,19,241.88059564330084,692.3987043887004
Seattle,3921157491,2,ipsp_rho125,15,2,15,207.60650931761162,19,436.9970624779684,10768.56527373847
Seattle,53202739,5,ipsp_rho4,3,2,3,141.85849179956526,18,197.84287004645668,2845.735868793044
Seattle,53202739,5,ipsp_rho4,5,2,5,141.85849179956526,18,270.3895151646437,54747.773900688706
Seattle,53202739,5,ipsp_rho4,15,5,15,141.85849179956526,18,434.6730509183717,105725583845.68857
Seattle,53202739,5,ipsp_rho125,3,2,3,141.85849179956526,18,168.6568355520997,277.90389343682074
Seattle,53202739,5,ipsp_rho125,5,2,5,141.85849179956526,18,189.37823713180077,522.1154584950324
Seattle,53202739,5,ipsp_rho125,15,3,15,141.85849179956526,18,372.6714716043086,8955.305288499523
Seattle,544354635,1,ipsp_rho4,3,1,3,131.4496015315008,25,239.97645824540692,2903.193624504013
Seattle,544354635,1,ipsp_rho4,5,1,5,131.4496015315008,25,412.571051871599,59251.097992064206
Seattle,544354635,1,ipsp_rho4,15,1,15,131.4496015315008,25,492.3948178373655,129238143328.12671
Seattle,544354635,1,ipsp_rho125,3,1,3,131.4496015315008,25,152.03064442364547,283.51500239297
Seattle,544354635,1,ipsp_rho125,5,1,5,131.4496015315008,25,239.97645824540692,565.0625037390156
Seattle,544354635,1,ipsp_rho125,15,1,15,131.4496015315008,25,343.01222339281946,10946.896544089686
Seattle,544354635,1,yen,3,1,3,131.4496015315008,25,135.2847682339341,135.2847682339341
Seattle,544354635,1,eps10,3,1,3,131.4496015315008,25,135.2847682339341,144.5945616846509
Seattle,544354635,1,eps25,3,1,3,131.4496015315008,25,135.2847682339341,164.312001914376
Seattle,544354635,1,yen,5,1,5,131.4496015315008,25,138.58544461966684,138.58544461966684
Seattle,544354635,1,eps10,5,1,5,131.4496015315008,25,138.58544461966684,144.5945616846509
Seattle,544354635,1,eps25,5,1,5,131.4496015315008,25,138.58544461966684,164.312001914376
Seattle,544354635,1,yen,15,1,15,131.4496015315008,25,142.14870894493163,142.14870894493163
Seattle,544354635,1,eps10,15,1,15,131.4496015315008,25,142.14870894493163,144.5945616846509
Seattle,544354635,1,eps25,15,1,15,131.4496015315008,25,142.14870894493163,164.312001914376
Seattle,721770334,1,ipsp_rho4,3,1,3,25.217684185445396,7,66.92404900476978,627.4829469671263
Seattle,721770334,1,ipsp_rho4,5,1,5,25.217684185445396,7,111.67402025946757,13623.72715147402
Seattle,721770334,1,ipsp_rho4,15,1,15,25.217684185445396,7,324.8779944273812,33075995241.584023
Seattle,721770334,1,ipsp_rho125,3,1,3,25.217684185445396,7,25.217684185445396,61.277631539758424
Seattle,721770334,1,ipsp_rho125,5,1,5,25.217684185445396,7,43.412185299326964,129.92598678087253
Seattle,721770334,1,ipsp_rho125,15,1,15,25.217684185445396,7,102.18687141442213,2801.645773284813
Seattle,721770334,1,yen,3,1,3,25.217684185445396,7,30.342850834517325,30.342850834517325
Seattle,721770334,1,eps10,3,1,2,25.217684185445396,7,27.617869478676084,27.73945260398994
Seattle,721770334,1,eps25,3,1,3,25.217684185445396,7,30.342850834517325,31.522105231806744
Seattle,721770334,1,yen,5,1,5,25.217684185445396,7,43.412185299326964,43.412185299326964
Seattle,721770334,1,eps10,5,1,2,25.217684185445396,7,27.617869478676084,27.73945260398994
Seattle,721770334,1,eps25,5,1,3,25.217684185445396,7,30.342850834517325,31.522105231806744
Seattle,721770334,1,yen,15,1,15,25.217684185445396,7,52.89933414437241,52.89933414437241
Seattle,721770334,1,eps10,15,1,2,25.217684185445396,7,27.617869478676084,27.73945260398994
Seattle,721770334,1,eps25,15,1,3,25.217684185445396,7,30.342850834517325,31.522105231806744
Seattle,3882663515,3,ipsp_rho4,3,2,3,10.48044498812608,2,44.775870213237525,231.6871198100173
Seattle,3882663515,3,ipsp_rho4,5,2,5,10.48044498812608,2,102.38769938522351,4730.993916960277
Seattle,3882663515,3,ipsp_rho4,15,3,15,10.48044498812608,2,322.94244298183827,10329515797.47054
Seattle,3882663515,3,ipsp_rho125,3,1,3,10.48044498812608,2,13.388022192102802,22.625695293947
Seattle,3882663515,3,ipsp_rho125,5,1,5,10.48044498812608,2,13.388022192102802,45.11827389679219
Seattle,3882663515,3,ipsp_rho125,15,2,15,10.48044498812608,2,64.82466059589854,874.9440209641325
