city,orientation,d,w,kappa
Amsterdam,AD,46345823,0.9032392582122379,5
Amsterdam,AD,3188225066,0.8329265592663032,3
Amsterdam,AD,442122363,0.8329265592663032,2
Amsterdam,AD,46404672,0.3856135588538579,2
Amsterdam,AD,814763666,0.3856135588538579,2
Amsterdam,AD,6796780752,0.6704865954155962,1
Amsterdam,AD,8542668458,0.6704865954155962,2
Amsterdam,AD,6066265670,0.5042305948587005,3
Amsterdam,AD,46499694,0.5042305948587005,1
Amsterdam,AD,6867794194,0.6149055006462459,2
Amsterdam,AD,810541337,0.6149055006462459,2
Amsterdam,AD,4847860136,0.5500009062899525,3
Amsterdam,AD,456854630,0.5268104476216116,4
Amsterdam,AD,46265190,0.988776905552466,50
Amsterdam,AD,460441709,0.988776905552466,1
Amsterdam,AD,12922375582,0.921201313464344,1
Amsterdam,AD,46326107,0.921201313464344,1
Amsterdam,AD,46345386,0.961753229589266,3
Amsterdam,AD,46361614,0.6577669549335923,1
Amsterdam,AD,46385113,0.6577669549335923,50
Amsterdam,AD,292241354,0.3649920151963141,1
Amsterdam,AD,46431917,0.3649920151963141,1
Amsterdam,AD,794301414,0.8294505758944443,1
Amsterdam,AD,46467229,0.8294505758944443,5
Amsterdam,AD,11962862993,0.8489806795662307,2
Amsterdam,AD,12549240144,0.8489806795662307,2
Amsterdam,AD,7552907634,0.7461345621513077,2
Amsterdam,AD,3167200102,0.7461345621513077,2
Amsterdam,AD,2767260184,0.45987609737535096,2
Amsterdam,AD,46563813,0.3013480812840894,3
Amsterdam,AD,46206669,0.4323230757990892,1
Amsterdam,AD,2053253428,0.5683397112793734,2
Amsterdam,AD,636093337,0.7994453171886953,4
Amsterdam,AD,8441540293,0.7994453171886953,1
Amsterdam,AD,46304170,0.805015497558188,3
Amsterdam,AD,46325205,0.805015497558188,50
Amsterdam,AD,365875639,0.961753229589266,5
Amsterdam,AD,5896507775,0.6577669549335923,4
Amsterdam,AD,46384590,0.6577669549335923,3
Amsterdam,AD,46405687,0.3649920151963141,1
Amsterdam,AD,46432836,0.3649920151963141,2
