node,w,kappa,cut_u,cut_v
42487295,4.0,1,42487295,42460591
42460587,1.0,3,-1,-1
5513744746,1.0,2,-1,-1
42475356,5.0,4,-1,-1
42475350,3.0,4,-1,-1
42475346,2.0,4,-1,-1
7359964638,1.0,3,-1,-1
42476259,1.0,1,42476259,42476255
42476251,5.0,3,-1,-1
42494687,1.0,2,-1,-1
10977806928,1.0,1,10977806928,10977806929
42493279,2.0,3,-1,-1
7153878799,2.0,2,-1,-1
541999285,11.0,2,-1,-1
42493247,4.0,2,-1,-1
42475481,10.0,2,-1,-1
42465002,26.0,2,-1,-1
42506695,9.0,3,-1,-1
42486657,5.0,2,-1,-1
12987000568,13.0,1,12987000568,42516263
10704943482,13.0,1,10704943482,7193205797
42466929,49.0,3,-1,-1
42508233,20.0,2,-1,-1
42509036,9.0,3,-1,-1
2997098647,20.0,3,-1,-1
42474050,10.0,3,-1,-1
42464415,22.0,2,-1,-1
10689791486,5.0,1,10689791486,10689791487
42490467,5.0,4,-1,-1
42473313,7.0,3,-1,-1
42526793,4.0,2,-1,-1
6721112608,2.0,1,6721112608,6721155692
1056072094,14.0,16777218,-1,-1
8506457582,14.0,1,8506457582,42849624
42832494,6.0,3,-1,-1
5482217770,6.0,2,-1,-1
12132844599,14.0,2,-1,-1
42817424,28.0,2,-1,-1
7071449374,10.0,1,7071449374,42818573
42815782,14.0,3,-1,-1
42889756,13.0,3,-1,-1
42824080,6.0,4,-1,-1
2796726960,10.0,1,2796726960,2796727177
42941801,1.0,1,42941801,42811421
42811421,3.0,2,-1,-1
13116240212,1.0,1,13116240212,13116240208
3037153849,1.0,1,3037153849,2298803426
5749215967,1.0,2,-1,-1
42433513,4.0,2,-1,-1
42434389,16.0,2,-1,-1
42453714,23.0,1,42453714,42443081
42439497,33.0,16777218,-1,-1
9148335678,11.0,1,9148335678,9148335673
10228306713,30.0,1,10228306713,589928028
42446184,4.0,2,-1,-1
7541804761,5.0,4,-1,-1
589928003,10.0,1,589928003,42435957
42440385,11.0,3,-1,-1
2141026495,25.0,2,-1,-1
42449127,7.0,2,-1,-1
589927879,4.0,4,-1,-1
42438255,6.0,3,-1,-1
8725170811,6.0,1,8725170811,8725170814
2075592658,3.0,3,-1,-1
42433043,34.0,3,-1,-1
42446337,13.0,2,-1,-1
42427185,46.0,3,-1,-1
42427206,3.0,3,-1,-1
9429828944,25.0,1,9429828944,10699913353
374463462,7.0,2,-1,-1
1701250541,3.0,1,1701250541,7984452546
42502354,1.0,2,-1,-1
2755480409,4.0,1,2755480409,42464406
5490715988,1.0,1,5490715988,5490715987
2318552298,8.0,1,2318552298,2318552288
42504560,5.0,3,-1,-1
5487919328,3.0,1,5487919328,7964879576
12965977751,3.0,1,12965977751,9913666901
42515236,5.0,2,-1,-1
42524210,18.0,2,-1,-1
1962949984,2.0,1,1962949984,1962949958
42531276,2.0,3,-1,-1
42479072,1.0,4,-1,-1
42508173,1.0,3,-1,-1
2475278700,19.0,1,2475278700,2475278649
42493138,3.0,2,-1,-1
6651646449,2.0,2,-1,-1
12985202235,1.0,1,12985202235,12985202237
42484520,1.0,3,-1,-1
42484506,1.0,3,-1,-1
42532364,1.0,3,-1,-1
42531340,3.0,3,-1,-1
7359964655,1.0,3,-1,-1
42536261,1.0,1,42536261,42502844
42497425,2.0,4,-1,-1
42467331,3.0,3,-1,-1
7963501991,5.0,1,7963501991,7963501990
42514692,18.0,2,-1,-1
7153878793,1.0,2,-1,-1
541999264,16.0,2,-1,-1
42516378,11.0,2,-1,-1
8459812084,15.0,1,8459812084,42516362
42465016,3.0,3,-1,-1
42473293,26.0,2,-1,-1
42473266,3.0,2,-1,-1
42473252,2.0,2,-1,-1
7153236315,10.0,1,7153236315,7153236328
42498583,54.0,2,-1,-1
42484343,14.0,2,-1,-1
42518762,31.0,2,-1,-1
11007794926,24.0,2,-1,-1
42490325,4.0,2,-1,-1
42524611,7.0,3,-1,-1
5482301711,2.0,2,-1,-1
6348483246,2.0,2,-1,-1
42516101,1.0,2,-1,-1
7833503763,2.0,1,7833503763,5482263313
761583759,1.0,2,-1,-1
761583782,3.0,2,-1,-1
277385120,10.0,2,-1,-1
42820842,7.0,3,-1,-1
42866365,21.0,4,-1,-1
12132844856,1.0,2,-1,-1
3573447508,12.0,3,-1,-1
42828247,17.0,3,-1,-1
42818563,19.0,3,-1,-1
7111672676,7.0,1,7111672676,7111672672
8433855056,22.0,1,8433855056,1048734622
2509332377,11.0,1,2509332377,2509332379
42824399,11.0,2,-1,-1
42811429,5.0,3,-1,-1
7745149785,2.0,1,7745149785,7745133383
2298803426,5.0,1,2298803426,2298803428
1242159704,12.0,1,1242159704,3040306430
3037017931,7.0,1,3037017931,3040306430
7924346965,1.0,1,7924346965,7924346625
42448278,25.0,16777220,-1,-1
3931519753,23.0,1,3931519753,42438084
42422168,14.0,1,42422168,371225132
5920675990,4.0,1,5920675990,6511274595
7554077960,3.0,1,7554077960,7554077968
567820468,2.0,2,-1,-1
42425425,2.0,2,-1,-1
42426971,1.0,2,-1,-1
11288450607,1.0,1,11288450603,11288450602
529285542,4.0,1,529285542,8880168155
529288528,1.0,2,-1,-1
5543850777,1.0,1,5543850753,595757801
5543850742,1.0,1,5543850753,595757801
60925555,1.0,1,60925555,42444581
42442723,1.0,2,-1,-1
42452147,5.0,3,-1,-1
42433068,48.0,3,-1,-1
42445680,10.0,3,-1,-1
42429100,4.0,3,-1,-1
12663385194,6.0,2,-1,-1
302095403,3.0,2,-1,-1
1545168015,4.0,1,886041692,886041650
8003296013,4.0,1,8003296013,8003296012
1924424048,6.0,1,1924424048,8433192827
8433174513,1.0,1,8433174514,42821596
42810345,4.0,1,42810345,7984452546
42464407,5.0,2,-1,-1
5490715980,1.0,2,-1,-1
42462926,4.0,1,42462926,5438364710
42492139,6.0,2,-1,-1
42467123,1.0,2,-1,-1
42474709,2.0,2,-1,-1
42480414,3.0,2,-1,-1
10107287361,2.0,1,10107287361,10107287363
7259994550,1.0,3,-1,-1
42505834,2.0,3,-1,-1
42502082,1.0,3,-1,-1
42489547,15.0,3,-1,-1
42489544,3.0,3,-1,-1
12985081651,1.0,1,12985081651,42533098
42523356,7.0,3,-1,-1
42532522,4.0,3,-1,-1
5488669169,3.0,1,5488669169,42532018
42515788,5.0,4,-1,-1
5488651206,4.0,2,-1,-1
42503286,1.0,3,-1,-1
12985040521,3.0,1,12985040521,12985040527
12984995392,3.0,1,12984995392,12984995394
42497464,3.0,3,-1,-1
42467337,2.0,3,-1,-1
42473144,2.0,3,-1,-1
12042923839,2.0,1,12042923839,8345184723
42471122,1.0,2,-1,-1
42518593,3.0,3,-1,-1
42473543,18.0,3,-1,-1
7238438838,11.0,1,7238438838,7238438841
6545280306,6.0,2,-1,-1
42499509,20.0,3,-1,-1
42489066,12.0,3,-1,-1
5487737831,6.0,1,5487737831,42499487
42505494,28.0,2,-1,-1
42499829,25.0,2,-1,-1
42486718,22.0,2,-1,-1
42496644,50.0,3,-1,-1
42525015,11.0,3,-1,-1
42505693,2.0,3,-1,-1
42484144,4.0,3,-1,-1
10225788174,1.0,1,10225788174,10225788172
7707191991,2.0,2,-1,-1
7721413153,1.0,1,7721413153,42509694
8370235788,4.0,1,8370235788,42509715
194585952,2.0,2,-1,-1
761583691,1.0,2,-1,-1
10774439598,9.0,1,10774439598,10774439599
10774439623,5.0,1,10774439623,5482216914
6167106125,21.0,2,-1,-1
5867108755,2.0,1,5867108755,5867108747
11282933548,6.0,2,-1,-1
10223171207,13.0,1,10223171207,42815824
42849735,41.0,16777220,-1,-1
7949838939,11.0,1,7949838939,7949838936
42818525,23.0,1,42818525,42818528
7746705656,14.0,1,7746705656,42849235
42843327,25.0,3,-1,-1
42843362,10.0,2,-1,-1
2302054339,1.0,1,2302054339,7745197928
2298803428,5.0,1,2298803428,2298803471
740060236,7.0,1,1242159811,8123418696
1890944402,12.0,1,1242159811,8123418696
401787558,4.0,2,-1,-1
371218803,3.0,1,371218803,7925258964
42425681,2.0,2,-1,-1
6266152785,1.0,2,-1,-1
42732838,2.0,2,-1,-1
567820415,13.0,2,-1,-1
42751188,2.0,3,-1,-1
42741445,2.0,3,-1,-1
4207899735,17.0,2,-1,-1
5079055357,10.0,2,-1,-1
8393470319,5.0,0,-1,-1
595786219,2.0,2,-1,-1
42751972,2.0,2,-1,-1
42737578,3.0,3,-1,-1
42728159,2.0,2,-1,-1
60922812,1.0,2,-1,-1
373850887,1.0,1,373850887,60925716
42442745,3.0,2,-1,-1
42455335,10.0,3,-1,-1
42427769,5.0,3,-1,-1
42443522,4.0,4,-1,-1
42431180,5.0,1,42431180,42427852
42432802,29.0,2,-1,-1
1545196739,2.0,3,-1,-1
42770895,2.0,1,42770895,42751123
8681762536,3.0,1,8681762536,8681762538
2524924244,3.0,1,2524924244,42782714
2524924294,2.0,1,2524924294,42782718
8433192851,18.0,1,8433192851,8430423323
8430423303,2.0,1,4874331315,42797342
2668633576,5.0,1,2668633576,42797681
7984452549,1.0,1,7984452549,7984452546
455427016,3.0,1,455427016,455427020
42466564,1.0,1,4729824989,4729763662
42468903,3.0,1,42468903,42468901
4729745527,6.0,2,-1,-1
42508189,1.0,2,-1,-1
5487939889,12.0,2,-1,-1
42491934,12.0,3,-1,-1
42479124,5.0,3,-1,-1
42473115,4.0,4,-1,-1
42473109,1.0,3,-1,-1
42473103,1.0,4,-1,-1
42523370,2.0,4,-1,-1
42532026,3.0,3,-1,-1
42513971,1.0,3,-1,-1
5008458663,4.0,1,5008458663,2317413045
42514053,2.0,3,-1,-1
10717967552,1.0,2,-1,-1
2800223411,1.0,1,2800223411,2317413073
42467790,4.0,3,-1,-1
42467355,1.0,3,-1,-1
42494633,1.0,3,-1,-1
42519973,1.0,3,-1,-1
10882570853,7.0,1,10882570853,5488526732
7238438846,5.0,2,-1,-1
42473546,6.0,3,-1,-1
42469114,14.0,1,42469114,7697971172
10899492993,17.0,2,-1,-1
42493918,23.0,3,-1,-1
42493909,27.0,3,-1,-1
42493901,51.0,3,-1,-1
42501160,9.0,3,-1,-1
42486746,16.0,2,-1,-1
42477864,35.0,3,-1,-1
42492385,38.0,1,42492385,42506548
42512091,42.0,3,-1,-1
42502281,6.0,3,-1,-1
5330321653,5.0,2,-1,-1
5482678222,2.0,1,5482678222,5482678223
5482678229,1.0,1,5482678229,5482678230
13064770580,1.0,1,13064770580,13064770582
4695098041,2.0,1,42900574,42876186
4636005911,2.0,1,4636005911,42848960
597311311,1.0,1,597311311,5978376418
42910076,2.0,3,-1,-1
4215943290,49.0,3,-1,-1
2844853162,68.0,16777217,-1,-1
42864393,6.0,1,42864393,42932839
7857650502,10.0,2,-1,-1
42841773,31.0,3,-1,-1
42824147,20.0,3,-1,-1
42882975,99.0,16777219,-1,-1
42856521,16.0,2,-1,-1
42872077,52.0,16777218,-1,-1
42920850,33.0,16777219,-1,-1
42826016,3.0,16777220,-1,-1
2862420475,2.0,1,2862420475,42812059
2298803471,1.0,1,2298803471,2298803502
3041966803,4.0,1,3041966803,13121008199
10713117985,5.0,1,10713117985,1242159817
3040261548,3.0,3,-1,-1
5540154361,2.0,2,-1,-1
9153831836,2.0,1,9153831836,277482762
7554016043,2.0,1,7554016043,7554016044
7553992430,5.0,3,-1,-1
42737735,38.0,1,42737735,42732863
42743421,7.0,2,-1,-1
42735684,4.0,3,-1,-1
42758635,4.0,2,-1,-1
42760978,1.0,2,-1,-1
42733711,17.0,4,-1,-1
42732983,8.0,2,-1,-1
5116063237,3.0,3,-1,-1
42736635,3.0,2,-1,-1
42751988,2.0,3,-1,-1
7308243664,1.0,2,-1,-1
60923328,1.0,2,-1,-1
60923383,2.0,1,60923383,60919839
12058067237,2.0,1,12058067237,9918291028
1332871331,1.0,1,1332871331,1332871097
1764424345,1.0,3,-1,-1
8395710041,18.0,1,8395710041,8395710040
42429217,12.0,4,-1,-1
42453669,1.0,3,-1,-1
42432882,1.0,16777218,-1,-1
1780007596,5.0,1,1780007596,42770345
1780006950,2.0,1,1780006950,42752119
1942330588,2.0,1,1942330588,8430423259
9467478752,13.0,1,4874331315,42797342
8430568197,1.0,1,8430568197,4987290628
42865153,2.0,1,42865153,6107069461
6107069461,2.0,1,4874331315,42797342
2437988036,6.0,1,2437988036,455427060
42529659,1.0,1,4729824989,4729763662
4729824989,1.0,1,4729824989,4729763662
4729818078,1.0,2,-1,-1
8288284061,2.0,1,8288284061,11386184995
2431641177,3.0,2,-1,-1
452274107,1.0,2,-1,-1
5210361760,10.0,0,-1,-1
42513967,6.0,3,-1,-1
42479137,1.0,2,-1,-1
12985060634,1.0,1,12985060634,12985060636
12985071373,3.0,1,12985071373,42524250
1959056470,5.0,1,1959056470,1959057630
7239056340,7.0,1,7239056340,7239056341
42473339,9.0,3,-1,-1
1957510241,4.0,1,1957510241,1957510052
42493966,5.0,2,-1,-1
42493960,6.0,3,-1,-1
7963969426,4.0,3,-1,-1
5008452615,1.0,1,5008452615,5008452612
5488578787,2.0,3,-1,-1
42476270,1.0,3,-1,-1
42467259,2.0,3,-1,-1
42460695,6.0,4,-1,-1
42479194,2.0,4,-1,-1
42474838,7.0,2,-1,-1
42473556,7.0,2,-1,-1
42479220,3.0,2,-1,-1
42479181,22.0,2,-1,-1
42479171,7.0,2,-1,-1
7608119955,30.0,1,7608119955,42476402
42499288,13.0,3,-1,-1
42499841,13.0,2,-1,-1
42496692,10.0,3,-1,-1
42509649,17.0,2,-1,-1
42512101,41.0,16777220,-1,-1
7153297691,43.0,2,-1,-1
8096728326,8.0,1,8096728326,8096728324
12873867710,8.0,2,-1,-1
42807867,2.0,3,-1,-1
5482677613,1.0,1,5482677613,42807873
5176490258,3.0,3,-1,-1
42859995,2.0,3,-1,-1
6863082598,4.0,2,-1,-1
42845185,1.0,1,42798095,42825232
42833591,10.0,3,-1,-1
42860622,97.0,3,-1,-1
10774439632,104.0,1,10774439632,42817797
8506374686,9.0,1,8506374686,42923790
3813776465,10.0,1,3813776465,3813776477
10774472422,27.0,2,-1,-1
42882996,97.0,16777220,-1,-1
5119625244,75.0,1,5119625244,42882983
6406731487,66.0,1,6406731487,5119625234
42832974,44.0,16777219,-1,-1
514103142,25.0,1,514103142,514103140
42818193,8.0,3,-1,-1
42825992,6.0,3,-1,-1
2403864015,2.0,1,2403864015,2403864013
42849818,1.0,3,-1,-1
1243057050,2.0,2,-1,-1
3039865228,16.0,1,3039865228,277482098
11939017652,5.0,1,11939017652,277482339
277481765,5.0,1,277481765,100662035
7554016032,4.0,2,-1,-1
9156942262,6.0,2,-1,-1
42761025,39.0,16777218,-1,-1
42733958,4.0,3,-1,-1
42750594,5.0,2,-1,-1
2912071210,1.0,1,2912071210,42750600
42763582,1.0,2,-1,-1
7029503719,6.0,1,7029503719,7029503717
2829127625,2.0,2,-1,-1
2408438458,3.0,1,2408438458,2408438451
42734199,10.0,3,-1,-1
42740197,6.0,1,42740197,42740200
42759768,1.0,2,-1,-1
42737552,1.0,3,-1,-1
42731821,2.0,2,-1,-1
42732711,3.0,2,-1,-1
3798801736,2.0,1,3798801736,3798801737
42432722,1.0,1,42432722,42445046
1764626357,2.0,2,-1,-1
42431242,13.0,4,-1,-1
42458728,1.0,3,-1,-1
42429709,2.0,2,-1,-1
1545167975,2.0,2,-1,-1
1545196670,3.0,1,1545196670,1545196705
2520410140,3.0,2,-1,-1
2520576428,1.0,1,2520576428,42720217
1825609668,6.0,1,1825609668,42752726
1780003439,1.0,1,1780003439,1780003498
1779985126,7.0,1,1779985126,1779985150
8430423252,1.0,1,8430423252,8430423251
8430423254,2.0,1,8430423254,8430423253
8430423253,3.0,1,4874331315,42797342
8433097893,9.0,0,-1,-1
1941708239,6.0,1,1941708239,2887875016
455427060,8.0,1,455427060,5379391732
42537451,1.0,1,42537451,42529657
42529657,1.0,1,4729824989,4729763662
11386184975,1.0,1,11386184975,11386184995
42489442,4.0,3,-1,-1
11096576916,3.0,1,11096576916,10991511693
5376959061,4.0,1,5376959061,5376959060
42530338,3.0,3,-1,-1
42529314,4.0,3,-1,-1
42498470,2.0,4,-1,-1
42484429,3.0,3,-1,-1
5488816591,3.0,3,-1,-1
8080451649,1.0,1,8080451649,8080451645
1957510598,12.0,1,1957510598,1957510701
12985297513,1.0,1,12985297513,1957513405
2870611117,3.0,1,2870611117,11888744564
42460172,12.0,1,42460172,42460171
4695786099,1.0,1,4695786099,4695786098
42500170,1.0,2,-1,-1
42494095,3.0,3,-1,-1
42475589,5.0,3,-1,-1
42476297,2.0,16777220,-1,-1
42515041,1.0,3,-1,-1
6813938731,10.0,1,6813938731,42493606
42473564,8.0,2,-1,-1
5482268459,10.0,1,5482268459,42476349
42476360,8.0,2,-1,-1
42509390,11.0,2,-1,-1
42505560,53.0,3,-1,-1
42499845,14.0,2,-1,-1
42486693,9.0,2,-1,-1
42536224,9.0,3,-1,-1
42477552,59.0,2,-1,-1
42471607,29.0,3,-1,-1
13006238212,21.0,1,13006238212,13006238214
42809932,3.0,2,-1,-1
7712120184,13.0,3,-1,-1
6411284756,1.0,2,-1,-1
6411284754,2.0,1,6411284754,6411284756
8288388981,2.0,1,8288388981,8288388976
761564659,1.0,2,-1,-1
277390487,1.0,2,-1,-1
761564882,1.0,3,-1,-1
2844412386,1.0,2,-1,-1
42860635,10.0,2,-1,-1
42807841,37.0,16777218,-1,-1
10774439423,20.0,2,-1,-1
42816214,14.0,3,-1,-1
42824187,14.0,3,-1,-1
42883008,31.0,3,-1,-1
42920456,53.0,2,-1,-1
42841755,132.0,3,-1,-1
8024840926,15.0,1,8024840926,42888656
3025003085,15.0,1,3025003085,42818215
8288329062,59.0,2,-1,-1
11107965045,15.0,1,11107965045,13006259002
42825959,17.0,2,-1,-1
42866512,6.0,2,-1,-1
8662780846,5.0,1,8662780846,1243057050
2054405680,6.0,1,2054405680,3843180751
1241563633,2.0,1,1241563633,7554016052
42752933,2.0,2,-1,-1
42743519,3.0,4,-1,-1
5308571790,2.0,1,5308571790,42759546
3638040639,3.0,1,3638040639,42745895
42761063,9.0,4,-1,-1
42780968,5.0,2,-1,-1
42776441,2.0,3,-1,-1
10558971191,2.0,2,-1,-1
42756645,2.0,3,-1,-1
42747574,10.0,2,-1,-1
42781412,1.0,3,-1,-1
2408359283,10.0,3,-1,-1
12046949332,10.0,1,12046949332,12046949327
5481864197,2.0,1,5481864197,5481864198
10765464236,3.0,2,-1,-1
42778983,1.0,2,-1,-1
42731727,1.0,2,-1,-1
42749265,1.0,1,42749265,42749016
42440502,1.0,1,42440502,42440499
42445773,4.0,3,-1,-1
7046318553,19.0,2,-1,-1
42429707,2.0,2,-1,-1
1544847111,1.0,1,1544847111,1544847085
42759310,3.0,3,-1,-1
42759634,2.0,2,-1,-1
42720212,2.0,3,-1,-1
2523285526,1.0,1,2523285526,2523285566
2523294350,1.0,2,-1,-1
42770345,1.0,1,42770345,1780006893
1780006898,2.0,1,1780006898,1780006896
1779986424,4.0,1,1779986424,1779986476
8430423256,15.0,1,8430423256,8430423255
42851578,2.0,1,4874331315,42797342
4987290648,7.0,1,4987290648,42851578
1955907185,14.0,0,-1,-1
42865176,7.0,1,4874331315,42797342
452272293,4.0,1,452272293,455430693
452272260,1.0,2,-1,-1
7948809457,3.0,1,7948809457,7948809455
7948861762,1.0,1,7948861762,2431641177
42489453,1.0,2,-1,-1
42460545,1.0,4,-1,-1
42495464,1.0,3,-1,-1
42460447,2.0,4,-1,-1
42471017,5.0,2,-1,-1
42534657,1.0,3,-1,-1
42510778,4.0,3,-1,-1
9534351406,1.0,2,-1,-1
42484334,1.0,2,-1,-1
12985308802,3.0,1,12985308802,42500832
42510947,1.0,4,-1,-1
42460195,1.0,3,-1,-1
42513340,1.0,3,-1,-1
42500055,1.0,1,42500055,42500057
42512592,2.0,3,-1,-1
11335176260,3.0,3,-1,-1
42509491,3.0,4,-1,-1
42477764,5.0,3,-1,-1
42500874,4.0,3,-1,-1
42511521,11.0,4,-1,-1
5482268448,13.0,1,5482268448,42514789
597728004,8.0,3,-1,-1
42477955,7.0,3,-1,-1
42488741,42.0,2,-1,-1
42513809,6.0,3,-1,-1
42486796,12.0,3,-1,-1
42496768,30.0,3,-1,-1
42489096,17.0,2,-1,-1
5482373242,102.0,1,5482373242,5482373241
42907489,49.0,3,-1,-1
42827611,26.0,2,-1,-1
42806571,8.0,3,-1,-1
5515218205,16.0,2,-1,-1
42881170,5.0,1,597676576,597676586
42825401,6.0,2,-1,-1
42825390,3.0,3,-1,-1
7725287396,10.0,1,7725287396,7725287395
42786725,2.0,1,42786725,42786722
42862775,2.0,3,-1,-1
6793880148,1.0,2,-1,-1
761564936,1.0,2,-1,-1
42870238,49.0,3,-1,-1
9677940578,4.0,1,9677940578,9677940598
42815933,22.0,3,-1,-1
42919826,24.0,3,-1,-1
2402842567,6.0,16777219,-1,-1
42810507,26.0,3,-1,-1
42833009,11.0,3,-1,-1
42842481,57.0,3,-1,-1
5324931121,17.0,1,5324931121,5324930912
42874618,118.0,3,-1,-1
11107965035,33.0,1,11107965035,2307002121
5127233083,3.0,1,5127233083,5127233082
7829801524,7.0,1,7829801524,42920817
7554016070,2.0,1,7554016070,7554016069
42770105,1.0,2,-1,-1
42719489,6.0,4,-1,-1
42753403,4.0,3,-1,-1
1104953194,2.0,1,1104953194,42757457
42774219,2.0,1,42774219,42764633
42756066,5.0,3,-1,-1
2827501290,3.0,4,-1,-1
42761092,3.0,4,-1,-1
42730080,5.0,2,-1,-1
42761134,1.0,1,42761134,42764732
42742451,5.0,3,-1,-1
5481921490,6.0,1,5481921490,5481921491
42735864,7.0,3,-1,-1
42781421,5.0,2,-1,-1
2408348762,1.0,2,-1,-1
42736328,5.0,2,-1,-1
42758014,6.0,2,-1,-1
2906620277,5.0,2,-1,-1
5487859639,5.0,2,-1,-1
60915916,8.0,1,60915916,60915901
595749317,2.0,1,595749317,595749112
42429703,3.0,3,-1,-1
1544782721,7.0,1,1544782721,1544809872
42438935,4.0,2,-1,-1
1544756357,2.0,1,1544756357,42746777
10132643478,1.0,1,10132643478,42748859
42720189,8.0,3,-1,-1
7152984903,4.0,1,7152984903,7152984907
7452096156,1.0,1,7452096156,7452096152
2529590446,3.0,3,-1,-1
10700162753,3.0,2,-1,-1
8396095673,3.0,2,-1,-1
1780003498,1.0,1,1780003498,42782737
9869502331,1.0,1,42797342,42849278
1942314282,3.0,1,1942314282,5055155447
5379391732,3.0,2,-1,-1
452241495,2.0,2,-1,-1
452271934,1.0,1,452271934,452271936
452271525,3.0,2,-1,-1
42489407,1.0,1,42489407,42489409
42497045,1.0,3,-1,-1
42498427,1.0,3,-1,-1
6100567438,1.0,1,6100567438,42484422
42490079,3.0,3,-1,-1
42475863,4.0,16777219,-1,-1
42490505,3.0,3,-1,-1
42500855,1.0,2,-1,-1
2870554270,2.0,3,-1,-1
42510956,1.0,4,-1,-1
5459472142,2.0,1,5459472142,5459472144
42515675,1.0,2,-1,-1
42493460,2.0,3,-1,-1
7984456748,3.0,1,7984456748,7984456747
7729656891,1.0,1,7729656891,42500896
5482417112,3.0,1,5482417112,5482417119
42511782,5.0,3,-1,-1
5924218361,10.0,2,-1,-1
42471647,2.0,3,-1,-1
7238338086,10.0,2,-1,-1
42509320,7.0,3,-1,-1
597748787,7.0,1,597748787,2000417134
42474930,4.0,3,-1,-1
42485894,8.0,3,-1,-1
5482588620,6.0,2,-1,-1
42496793,19.0,3,-1,-1
12873793221,13.0,1,12873793221,598690781
597700355,42.0,3,-1,-1
42899546,96.0,16777220,-1,-1
42827640,51.0,2,-1,-1
42806593,26.0,2,-1,-1
42877013,24.0,2,-1,-1
42819385,35.0,2,-1,-1
42882344,3.0,2,-1,-1
11004089419,22.0,1,11004089419,11004089417
42902820,5.0,2,-1,-1
42801650,6.0,3,-1,-1
759335968,2.0,2,-1,-1
42806998,2.0,3,-1,-1
42825315,2.0,2,-1,-1
8344438078,21.0,1,8344438078,5481954343
42827395,53.0,2,-1,-1
42893079,7.0,16777219,-1,-1
42815939,4.0,3,-1,-1
2875114678,27.0,1,2875114678,42835523
42856610,20.0,3,-1,-1
6167162326,7.0,3,-1,-1
42842500,1.0,3,-1,-1
42885742,5.0,2,-1,-1
5538998211,28.0,2,-1,-1
13017171989,43.0,2,-1,-1
42932465,5.0,3,-1,-1
5127233090,4.0,3,-1,-1
7554016056,3.0,1,7554016056,42770105
9701280029,1.0,1,9701280029,42764974
42765797,4.0,3,-1,-1
42775307,2.0,1,42775307,42743491
42761274,1.0,2,-1,-1
42763800,4.0,3,-1,-1
42768295,1.0,2,-1,-1
42780689,2.0,2,-1,-1
42748204,2.0,2,-1,-1
42735056,1.0,2,-1,-1
42759475,5.0,4,-1,-1
5481921449,2.0,1,5481921449,5481921452
7146288205,1.0,1,7146288205,5549749416
42747003,1.0,2,-1,-1
5481864323,4.0,1,5481864323,42745087
42740535,2.0,3,-1,-1
2028361263,11.0,2,-1,-1
13144327885,15.0,1,13144327885,13144327887
42743405,14.0,2,-1,-1
42740878,2.0,2,-1,-1
42731010,4.0,3,-1,-1
2328996378,1.0,1,2328996378,2328996307
42719562,1.0,3,-1,-1
42731542,4.0,3,-1,-1
1544782753,7.0,2,-1,-1
42734330,4.0,3,-1,-1
42739598,1.0,3,-1,-1
1580125539,26.0,1,1580125539,1580125576
12744103169,1.0,2,-1,-1
42733015,1.0,2,-1,-1
42747697,1.0,3,-1,-1
1569983907,1.0,2,-1,-1
1819608467,1.0,2,-1,-1
1788032587,13.0,2,-1,-1
7058926550,2.0,1,7058926550,1788022027
3496038541,3.0,1,3496038541,42748610
42813371,103.0,1,42813371,2356154871
5591688443,1.0,1,5591688443,5591688444
5591688445,3.0,1,5591688445,4691472708
10245457718,3.0,1,10245457718,10245457719
8422068255,1.0,2,-1,-1
278219856,3.0,2,-1,-1
5070529441,1.0,2,-1,-1
10090613248,1.0,1,10090613248,10090613246
452242247,2.0,2,-1,-1
13000326572,1.0,1,13000326572,13000326590
452269975,1.0,1,452269975,452270004
42489418,1.0,2,-1,-1
42489425,1.0,2,-1,-1
5210330547,1.0,1,5210330547,42484425
42490086,1.0,3,-1,-1
42475871,1.0,3,-1,-1
5387455412,1.0,3,-1,-1
1257570156,2.0,1,1257570156,42470105
42472114,1.0,3,-1,-1
42517656,1.0,3,-1,-1
42522147,1.0,3,-1,-1
42513307,1.0,3,-1,-1
42520030,2.0,3,-1,-1
10044486321,17.0,1,10044486321,42475651
7712596328,2.0,1,7712596331,42493479
5482726043,1.0,1,5482726043,5482726046
7701828035,1.0,2,-1,-1
42515397,2.0,3,-1,-1
42496267,2.0,3,-1,-1
5482692750,3.0,1,5482692750,5482692747
42484854,1.0,2,-1,-1
42469266,7.0,2,-1,-1
9289203776,7.0,1,9289203776,597773103
42462873,8.0,2,-1,-1
3638685526,2.0,3,-1,-1
3638685610,1.0,3,-1,-1
6100627982,3.0,1,6100637487,765882507
7170856937,11.0,2,-1,-1
13144298754,12.0,2,-1,-1
42888395,64.0,3,-1,-1
42861589,49.0,2,-1,-1
42862048,10.0,2,-1,-1
5482714787,4.0,1,5482714787,5482714788
8087406846,43.0,1,8087406846,8087406847
42807061,9.0,3,-1,-1
42904174,10.0,3,-1,-1
42878643,26.0,2,-1,-1
42823506,2.0,3,-1,-1
7649641824,15.0,1,7649641824,42813709
42834895,1.0,3,-1,-1
42904193,2.0,16777218,-1,-1
276299137,15.0,2,-1,-1
276385544,65.0,3,-1,-1
6868445859,40.0,3,-1,-1
42883042,5.0,3,-1,-1
6390471612,26.0,2,-1,-1
7661770904,5.0,3,-1,-1
8374695128,7.0,1,8374695128,11882916246
7659616035,3.0,2,-1,-1
5482280975,4.0,2,-1,-1
5127246809,13.0,1,5127246809,5127246808
42935486,3.0,2,-1,-1
