city,orientation,k,d,w,kappa,outdeg,cut_first,cut_hops
New York City,AD,1,7678847946,0.09198813056379822,2,2,-1,-1
New York City,AD,1,2876631882,0.01483679525222552,1,2,-1,-1
New York City,AD,1,42896172,0.008902077151335312,4,4,-1,-1
New York City,AD,1,42826602,0.017804154302670624,4,4,-1,-1
New York City,AD,1,42814717,0.020771513353115726,4,4,-1,-1
New York City,AD,1,42845768,0.02967359050445104,1,2,-1,-1
New York City,AD,1,42809416,0.002967359050445104,1,1,-1,-1
New York City,AD,1,7094774874,0.04451038575667656,3,3,-1,-1
New York City,AD,1,42819803,0.03560830860534125,4,4,-1,-1
New York City,AD,1,42878211,0.02373887240356083,2,3,-1,-1
New York City,AD,1,8997098205,0.008902077151335312,0,1,-1,-1
New York City,AD,1,42811243,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42863291,0.002967359050445104,4,4,-1,-1
New York City,AD,1,5487948726,0.020771513353115726,3,3,-1,-1
New York City,AD,1,42884164,0.020771513353115726,3,3,-1,-1
New York City,AD,1,42850731,0.09495548961424333,4,4,-1,-1
New York City,AD,1,42890404,0.002967359050445104,4,4,-1,-1
New York City,AD,1,42846639,0.09495548961424333,3,2,-1,-1
New York City,AD,1,42884005,0.020771513353115726,4,4,-1,-1
New York City,AD,1,5488246676,0.026706231454005934,3,3,-1,-1
New York City,AD,1,7991293490,0.002967359050445104,1,1,-1,-1
New York City,AD,1,42822748,0.04154302670623145,2,2,-1,-1
New York City,AD,1,42816579,0.03857566765578635,3,3,-1,-1
New York City,AD,1,5554995136,0.06528189910979229,1,1,-1,-1
New York City,AD,1,2883770239,0.032640949554896145,2,3,-1,-1
New York City,AD,1,42815417,0.005934718100890208,3,3,-1,-1
New York City,AD,1,7767706682,0.011869436201780416,3,3,-1,-1
New York City,AD,1,42814550,0.002967359050445104,3,2,-1,-1
New York City,AD,1,42813595,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42910734,0.03560830860534125,2,2,-1,-1
New York City,AD,1,42890284,0.02373887240356083,3,3,-1,-1
New York City,AD,1,2876332109,0.03560830860534125,3,3,-1,-1
New York City,AD,1,42805513,0.005934718100890208,3,3,-1,-1
New York City,AD,1,42920596,0.002967359050445104,3,3,-1,-1
New York City,AD,1,2869582981,0.03857566765578635,1,1,-1,-1
New York City,AD,1,42893540,0.01483679525222552,3,3,-1,-1
New York City,AD,1,42927845,0.011869436201780416,4,4,-1,-1
New York City,AD,1,42918552,0.026706231454005934,4,4,-1,-1
New York City,AD,1,42835132,0.008902077151335312,4,4,-1,-1
New York City,AD,1,5137382108,0.032640949554896145,2,3,-1,-1
New York City,AD,1,42845593,0.01483679525222552,3,3,-1,-1
New York City,AD,1,5155424220,0.02967359050445104,2,2,-1,-1
New York City,AD,1,460237526,0.008902077151335312,1,2,-1,-1
New York City,AD,1,42867288,0.008902077151335312,4,4,-1,-1
New York City,AD,1,42913719,0.005934718100890208,3,3,-1,-1
New York City,AD,1,7148818727,0.04154302670623145,1,1,-1,-1
New York City,AD,1,42791714,0.14540059347181009,1,2,-1,-1
New York City,AD,1,7851449046,0.005934718100890208,2,3,-1,-1
New York City,AD,1,2351786296,0.002967359050445104,3,2,-1,-1
New York City,AD,1,5490647779,0.03857566765578635,1,2,-1,-1
New York City,AD,1,42813980,0.008902077151335312,2,2,-1,-1
New York City,AD,1,42848848,0.03560830860534125,3,2,-1,-1
New York City,AD,1,5473204227,0.020771513353115726,2,1,-1,-1
New York City,AD,1,42835382,0.005934718100890208,4,4,-1,-1
New York City,AD,1,42863210,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42826974,0.017804154302670624,3,3,-1,-1
New York City,AD,1,42786133,0.04154302670623145,2,2,-1,-1
New York City,AD,1,42863334,0.04154302670623145,3,3,-1,-1
New York City,AD,1,42890040,0.032640949554896145,3,3,-1,-1
New York City,AD,1,42913699,0.002967359050445104,3,3,-1,-1
New York City,AD,1,5606084629,0.017804154302670624,4,4,-1,-1
New York City,AD,1,42901011,0.06231454005934718,4,4,-1,-1
New York City,AD,1,42826401,0.04747774480712166,2,3,-1,-1
New York City,AD,1,42896060,0.011869436201780416,3,3,-1,-1
New York City,AD,1,42845627,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42819943,0.017804154302670624,2,3,-1,-1
New York City,AD,1,42859519,0.032640949554896145,2,2,-1,-1
New York City,AD,1,2760923440,0.002967359050445104,1,2,-1,-1
New York City,AD,1,42831816,0.005934718100890208,3,2,-1,-1
New York City,AD,1,11184435646,0.002967359050445104,1,1,-1,-1
New York City,AD,1,42905584,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42863951,0.002967359050445104,3,3,-1,-1
New York City,AD,1,7852707539,0.002967359050445104,1,1,-1,-1
New York City,AD,1,3530981348,0.0830860534124629,3,3,-1,-1
New York City,AD,1,42831560,0.002967359050445104,4,4,-1,-1
New York City,AD,1,42805605,0.07418397626112759,4,4,-1,-1
New York City,AD,1,42811046,0.008902077151335312,3,2,-1,-1
New York City,AD,1,42819878,0.02373887240356083,3,3,-1,-1
New York City,AD,1,42873810,0.04154302670623145,3,3,-1,-1
New York City,AD,1,42785890,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42845658,0.02967359050445104,3,3,-1,-1
New York City,AD,1,5488296488,0.06231454005934718,1,3,-1,-1
New York City,AD,1,42917111,0.05934718100890208,1,2,-1,-1
New York City,AD,1,42806247,0.002967359050445104,4,4,-1,-1
New York City,AD,1,42817643,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42812823,0.002967359050445104,2,2,-1,-1
New York City,AD,1,279200082,0.01483679525222552,1,3,-1,-1
New York City,AD,1,1942055254,0.02373887240356083,2,1,-1,-1
New York City,AD,1,5436368615,0.01483679525222552,2,2,-1,-1
New York City,AD,1,2807707741,0.10682492581602374,3,3,-1,-1
New York City,AD,1,42929626,0.002967359050445104,4,4,-1,-1
New York City,AD,1,5490081031,0.07418397626112759,2,3,-1,-1
New York City,AD,1,42849359,0.03857566765578635,4,4,-1,-1
New York City,AD,1,42900978,0.005934718100890208,3,3,-1,-1
New York City,AD,1,42893835,0.032640949554896145,3,3,-1,-1
New York City,AD,1,42822842,0.032640949554896145,3,3,-1,-1
New York City,AD,1,42921973,0.032640949554896145,4,4,-1,-1
New York City,AD,1,42810743,0.01483679525222552,2,3,-1,-1
New York City,AD,1,42929202,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42826433,0.017804154302670624,3,3,-1,-1
New York City,AD,1,42829377,0.005934718100890208,3,2,-1,-1
New York City,AD,1,42812787,0.07418397626112759,4,4,-1,-1
New York City,AD,1,42925473,0.005934718100890208,3,3,-1,-1
New York City,AD,1,5587763848,0.02967359050445104,3,2,-1,-1
New York City,AD,1,42889683,0.02373887240356083,4,4,-1,-1
New York City,AD,1,42853622,0.03560830860534125,4,4,-1,-1
New York City,AD,1,42859575,0.04451038575667656,3,3,-1,-1
New York City,AD,1,42823788,0.01483679525222552,2,3,-1,-1
New York City,AD,1,42890633,0.008902077151335312,3,3,-1,-1
New York City,AD,1,42929395,0.002967359050445104,1,1,-1,-1
New York City,AD,1,1399360056,0.002967359050445104,1,1,-1,-1
New York City,AD,1,42861488,0.005934718100890208,4,4,-1,-1
New York City,AD,1,7771044869,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42904294,0.026706231454005934,3,3,-1,-1
New York City,AD,1,42825061,0.002967359050445104,3,3,-1,-1
New York City,AD,1,42871260,0.017804154302670624,3,3,-1,-1
New York City,AD,1,42890111,0.01483679525222552,2,3,-1,-1
New York City,AD,1,42832178,0.005934718100890208,3,4,-1,-1
New York City,AD,1,42924168,0.008902077151335312,3,3,-1,-1
New York City,AD,1,42803036,0.005934718100890208,3,3,-1,-1
New York City,AD,1,42812806,0.002967359050445104,4,4,-1,-1
New York City,AD,1,42812756,0.01483679525222552,4,4,-1,-1
New York City,AD,1,42819051,0.002967359050445104,4,4,-1,-1
New York City,AD,1,42854636,0.02967359050445104,4,4,-1,-1
New York City,AD,1,3554513267,0.026706231454005934,1,1,-1,-1
New York City,AD,1,42936199,0.08902077151335312,4,4,-1,-1
New York City,AD,1,42834560,0.04451038575667656,4,4,-1,-1
New York City,AD,1,42853204,0.005934718100890208,1,1,-1,-1
New York City,AD,1,42837291,0.0771513353115727,4,4,-1,-1
New York City,AD,1,42848637,0.002967359050445104,4,4,-1,-1
New York City,AD,1,5366311711,0.011869436201780416,2,2,-1,-1
New York City,AD,1,5366316439,0.002967359050445104,1,2,-1,-1
New York City,AD,1,42844566,0.05934718100890208,4,4,-1,-1
New York City,AD,1,42864507,0.05341246290801187,1,1,-1,-1
New York City,AD,3,42979949,0.017804154302670624,2,2,-1,-1
New York City,AD,3,42950794,0.008902077151335312,1,1,-1,-1
New York City,AD,3,43003665,0.04451038575667656,2,2,-1,-1
New York City,AD,3,42962429,0.011869436201780416,2,2,-1,-1
New York City,AD,3,4621179666,0.011869436201780416,2,1,-1,-1
New York City,AD,3,43000445,0.008902077151335312,3,2,-1,-1
New York City,AD,3,42953164,0.002967359050445104,6,4,-1,-1
New York City,AD,3,7776323315,0.06528189910979229,1,1,-1,-1
New York City,AD,3,5490183085,0.08605341246290801,2,1,-1,-1
New York City,AD,3,8419209920,0.03857566765578635,2,3,-1,-1
New York City,AD,3,43005803,0.017804154302670624,2,4,-1,-1
New York City,AD,3,42958572,0.05934718100890208,2,1,-1,-1
New York City,AD,3,42996121,0.05934718100890208,3,3,-1,-1
New York City,AD,3,8934097198,0.020771513353115726,3,3,-1,-1
New York City,AD,3,5490200725,0.08011869436201781,1,2,-1,-1
New York City,AD,3,7816228298,0.09198813056379822,2,2,-1,-1
New York City,AD,3,42972375,0.011869436201780416,1,1,-1,-1
New York City,AD,3,43013303,0.008902077151335312,2,1,-1,-1
New York City,AD,3,1000468695,0.005934718100890208,3,2,-1,-1
New York City,AD,3,447829828,0.002967359050445104,2,1,-1,-1
New York City,AD,3,5490222232,0.002967359050445104,2,2,-1,-1
New York City,AD,3,43007822,0.01483679525222552,4,3,-1,-1
New York City,AD,3,42946607,0.02373887240356083,4,1,-1,-1
New York City,AD,3,12540016446,0.002967359050445104,3,3,-1,-1
New York City,AD,3,6710346043,0.005934718100890208,2,1,-1,-1
New York City,AD,3,7802844344,0.0830860534124629,3,1,-1,-1
New York City,AD,3,7404714831,0.02373887240356083,2,3,-1,-1
New York City,AD,3,42980880,0.01483679525222552,4,3,-1,-1
New York City,AD,3,42943619,0.0771513353115727,5,3,-1,-1
New York City,AD,3,43026295,0.008902077151335312,4,3,-1,-1
New York City,AD,3,11045308222,0.002967359050445104,1,2,-1,-1
New York City,AD,3,42964189,0.04747774480712166,3,3,-1,-1
New York City,AD,3,42968410,0.002967359050445104,5,3,-1,-1
New York City,AD,3,42990241,0.002967359050445104,7,4,-1,-1
New York City,AD,3,42971446,0.005934718100890208,2,1,-1,-1
New York City,AD,3,11616874712,0.020771513353115726,2,3,-1,-1
New York City,AD,3,5490239817,0.005934718100890208,2,3,-1,-1
New York City,AD,3,42978051,0.005934718100890208,2,3,-1,-1
New York City,AD,3,6603084849,0.005934718100890208,2,2,-1,-1
New York City,AD,3,42992308,0.050445103857566766,4,3,-1,-1
New York City,AD,3,42983096,0.01483679525222552,5,3,-1,-1
New York City,AD,3,43019540,0.02967359050445104,2,1,-1,-1
New York City,AD,3,5490603175,0.02967359050445104,2,1,-1,-1
New York City,AD,3,10213036736,0.002967359050445104,1,1,-1,-1
New York City,AD,3,12539982652,0.017804154302670624,3,1,-1,-1
New York City,AD,3,7663390763,0.01483679525222552,2,1,-1,-1
New York City,AD,3,42986367,0.02373887240356083,2,3,-1,-1
New York City,AD,3,5490610787,0.005934718100890208,3,1,-1,-1
New York City,AD,3,42959780,0.04154302670623145,2,3,-1,-1
New York City,AD,3,43024544,0.020771513353115726,2,1,-1,-1
New York City,AD,3,43023923,0.002967359050445104,2,3,-1,-1
New York City,AD,3,10206275603,0.0771513353115727,3,2,-1,-1
New York City,AD,3,42960298,0.002967359050445104,4,4,-1,-1
New York City,AD,3,42944780,0.008902077151335312,2,2,-1,-1
New York City,AD,3,3656036625,0.008902077151335312,2,3,-1,-1
New York City,AD,3,5490136549,0.011869436201780416,2,2,-1,-1
New York City,AD,3,447758913,0.002967359050445104,3,2,-1,-1
New York City,AD,3,2897885162,0.002967359050445104,3,1,-1,-1
New York City,AD,3,8886860809,0.005934718100890208,1,2,-1,-1
New York City,AD,3,43008113,0.026706231454005934,2,3,-1,-1
New York City,AD,3,42953428,0.002967359050445104,1,1,-1,-1
New York City,AD,3,42982826,0.04451038575667656,4,3,-1,-1
New York City,AD,3,42970561,0.0830860534124629,5,2,-1,-1
New York City,AD,3,6654345986,0.002967359050445104,3,1,-1,-1
New York City,AD,3,42964747,0.09198813056379822,4,3,-1,-1
New York City,AD,3,42961119,0.01483679525222552,4,3,-1,-1
New York City,AD,3,42994385,0.11572700296735905,5,4,-1,-1
New York City,AD,3,8294911968,0.6201780415430267,2,1,-1,-1
New York City,AD,3,8275457714,0.0771513353115727,2,1,-1,-1
New York City,AD,3,447759478,0.11572700296735905,3,2,-1,-1
New York City,AD,3,42952009,0.04451038575667656,4,3,-1,-1
New York City,AD,3,2896222410,0.005934718100890208,4,3,-1,-1
New York City,AD,3,7673759308,0.10682492581602374,6,3,-1,-1
New York City,AD,3,42971108,0.002967359050445104,3,3,-1,-1
New York City,AD,3,42986584,0.005934718100890208,4,3,-1,-1
New York City,AD,3,42958725,0.02967359050445104,6,4,-1,-1
New York City,AD,3,2895362619,0.1394658753709199,2,1,-1,-1
New York City,AD,3,42961373,0.005934718100890208,6,3,-1,-1
New York City,AD,3,42974823,0.002967359050445104,7,3,-1,-1
New York City,AD,3,42958845,0.01483679525222552,3,2,-1,-1
New York City,AD,3,11910331869,0.02373887240356083,1,0,-1,-1
New York City,AD,3,43002949,0.020771513353115726,3,3,-1,-1
New York City,AD,3,10766796047,0.03560830860534125,2,1,-1,-1
New York City,AD,3,5490127777,0.08902077151335312,2,2,-1,-1
New York City,AD,3,5633092885,0.08902077151335312,1,3,-1,-1
New York City,AD,3,3659229832,0.03560830860534125,3,2,-1,-1
New York City,AD,3,7669215936,0.002967359050445104,3,1,-1,-1
New York City,AD,3,43009356,0.002967359050445104,5,3,-1,-1
New York City,AD,3,42954453,0.008902077151335312,4,4,-1,-1
New York City,AD,3,42956946,0.002967359050445104,6,3,-1,-1
New York City,AD,3,43008654,0.002967359050445104,3,1,-1,-1
New York City,AD,3,42963822,0.008902077151335312,5,4,-1,-1
New York City,AD,3,42944880,0.002967359050445104,3,2,-1,-1
New York City,AD,3,6952744087,0.04451038575667656,2,3,-1,-1
New York City,AD,3,42990362,0.005934718100890208,4,3,-1,-1
New York City,AD,3,42958232,0.005934718100890208,3,1,-1,-1
New York City,AD,3,13130505079,0.050445103857566766,4,3,-1,-1
New York City,AD,3,13070335217,0.11869436201780416,1,1,-1,-1
New York City,AD,3,42948106,0.142433234421365,3,3,-1,-1
New York City,AD,3,42943829,0.002967359050445104,4,4,-1,-1
New York City,AD,3,42953940,0.020771513353115726,2,2,-1,-1
New York City,AD,3,60837265,0.05934718100890208,5,2,-1,-1
New York City,AD,3,42972796,0.05341246290801187,3,2,-1,-1
New York City,AD,3,42987059,0.002967359050445104,6,4,-1,-1
New York City,AD,3,42975995,0.002967359050445104,4,4,-1,-1
New York City,AD,3,9987325151,0.032640949554896145,2,1,-1,-1
New York City,AD,3,42952043,0.002967359050445104,5,3,-1,-1
New York City,AD,3,42990886,0.04154302670623145,3,1,-1,-1
New York City,AD,3,42985442,0.002967359050445104,6,2,-1,-1
New York City,AD,3,42982149,0.002967359050445104,6,3,-1,-1
New York City,AD,3,42961887,0.002967359050445104,5,2,-1,-1
New York City,AD,3,42983892,0.02373887240356083,6,3,-1,-1
New York City,AD,3,42980188,0.06231454005934718,5,2,-1,-1
New York City,AD,3,42968047,0.05637982195845697,6,2,-1,-1
New York City,AD,3,43010905,0.002967359050445104,4,2,-1,-1
New York City,AD,3,8668762908,0.008902077151335312,3,3,-1,-1
New York City,AD,3,6912997228,0.020771513353115726,1,3,-1,-1
New York City,AD,3,5490168709,0.03857566765578635,3,1,-1,-1
New York City,AD,3,42959243,0.020771513353115726,4,3,-1,-1
New York City,AD,3,5490139484,0.19881305637982197,2,1,-1,-1
New York City,AD,3,42967822,0.07418397626112759,5,3,-1,-1
New York City,AD,3,42962180,0.20474777448071216,3,4,-1,-1
New York City,AD,3,43019584,0.005934718100890208,3,4,-1,-1
New York City,AD,3,448200639,0.04747774480712166,4,1,-1,-1
New York City,AD,3,42959873,0.002967359050445104,4,3,-1,-1
New York City,AD,3,43018099,0.032640949554896145,8,3,-1,-1
New York City,AD,3,42962584,0.13056379821958458,4,3,-1,-1
New York City,AD,3,42969079,0.12166172106824925,3,3,-1,-1
New York City,AD,3,42977295,0.04154302670623145,6,3,-1,-1
New York City,AD,3,42984347,0.06231454005934718,3,3,-1,-1
New York City,AD,3,5490079415,0.05341246290801187,3,1,-1,-1
New York City,AD,3,42985476,0.04451038575667656,6,4,-1,-1
New York City,AD,3,5331175891,0.02967359050445104,1,3,-1,-1
New York City,AD,3,5490198069,0.002967359050445104,3,1,-1,-1
New York City,AD,3,42964034,0.020771513353115726,4,2,-1,-1
New York City,AD,3,7424335799,0.1543026706231454,4,3,-1,-1
New York City,AD,3,10088055935,0.011869436201780416,2,1,-1,-1
New York City,AD,3,42961188,0.020771513353115726,3,3,-1,-1
New York City,AD,3,42949404,0.09495548961424333,4,3,-1,-1
New York City,AD,3,11645351138,0.017804154302670624,3,1,-1,-1
New York City,AD,3,42970872,0.002967359050445104,4,3,-1,-1
New York City,AD,3,42975455,0.11572700296735905,3,1,-1,-1
New York City,AD,3,42989446,0.02373887240356083,4,3,-1,-1
New York City,AD,3,42971341,0.04747774480712166,5,3,-1,-1
New York City,AD,3,5490208048,0.008902077151335312,2,3,-1,-1
New York City,AD,3,7127644624,0.04154302670623145,4,3,-1,-1
New York City,AD,3,42968862,0.008902077151335312,4,3,-1,-1
New York City,AD,3,7139092607,0.026706231454005934,4,1,-1,-1
New York City,AD,3,42948726,0.12462908011869436,6,2,-1,-1
New York City,AD,3,5490153503,0.020771513353115726,2,1,-1,-1
New York City,AD,3,2896359378,0.05341246290801187,50,3,-1,-1
New York City,AD,3,42988517,0.10385756676557864,4,3,-1,-1
New York City,AD,3,11368897545,0.22551928783382788,3,2,-1,-1
New York City,AD,3,42960865,0.005934718100890208,6,1,-1,-1
New York City,AD,3,8886936296,0.04154302670623145,3,1,-1,-1
New York City,AD,3,42956067,0.008902077151335312,4,1,-1,-1
New York City,AD,3,42991005,0.10682492581602374,4,3,-1,-1
New York City,AD,3,7433543955,0.032640949554896145,3,2,-1,-1
New York City,AD,3,422122659,0.002967359050445104,1,1,-1,-1
New York City,AD,3,8389723439,0.005934718100890208,3,1,-1,-1
New York City,AD,3,42963241,0.002967359050445104,6,4,-1,-1
New York City,AD,3,5490139796,0.03857566765578635,2,1,-1,-1
New York City,AD,3,4202699385,0.08902077151335312,3,3,-1,-1
New York City,AD,3,43014657,0.017804154302670624,4,2,-1,-1
New York City,AD,3,42960847,0.011869436201780416,5,2,-1,-1
New York City,AD,3,42958538,0.008902077151335312,3,3,-1,-1
New York City,AD,3,12637129581,0.008902077151335312,2,1,-1,-1
New York City,AD,3,5490237310,0.06824925816023739,2,1,-1,-1
New York City,AD,3,42964399,0.005934718100890208,4,3,-1,-1
New York City,AD,3,42954789,0.017804154302670624,5,3,-1,-1
New York City,AD,3,42994430,0.002967359050445104,4,1,-1,-1
New York City,AD,3,42972245,0.002967359050445104,4,3,-1,-1
New York City,AD,3,42980080,0.08605341246290801,5,4,-1,-1
New York City,AD,3,42955239,0.03857566765578635,6,4,-1,-1
New York City,AD,3,42955937,0.04451038575667656,4,3,-1,-1
New York City,AD,3,42982098,0.10089020771513353,2,3,-1,-1
New York City,AD,3,42972281,0.017804154302670624,4,4,-1,-1
New York City,AD,3,5490232606,0.01483679525222552,3,1,-1,-1
New York City,AD,3,42964913,0.05637982195845697,4,2,-1,-1
New York City,AD,3,42968666,0.005934718100890208,1,3,-1,-1
New York City,AD,3,5490486087,0.02373887240356083,2,1,-1,-1
New York City,AD,3,919635639,0.011869436201780416,3,3,-1,-1
New York City,AD,3,42975754,0.050445103857566766,4,2,-1,-1
New York City,AD,3,42951077,0.05934718100890208,2,1,-1,-1
New York City,AD,3,42980250,0.09495548961424333,6,3,-1,-1
New York City,AD,3,42997501,0.020771513353115726,5,3,-1,-1
New York City,AD,3,42967787,0.011869436201780416,5,3,-1,-1
New York City,AD,3,5845742446,0.002967359050445104,2,1,-1,-1
New York City,AD,3,42997728,0.002967359050445104,5,3,-1,-1
New York City,AD,3,42965158,0.017804154302670624,5,3,-1,-1
New York City,AD,3,11439623844,0.017804154302670624,3,1,-1,-1
New York City,AD,3,42950398,0.02967359050445104,4,2,-1,-1
New York City,AD,3,42943566,0.07418397626112759,4,2,-1,-1
New York City,AD,3,5490205563,0.06231454005934718,4,1,-1,-1
New York City,AD,3,43026210,0.04451038575667656,1,2,-1,-1
New York City,AD,3,42957030,0.020771513353115726,2,3,-1,-1
New York City,AD,3,10073137593,0.002967359050445104,3,3,-1,-1
New York City,AD,3,43015564,0.011869436201780416,4,2,-1,-1
New York City,AD,3,42973657,0.008902077151335312,3,3,-1,-1
New York City,AD,3,5490267908,0.005934718100890208,3,2,-1,-1
New York City,AD,3,42954820,0.032640949554896145,5,3,-1,-1
New York City,AD,3,42962275,0.04154302670623145,3,3,-1,-1
New York City,AD,3,42964161,0.017804154302670624,2,2,-1,-1
New York City,AD,3,43008975,0.002967359050445104,4,3,-1,-1
New York City,AD,3,42955520,0.002967359050445104,3,4,-1,-1
New York City,AD,3,42963645,0.06231454005934718,3,3,-1,-1
New York City,AD,3,5031346160,0.05341246290801187,3,1,-1,-1
New York City,AD,3,42951547,0.02373887240356083,3,3,-1,-1
New York City,AD,3,7641828601,0.005934718100890208,3,1,-1,-1
New York City,AD,3,42955023,0.05637982195845697,6,3,-1,-1
New York City,AD,3,43007257,0.02373887240356083,4,2,-1,-1
New York City,AD,3,42961780,0.002967359050445104,3,3,-1,-1
New York City,AD,3,42967968,0.09198813056379822,5,3,-1,-1
New York City,AD,3,42964137,0.005934718100890208,5,2,-1,-1
New York City,AD,3,42962450,0.008902077151335312,4,1,-1,-1
New York City,AD,3,43025971,0.002967359050445104,3,2,-1,-1
New York City,AD,3,42964864,0.008902077151335312,5,2,-1,-1
New York City,AD,3,9979281325,0.005934718100890208,2,1,-1,-1
New York City,AD,3,42949395,0.2166172106824926,3,2,-1,-1
New York City,AD,3,12705815895,0.11275964391691394,3,1,-1,-1
New York City,AD,3,42982880,0.10385756676557864,3,3,-1,-1
New York City,AD,3,4409340616,0.19584569732937684,2,1,-1,-1
New York City,AD,3,42944320,0.06528189910979229,3,2,-1,-1
New York City,AD,3,42983130,0.02373887240356083,3,3,-1,-1
New York City,AD,3,42972532,0.05934718100890208,3,3,-1,-1
New York City,AD,3,42986416,0.08011869436201781,3,2,-1,-1
New York City,AD,3,42965615,0.008902077151335312,4,3,-1,-1
New York City,AD,3,10684406368,0.011869436201780416,1,1,-1,-1
New York City,AD,3,3509134773,0.008902077151335312,1,1,-1,-1
New York City,AD,3,43023260,0.04747774480712166,2,2,-1,-1
New York City,AD,3,42986930,0.020771513353115726,4,2,-1,-1
New York City,AD,3,42964006,0.002967359050445104,3,2,-1,-1
New York City,AD,3,42953905,0.026706231454005934,2,3,-1,-1
New York City,AD,3,42965660,0.08605341246290801,3,3,-1,-1
New York City,AD,3,7155584220,0.0712166172106825,2,3,-1,-1
New York City,AD,3,42518716,0.017804154302670624,2,1,-1,-1
New York City,AD,3,2323022174,0.002967359050445104,4,3,-1,-1
New York City,AD,3,246901366,0.005934718100890208,3,3,-1,-1
New York City,AD,3,42466150,0.03857566765578635,5,3,-1,-1
New York City,AD,3,42498609,0.11572700296735905,4,2,-1,-1
New York City,AD,3,2690682182,0.002967359050445104,3,1,-1,-1
New York City,AD,3,42470545,0.008902077151335312,3,2,-1,-1
New York City,AD,3,448095963,0.002967359050445104,4,2,-1,-1
New York City,AD,3,448152046,0.020771513353115726,3,1,-1,-1
New York City,AD,3,10619880862,0.2166172106824926,2,3,-1,-1
New York City,AD,3,7260981083,0.3768545994065282,3,2,-1,-1
New York City,AD,3,42466058,0.13649851632047477,4,3,-1,-1
New York City,AD,3,42485199,0.17507418397626112,5,3,-1,-1
New York City,AD,3,7262899109,0.10385756676557864,4,2,-1,-1
New York City,AD,3,42474225,0.02373887240356083,3,2,-1,-1
New York City,AD,3,11892679161,0.01483679525222552,2,2,-1,-1
New York City,AD,3,42461063,0.22255192878338279,3,3,-1,-1
New York City,AD,3,42465575,0.2789317507418398,5,3,-1,-1
New York City,AD,3,42509517,0.27002967359050445,6,4,-1,-1
New York City,AD,3,42512933,0.3590504451038576,5,4,-1,-1
New York City,AD,3,42462450,0.020771513353115726,4,4,-1,-1
New York City,AD,3,42496038,0.02967359050445104,4,3,-1,-1
New York City,AD,3,5354276354,0.01483679525222552,2,3,-1,-1
New York City,AD,3,2393809742,0.011869436201780416,2,2,-1,-1
New York City,AD,3,42477120,0.10979228486646884,6,3,-1,-1
New York City,AD,3,42465507,0.37091988130563797,50,3,-1,-1
New York City,AD,3,42465804,0.18991097922848665,4,2,-1,-1
New York City,AD,3,42473077,0.10385756676557864,5,3,-1,-1
New York City,AD,3,6100414618,0.002967359050445104,3,3,-1,-1
New York City,AD,3,42513246,0.03560830860534125,2,3,-1,-1
New York City,AD,3,3658729746,0.008902077151335312,2,1,-1,-1
New York City,AD,3,5482786012,0.011869436201780416,1,1,-1,-1
New York City,AD,3,607911351,0.002967359050445104,1,2,-1,-1
New York City,AD,3,42444353,0.017804154302670624,3,2,-1,-1
New York City,AD,3,42429521,0.06528189910979229,4,2,-1,-1
New York City,AD,3,42422026,0.09198813056379822,3,3,-1,-1
New York City,AD,3,42429633,0.04154302670623145,2,3,-1,-1
New York City,AD,3,42445291,0.005934718100890208,3,3,-1,-1
New York City,AD,3,42487939,0.032640949554896145,4,4,-1,-1
New York City,AD,3,42506002,0.002967359050445104,5,3,-1,-1
New York City,AD,3,42495382,0.020771513353115726,5,3,-1,-1
New York City,AD,3,4026460324,0.04154302670623145,4,2,-1,-1
New York City,AD,3,5488584400,0.1572700296735905,2,3,-1,-1
New York City,AD,3,42477098,0.12759643916913946,5,3,-1,-1
New York City,AD,3,42465469,0.4629080118694362,5,3,-1,-1
New York City,AD,3,1372888681,0.23738872403560832,4,2,-1,-1
New York City,AD,3,5490764966,0.06824925816023739,1,3,-1,-1
New York City,AD,3,12766117175,0.017804154302670624,2,3,-1,-1
New York City,AD,3,3765548245,0.002967359050445104,2,1,-1,-1
New York City,AD,3,42487866,0.0830860534124629,4,2,-1,-1
New York City,AD,3,11655553758,0.09495548961424333,1,3,-1,-1
New York City,AD,3,701654537,0.002967359050445104,1,1,-1,-1
New York City,AD,3,4147546533,0.2522255192878338,4,1,-1,-1
New York City,AD,3,42429838,0.4599406528189911,2,2,-1,-1
New York City,AD,3,8840333846,0.4599406528189911,2,1,-1,-1
New York City,AD,3,42431617,0.3353115727002967,5,3,-1,-1
New York City,AD,3,42436056,0.11572700296735905,2,2,-1,-1
New York City,AD,3,9611529611,0.02373887240356083,3,2,-1,-1
New York City,AD,3,12162502083,0.002967359050445104,3,2,-1,-1
New York City,AD,3,42452613,0.032640949554896145,3,1,-1,-1
New York City,AD,3,246649427,0.032640949554896145,3,1,-1,-1
New York City,AD,3,11027912161,0.03857566765578635,3,1,-1,-1
New York City,AD,3,11925988621,0.005934718100890208,1,2,-1,-1
