expH,rpe_prime,Li_div,Deng_pm,config,city,d,kappa,D
1.0,1.0,0.98470057199506,15.0,multi,Seattle,53216610,3,3
1.0000004301163097,1.0000000421611013,0.9851764437098008,15.0,single,Seattle,53216606,4,4
1.000000000196105,1.0000000000144986,0.9873179573937485,15.0,multi,Seattle,53216606,7,5
1.000002877357977,1.0000003439068275,0.9729042311038627,15.0,single,Seattle,8771067542,1,1
1.000002877357977,1.0000003473806363,0.9805052584660678,15.0,multi,Seattle,8771067542,2,2
1.000000000000875,1.0000000000000575,0.9363163552002868,15.0,single,Seattle,7143813386,1,1
1.0000000000000029,1.0,0.9465548320571686,15.0,multi,Seattle,7143813386,2,2
1.0,1.0,0.9749979772599111,15.0,multi,Seattle,2049260460,1,1
1.0,1.0,0.9871962000901384,15.0,single,Seattle,1729920048,3,3
1.0,1.0,0.9882594528649821,15.0,multi,Seattle,1729920048,3,3
1.0221608380188816,1.0061181197667173,0.9820373939921812,15.0,single,Seattle,3686254946,1,1
1.0003494907691362,1.000057527746528,0.9920015115955849,15.0,multi,Seattle,3686254946,3,3
1.0,1.0,0.9934600543716844,15.0,single,Seattle,1807547989,3,3
1.0,1.0,0.9968460770853053,15.0,multi,Seattle,1807547989,6,6
1.0687994905895521,1.0196272466706124,0.9637633475829278,15.0,single,Seattle,4271620159,1,1
1.0003928058944211,1.0000630468892595,0.9924083302894974,15.0,multi,Seattle,4271620159,4,4
1.0,1.0,0.9723050251044535,15.0,single,Seattle,12166006700,1,1
1.0000000000002072,1.0000000000000147,0.9911057804763818,15.0,multi,Seattle,12166006700,3,3
1.0000000000000209,1.0000000000000013,0.9621969986066652,15.0,single,Seattle,2184529464,1,1
1.000004174343156,1.0000005163159493,0.9845250129942272,15.0,multi,Seattle,2184529464,3,3
1.0000000000000016,1.0,0.9834792940367659,15.0,single,Seattle,9184154604,2,2
1.0000000000000002,1.0,0.9915893416038644,15.0,multi,Seattle,9184154604,4,4
2.000128122868469,1.0000091199997774,0.9712272233329622,15.0,single,Seattle,9181316275,2,2
2.0000806282152306,1.00000591411467,0.9736910274084993,15.0,multi,Seattle,9181316275,4,4
5.000000000000001,0.9999999999999996,0.8909809314422725,15.0,single,Seattle,53125328,4,4
3.0031580298905958,1.0001175567040226,0.9398365033576435,15.0,multi,Seattle,53125328,4,4
1.0220849463433943,1.0038787119609465,0.9640911211149473,15.0,single,Seattle,10970057534,2,2
1.000667144719434,1.0000876497708435,0.9713966331139288,15.0,multi,Seattle,10970057534,2,2
1.0000000000388318,1.0000000000025469,0.9785758927479957,15.0,single,Seattle,9170747841,2,2
1.0000000000066922,1.0000000000004672,0.9878622542977609,15.0,multi,Seattle,9170747841,4,4
1.000000001729343,1.0000000001393026,0.9784563405683581,15.0,single,Seattle,3843709580,2,2
1.0000000005084864,1.0000000000396576,0.988961633979033,15.0,multi,Seattle,3843709580,4,4
1.0,1.0,0.9904603978074772,15.0,single,Seattle,53128048,4,4
1.0,1.0,0.9917115313030606,15.0,multi,Seattle,53128048,6,6
1.0000009019009874,1.0000000443403845,0.8797521584353905,15.0,single,Seattle,4694403408,1,1
1.0000009026708758,1.0000000473215758,0.892310643070842,15.0,multi,Seattle,4694403408,3,3
1.0002575612824787,1.000012005581169,0.8714744954295065,15.0,single,Seattle,5764731873,1,1
1.0000209934680209,1.0000010587264518,0.8905957808712108,15.0,multi,Seattle,5764731873,1,1
1.0000018906349535,1.0000001864144354,0.9396677452173187,15.0,single,Seattle,3874895441,1,1
1.0000000057075935,1.0000000004628327,0.9602455519201014,15.0,multi,Seattle,3874895441,2,2
1.0,1.0,0.9727323200624113,15.0,single,Seattle,53108157,3,3
1.0,1.0,0.9881884983728003,15.0,multi,Seattle,53108157,6,6
1.0,1.0,0.9809264926584965,15.0,multi,Seattle,9914241612,2,2
1.0000000000000069,1.0000000000000004,0.9900503940472054,15.0,single,Seattle,53183778,4,4
1.0000000000000488,1.0000000000000036,0.992301134303039,15.0,multi,Seattle,53183778,5,5
1.0,1.0,0.9909317845671153,15.0,single,Seattle,53192710,4,4
1.0,1.0,0.9928397560299358,15.0,multi,Seattle,53192710,4,4
1.000000001407561,1.0000000000978901,0.9811122252912222,15.0,single,Seattle,4464004533,1,1
1.000000001407561,1.0000000000994949,0.9909161500682477,15.0,multi,Seattle,4464004533,4,4
1.0000000000000004,1.0,0.9808325416165218,15.0,single,Seattle,3649707098,2,2
1.0024628616878382,1.0005298584831952,0.982239130193312,15.0,multi,Seattle,3649707098,2,2
1.0000000000000335,1.0000000000000022,0.9786648181550737,15.0,single,Seattle,53202299,1,1
1.0,1.0,0.9846593961531106,15.0,multi,Seattle,53202299,3,3
1.0000000000000446,1.000000000000003,0.9689591710673521,15.0,single,Seattle,9848999919,2,2
1.0000000000000446,1.000000000000003,0.9713410558615497,15.0,multi,Seattle,9848999919,2,2
1.0,1.0,0.9861424511350069,15.0,single,Seattle,53108471,3,3
1.0,1.0,0.9879058937448842,15.0,multi,Seattle,53108471,5,5
1.0048605681377154,1.001080740143827,0.9613214062129436,15.0,single,Seattle,6396732130,2,2
1.0048605638581651,1.0010807397996033,0.9635827805719397,15.0,multi,Seattle,6396732130,2,2
1.0000000000147151,1.0000000000010127,0.9706513057849916,15.0,single,Seattle,7085761642,1,1
1.00000208295747,1.0000002463627908,0.9871048487356829,15.0,multi,Seattle,7085761642,4,4
1.0,1.0,0.9566654361148911,15.0,single,Seattle,4323757149,1,1
1.0,1.0,0.9666932476059654,15.0,multi,Seattle,4323757149,2,2
1.009895787951169,1.0025097175718036,0.9746809976293308,15.0,single,Seattle,4323732102,1,1
1.0098957879511687,1.0025423941726235,0.9848582466761066,15.0,multi,Seattle,4323732102,3,3
1.0,1.0,0.975812814426032,15.0,single,Seattle,5695638053,1,1
1.0,1.0,0.9871460530861286,15.0,multi,Seattle,5695638053,2,2
1.0,1.0,0.9943098629415374,15.0,single,Seattle,53051906,3,3
1.0,1.0,0.9949294266166908,15.0,multi,Seattle,53051906,5,5
1.0000000000081553,1.0000000000005491,0.9782117114879342,15.0,single,Seattle,9018592460,1,1
1.0000041418352337,1.0000005120312367,0.9839676696449542,15.0,multi,Seattle,9018592460,2,2
1.2731605770341763,1.1380802948473718,0.986419771519938,15.0,single,Seattle,53223002,4,4
1.0016509401469584,1.0003409897034559,0.9886739820176481,15.0,multi,Seattle,53223002,8,6
2.000000000000003,1.0,0.975212964245507,15.0,single,Seattle,53217090,4,4
1.0000258876093893,1.0000014567820843,0.9854587673256425,15.0,multi,Seattle,53217090,8,7
1.0000000000000002,1.0,0.9870951919617258,15.0,single,Seattle,53086656,3,3
1.0,1.0,0.9904421409882214,15.0,multi,Seattle,53086656,5,5
1.0,1.0,0.9846238156017008,15.0,single,Seattle,9170659932,2,2
1.0,1.0,0.9872025908187068,15.0,multi,Seattle,9170659932,4,4
1.0,1.0,0.9738307670544581,15.0,single,Seattle,9451959383,2,2
1.0,1.0,0.9757535632209091,15.0,multi,Seattle,9451959383,2,2
1.0,1.0,0.9212767340396559,15.0,single,Seattle,4103254731,1,1
2.212004394654539,1.0422566800042452,0.9639832965849144,15.0,multi,Seattle,4103254731,4,4
1.0,1.0,0.9804782164810429,15.0,single,Seattle,53108135,3,3
1.0,1.0,0.9795994859610873,15.0,multi,Seattle,53108135,4,4
1.3393281999397117,1.1855315302443465,0.9858234842192406,15.0,single,Seattle,53179443,3,3
1.0043808790344695,1.0010192208680868,0.9883789207140039,15.0,multi,Seattle,53179443,5,5
1.0,1.0,0.9796524604484081,15.0,single,Seattle,9118505526,2,2
1.0000000000000002,1.0,0.9823995645047472,15.0,multi,Seattle,9118505526,4,4
1.0019738630632005,1.000138696764579,0.9416301691570055,15.0,single,Seattle,5422137271,1,1
1.0019736205374592,1.0001512874422258,0.9624614338901045,15.0,multi,Seattle,5422137271,2,2
8.000000000026864,1.0000000000002525,0.7135237227077463,15.0,single,Seattle,9430313724,2,2
4.282011773234995,1.012671630407219,0.8935294470853989,15.0,multi,Seattle,9430313724,3,3
1.000000349465317,1.0000000252794439,0.9649337270100913,15.0,single,Seattle,7111579774,1,1
1.0000000006669747,1.0000000000378702,0.9764448896518134,15.0,multi,Seattle,7111579774,2,2
1.1269029468471623,1.052725929659788,0.9771538201887329,15.0,single,Seattle,5431736219,2,2
1.1269029468471623,1.052725929659788,0.974580441890469,15.0,multi,Seattle,5431736219,2,2
1.0001944113577037,1.0000300342119095,0.9365424779608035,15.0,single,Seattle,5431808658,1,1
1.0001049443896943,1.0000158126374743,0.9502469048544449,15.0,multi,Seattle,5431808658,1,1
1.0,1.0,0.946996578601931,15.0,single,Seattle,2154874218,1,1
1.0,1.0,0.9633467368061067,15.0,multi,Seattle,2154874218,2,2
1.0000594515042986,1.0000089266807535,0.9832257405830334,15.0,single,Seattle,53113549,3,3
1.0000560426059055,1.0000083747164423,0.9851740210252884,15.0,multi,Seattle,53113549,4,4
1.0000000172616146,1.0000000013098287,0.9771661844610342,15.0,single,Seattle,53113544,2,2
1.0000000172616146,1.0000000013098287,0.9758222326649292,15.0,multi,Seattle,53113544,2,2
2.0000000004302625,1.0000000000166653,0.9560792478819682,15.0,single,Seattle,5431718705,2,2
2.0000000204391335,1.0000000009381287,0.9648115559116118,15.0,multi,Seattle,5431718705,3,3
1.0000000106261475,1.0000000008685126,0.9740874074202113,15.0,single,Seattle,3675608851,3,3
1.0000000106261475,1.0000000009054706,0.9757674259360692,15.0,multi,Seattle,3675608851,4,4
1.0000000000000016,1.0,0.9863884331412809,15.0,single,Seattle,706924340,3,3
1.0000000000000002,1.0,0.9910210776766721,15.0,multi,Seattle,706924340,5,5
1.0,1.0,0.975908830370091,15.0,single,Seattle,760144561,1,1
1.0,1.0,0.9876880194700665,15.0,multi,Seattle,760144561,2,2
1.0,1.0,0.9941502390660732,15.0,single,Seattle,53120113,3,3
1.0,1.0,0.9954416695617861,15.0,multi,Seattle,53120113,5,5
1.0000000000000642,1.0000000000000044,0.9926776631890388,15.0,single,Seattle,270322967,3,3
1.0000000000000957,1.0000000000000067,0.9938670047967176,15.0,multi,Seattle,270322967,5,5
1.997623398730945,1.9952571305000395,0.9884817906811612,15.0,single,Seattle,53196069,3,3
1.5082312857621358,1.3254742532135313,0.9923088219817972,15.0,multi,Seattle,53196069,6,6
1.000000000010468,1.000000000000366,0.9861877966199553,15.0,single,Seattle,12383235514,3,3
1.0000000000039122,1.0000000000001663,0.9892963913712116,15.0,multi,Seattle,12383235514,5,5
1.0,1.0,0.9818140586707061,15.0,single,Seattle,440979356,2,2
1.0,1.0,0.9856712189602383,15.0,multi,Seattle,440979356,4,4
1.0,1.0,0.9851921204004096,15.0,single,Seattle,9977820299,3,3
1.0,1.0,0.9871084958101118,15.0,multi,Seattle,9977820299,5,5
1.000000039249756,1.000000003719876,0.9890115512626065,15.0,single,Seattle,53097790,3,3
1.000000039249756,1.000000003719876,0.9890931773811141,15.0,multi,Seattle,53097790,5,4
1.0,1.0,0.987646204841163,15.0,single,Seattle,53060443,3,3
1.0,1.0,0.9893883227991217,15.0,multi,Seattle,53060443,5,5
1.0,1.0,0.975949115036749,15.0,single,Seattle,3564088517,1,1
1.0,1.0,0.9842992894622611,15.0,multi,Seattle,3564088517,3,3
2.0,1.0,0.9780676328466419,15.0,single,Seattle,9133539800,2,2
2.0,1.0,0.9831851221494324,15.0,multi,Seattle,9133539800,4,4
1.0000000000000027,1.0,0.9828600927477756,15.0,single,Seattle,53108381,2,2
1.0000000000000995,1.0000000000000064,0.9819838478811977,15.0,multi,Seattle,53108381,3,3
1.0,1.0,0.9788124432845595,15.0,single,Seattle,10289187861,1,1
1.0,1.0,0.9868377797622848,15.0,multi,Seattle,10289187861,3,3
1.0,1.0,0.9746658499657691,15.0,single,Seattle,5441051440,1,1
1.0,1.0,0.9825040506772916,15.0,multi,Seattle,5441051440,3,3
1.0,1.0,0.9761882372274067,15.0,single,Seattle,7814053425,1,1
1.0,1.0,0.9808090179491323,15.0,multi,Seattle,7814053425,2,2
1.0000000084592071,1.0000000007449485,0.9504363124712167,15.0,single,Seattle,8064800819,2,2
1.0000000054187543,1.0000000004676068,0.9545702377621926,15.0,multi,Seattle,8064800819,2,2
2.0000000003667675,1.000000000013904,0.9414107468525363,15.0,single,Seattle,2307041027,1,1
1.0,1.0,0.972660836674155,15.0,multi,Seattle,2307041027,3,3
1.0,1.0,0.9810846873078417,15.0,single,Seattle,53108340,4,4
1.0,1.0,0.9800127362032671,15.0,multi,Seattle,53108340,5,4
1.0,1.0,0.9757149017889611,15.0,single,Seattle,53213307,2,2
1.0,1.0,0.9780532979160652,15.0,multi,Seattle,53213307,4,4
8.000000000000027,1.0,0.6829322164761307,15.0,single,Seattle,5429873500,2,2
7.090214822648698,7.029441545457588,0.9387590187590188,15.0,multi,Seattle,5429873500,50,9
2.0116235207825026,1.0014883635195742,0.9597573075690832,15.0,single,Seattle,2141054400,2,2
1.7844334973683933,1.0303767700941933,0.9617240183269461,15.0,multi,Seattle,2141054400,2,2
1.0000002444059808,1.0000000186252789,0.9678941833741251,15.0,single,Seattle,2040315692,2,2
1.000000244392183,1.0000000193693042,0.9724518584263538,15.0,multi,Seattle,2040315692,2,2
1.4744750856648001,1.2948213148637855,0.9868628299543742,15.0,single,Seattle,53249475,3,3
1.4744750901511754,1.294821315202149,0.984837545225893,15.0,multi,Seattle,53249475,3,3
1.0001194109212261,1.00001819606575,0.9426596667234226,15.0,single,Seattle,4623167035,1,1
1.0017626679383576,1.000366505128344,0.960883495635284,15.0,multi,Seattle,4623167035,2,2
2.000000005783743,1.0000000001852876,0.9640980101215336,15.0,single,Seattle,53143480,3,3
1.0000000034571945,1.0000000002189844,0.973137982402119,15.0,multi,Seattle,53143480,3,3
1.0000000000000009,1.0,0.9887504312211804,15.0,single,Seattle,53143475,4,4
1.0,1.0,0.9903774719730425,15.0,multi,Seattle,53143475,7,6
1.0,1.0,0.9865615226481892,15.0,single,Seattle,2417183812,3,3
1.0,1.0,0.9912961802192025,15.0,multi,Seattle,2417183812,7,6
1.0000000010021577,1.0000000000795,0.9704635450113952,15.0,single,Seattle,9786764991,1,1
1.000000000084634,1.0000000000061537,0.9839249877921703,15.0,multi,Seattle,9786764991,3,3
1.6229052052698594,1.4411024476486545,0.9850625719152948,15.0,single,Seattle,3516174289,3,3
1.0119270390029558,1.0031918288195631,0.9869405884010566,15.0,multi,Seattle,3516174289,5,5
1.0,1.0,0.9772972704062783,15.0,single,Seattle,53141473,4,4
1.0,1.0,0.9788575495922692,15.0,multi,Seattle,53141473,5,4
1.0,1.0,0.971565862329057,15.0,single,Seattle,9912752549,1,1
1.0,1.0,0.9774751723187254,15.0,multi,Seattle,9912752549,2,2
1.0,1.0,0.9574103934106297,15.0,single,Seattle,5443512940,1,1
1.0000000000005993,1.0000000000000417,0.986834740158333,15.0,multi,Seattle,5443512940,2,2
1.0,1.0,0.9898570946859174,15.0,single,Seattle,53179460,3,3
1.0,1.0,0.9929027286884077,15.0,multi,Seattle,53179460,5,5
1.0001230115700577,1.0000165016247389,0.8611429952698614,15.0,multi,Seattle,4421221766,1,1
1.0001230115700577,1.0000165016247389,0.8619624730519765,15.0,single,Seattle,4421221728,1,1
1.0001230115700577,1.0000175171271266,0.8964755432560771,15.0,multi,Seattle,4421221728,1,1
1.0001230115700577,1.000018665812641,0.9389830725706083,15.0,single,Seattle,3674193479,1,1
1.0001230115700577,1.0000189769154222,0.9482099824187507,15.0,multi,Seattle,3674193479,1,1
1.0000000000000047,1.0000000000000004,0.9622961604726846,15.0,single,Seattle,8657172294,1,1
1.0000000000000107,1.0000000000000009,0.9784471737938684,15.0,multi,Seattle,8657172294,3,3
1.0101764170726903,1.0008850494903685,0.972985819515338,15.0,single,Seattle,5429873454,2,2
1.0006696597112996,1.0000501577427343,0.9683866836208685,15.0,multi,Seattle,5429873454,3,3
1.0010107306931684,1.0001974018175843,0.9830025321102881,15.0,single,Seattle,3662383538,2,2
1.0000098022795136,1.0000012298729677,0.9867899384511674,15.0,multi,Seattle,3662383538,2,2
1.0,1.0,0.9860664326559976,15.0,single,Seattle,53209037,3,3
1.0,1.0,0.9911223799616725,15.0,multi,Seattle,53209037,5,5
1.000000000007053,1.0000000000003022,0.9620808759559444,15.0,single,Seattle,53187335,1,1
1.000000000001322,1.0000000000000568,0.9728602382679893,15.0,multi,Seattle,53187335,2,2
1.0,1.0,0.9646239430345988,15.0,single,Seattle,3394701102,1,1
1.0,1.0,0.9687456048258056,15.0,multi,Seattle,3394701102,2,2
1.0,1.0,0.9709034385368178,15.0,single,Seattle,10136750300,1,1
1.0,1.0,0.9760348091711534,15.0,multi,Seattle,10136750300,1,1
1.0000000000759708,1.0000000000046212,0.9644285408678662,15.0,single,Seattle,9206386654,1,1
1.000000003016211,1.0000000002173584,0.979620546539813,15.0,multi,Seattle,9206386654,5,4
1.00002514152394,1.0000033275249964,0.9540088471274035,15.0,single,Seattle,5426248724,1,1
1.0141886280187495,1.0038893973686074,0.9642378170843519,15.0,multi,Seattle,5426248724,3,3
1.0,1.0,0.958392034894314,15.0,single,Seattle,3758334444,1,1
1.0,1.0,0.9806397756418482,15.0,multi,Seattle,3758334444,3,3
1.0005615887761714,1.000103294043934,0.9780374223671593,15.0,single,Seattle,53197451,3,3
1.0075528618319571,1.0018913949050738,0.9786422662889845,15.0,multi,Seattle,53197451,3,3
1.0,1.0,0.9601992316366762,15.0,single,Seattle,8163622701,1,1
1.0,1.0,0.9715345821113306,15.0,multi,Seattle,8163622701,3,3
1.0,1.0,0.9683035416007921,15.0,single,Seattle,5429873099,1,1
1.0,1.0,0.9785635312867094,15.0,multi,Seattle,5429873099,2,2
1.0,1.0,0.9681260664526613,15.0,single,Seattle,7320886486,1,1
1.0,1.0,0.9766477472482324,15.0,multi,Seattle,7320886486,2,2
1.0000000000853635,1.0000000000062077,0.9883393737831118,15.0,single,Seattle,3686138136,3,3
1.000000012624868,1.0000000011319858,0.9920363937598244,15.0,multi,Seattle,3686138136,4,4
1.0,1.0,0.9899887470967266,15.0,single,Seattle,53197459,3,3
1.0000000727467913,1.000000006355197,0.9902681014553585,15.0,multi,Seattle,53197459,4,4
1.0000012817564636,1.0000001393684856,0.9785073768827963,15.0,single,Seattle,5435294791,1,1
1.0000000060049574,1.0000000004905676,0.9888288327190576,15.0,multi,Seattle,5435294791,4,4
1.000044993359458,1.0000048047452612,0.9732250332911433,15.0,single,Seattle,53082745,4,4
1.0000030443704697,1.000000252392477,0.9716560972638131,15.0,multi,Seattle,53082745,5,5
1.00000001595002,1.000000001446912,0.9595174318514849,15.0,single,Seattle,638867965,2,2
1.0000002473146667,1.0000000258080088,0.9712979035671475,15.0,multi,Seattle,638867965,3,3
1.0000000205722634,1.000000001889068,0.9693466632708811,15.0,single,Seattle,3662431280,2,2
1.0000000240500655,1.000000002225149,0.9742831072204751,15.0,multi,Seattle,3662431280,4,4
1.0000001649203545,1.000000016833381,0.9852305035810726,15.0,single,Seattle,60665654,4,4
1.0000209548383645,1.0000029008872569,0.9861569921727976,15.0,multi,Seattle,60665654,4,4
1.0,1.0,0.9747963416375747,15.0,single,Seattle,3653684435,2,2
1.0,1.0,0.9780545959178323,15.0,multi,Seattle,3653684435,2,2
1.0,1.0,0.9669707972099522,15.0,single,Seattle,1734782756,1,1
1.000000000000218,1.0000000000000138,0.9824052978705629,15.0,multi,Seattle,1734782756,3,3
1.0000000007332168,1.0000000000505223,0.9643495559822666,15.0,single,Seattle,53208759,2,2
1.0000000000078242,1.0000000000004745,0.9661540275184409,15.0,multi,Seattle,53208759,2,2
1.0,1.0,0.955471356395135,15.0,single,Seattle,53229368,2,2
1.0,1.0,0.9548812845124631,15.0,multi,Seattle,53229368,2,2
1.0,1.0,0.9201380548522532,15.0,single,Seattle,53142478,1,1
1.0,1.0,0.9200142386521712,15.0,multi,Seattle,53142478,1,1
3.0362258986725283,1.0039190609584394,0.9067610627424132,15.0,single,New York City,42427381,2,2
2.4016812598403807,1.6458152800921517,0.9326912901912902,15.0,multi,New York City,42427381,4,4
2.148108384399631,1.0184893528370405,0.9142994806947368,15.0,single,New York City,42435301,2,2
2.256953354758775,1.0428070397020988,0.9459981826943349,15.0,multi,New York City,42435301,4,4
1.000365672911042,1.0000440635237584,0.9555012555328662,15.0,single,New York City,42435581,2,2
1.0003656729110324,1.000046509139887,0.9617906166320667,15.0,multi,New York City,42435581,3,3
2.0000000000053713,1.0000000000001652,0.9614430761955957,15.0,single,New York City,42435858,3,3
3.0000000000052895,1.000000000000128,0.9579217805428986,15.0,multi,New York City,42435858,5,5
1.000003854958997,1.0000003838551894,0.9386923671992551,15.0,single,New York City,42437312,2,2
1.0000049596348,1.0000005792593096,0.9636679980276504,15.0,multi,New York City,42437312,4,4
1.5312991700976304,1.3463084527562332,0.9402199761906889,15.0,single,New York City,42439225,2,2
2.344898097154477,1.7056462091141713,0.9545586085177546,15.0,multi,New York City,42439225,3,3
3.000000498450302,1.000000018034801,0.9376315833632832,15.0,single,New York City,42439728,2,2
3.0000021850766196,1.000000086407304,0.9517123103192228,15.0,multi,New York City,42439728,4,4
2.5655966429305797,1.5992689444727872,0.9524872171547166,15.0,single,New York City,42441805,2,2
1.5727946036579086,1.2882338241420785,0.983358173510208,15.0,multi,New York City,42441805,5,5
15.0,15.0,1.0,15.0,single,New York City,42445914,50,15
5.022361716794466,5.005590478829381,0.9655514326942899,15.0,multi,New York City,42445914,50,9
1.0000340729099262,1.0000045733432636,0.9638642438130637,15.0,single,New York City,42450015,3,3
1.0000094148134673,1.000001191383954,0.9612591868833577,15.0,multi,New York City,42450015,5,5
2.0000000000304525,1.0000000000009956,0.949223966482079,15.0,single,New York City,42451766,3,3
2.0000000186936613,1.0000000008269114,0.9559393227527369,15.0,multi,New York City,42451766,4,4
1.902537640528506,1.4879005249099835,0.891213285506825,15.0,single,New York City,42452951,1,1
1.0000151787464369,1.0000011729240827,0.9534960632900987,15.0,multi,New York City,42452951,3,3
1.0,1.0,0.982759368793216,15.0,single,New York City,42460255,4,4
1.0,1.0,0.9855420825165407,15.0,multi,New York City,42460255,5,5
1.0,1.0,0.9822837303274068,15.0,single,New York City,42464770,2,2
1.000000003545933,1.000000000300254,0.988226391340892,15.0,multi,New York City,42464770,4,4
1.0306947102062691,1.0095767501433173,0.9897161729147417,15.0,single,New York City,42464802,3,3
1.0070480751438315,1.0017480059517818,0.9914602836520199,15.0,multi,New York City,42464802,4,4
1.0126327234310741,1.0034101335993095,0.9863890235935315,15.0,single,New York City,42465444,3,3
1.034648887333915,1.009704206168315,0.9901785003286313,15.0,multi,New York City,42465444,5,5
1.0000000074725623,1.000000000609198,0.9692968621846364,15.0,single,New York City,42467403,3,3
1.000000000461595,1.0000000000332034,0.9840808037695419,15.0,multi,New York City,42467403,5,5
1.0001561863672626,1.0000233316503457,0.926647385531017,15.0,single,New York City,42469472,1,1
2.0011082784128633,1.0001037294343618,0.9641884203042758,15.0,multi,New York City,42469472,3,3
1.0,1.0,0.9904997824770034,15.0,single,New York City,42469581,3,3
1.0,1.0,0.9928782484062232,15.0,multi,New York City,42469581,5,5
2.0,1.0,0.9658357215735346,15.0,single,New York City,42469640,3,3
2.0000000000000027,1.0,0.9768056476604543,15.0,multi,New York City,42469640,5,5
1.0,1.0,0.9743836235022493,15.0,single,New York City,42470545,2,2
1.0,1.0,0.9765872692005862,15.0,multi,New York City,42470545,3,3
1.000000000000011,1.0000000000000009,0.9832234882379458,15.0,single,New York City,42473077,3,3
1.000000000000011,1.0000000000000009,0.9890021992409607,15.0,multi,New York City,42473077,6,6
1.597729440515148,1.4140890703149973,0.9865716619416194,15.0,single,New York City,42473120,4,4
1.0006543613888674,1.0001222478792695,0.9895729781250516,15.0,multi,New York City,42473120,6,6
2.0000000000000004,1.0,0.9611400826656296,15.0,single,New York City,42473621,2,2
1.0010435493732714,1.0001820396292127,0.9835328981962494,15.0,multi,New York City,42473621,5,5
1.0000000000004445,1.0000000000000295,0.95044482095597,15.0,single,New York City,42474135,2,2
4.0,1.0,0.9249585803028587,15.0,multi,New York City,42474135,3,3
1.0000000052415674,1.0000000004516392,0.9877738561632052,15.0,single,New York City,42474557,3,3
1.0000000052422595,1.000000000451686,0.9876898534249027,15.0,multi,New York City,42474557,3,3
2.00002060662619,1.000001249744588,0.9474241845784036,15.0,single,New York City,42477098,3,3
2.0000118484930973,1.0000007032817706,0.9675179690198137,15.0,multi,New York City,42477098,5,5
1.9875661049384508,1.5878958391783362,0.967285701449248,15.0,single,New York City,42477541,3,3
1.9872970043273943,1.677538550208973,0.9682458075669101,15.0,multi,New York City,42477541,4,4
1.0000000000000002,1.0,0.9874976416497551,15.0,single,New York City,42477931,3,3
1.0000000000000002,1.0,0.9839387498958166,15.0,multi,New York City,42477931,3,3
1.0563494628757628,1.019676625914721,0.9831169508440336,15.0,single,New York City,42478938,2,2
1.0000003034903884,1.0000000320311415,0.9907792490699249,15.0,multi,New York City,42478938,4,4
1.0008959921695255,1.0001610924190454,0.9773482039655441,15.0,single,New York City,42479714,3,3
1.0000018186573154,1.0000001716099796,0.9903013420260601,15.0,multi,New York City,42479714,5,5
1.000000890021852,1.0000000999356822,0.9883126444842459,15.0,single,New York City,42479930,3,3
1.0000000004900171,1.0000000000381597,0.9917391719608847,15.0,multi,New York City,42479930,5,5
1.0,1.0,0.9764079343679741,15.0,single,New York City,42480320,2,2
1.0,1.0,0.9838166148216494,15.0,multi,New York City,42480320,4,4
1.00000000000003,1.0000000000000022,0.9561179206269905,15.0,single,New York City,42481566,2,2
1.00000000000003,1.0000000000000022,0.9655163103762043,15.0,multi,New York City,42481566,2,2
1.1030835452612544,1.0363819223830357,0.9623383702650014,15.0,single,New York City,42482165,2,2
1.0001123605315867,1.0000156976153562,0.9723235067167021,15.0,multi,New York City,42482165,3,3
1.0,1.0,0.9614412050297021,15.0,single,New York City,42483431,2,2
1.000000911115415,1.0000001024469019,0.9813677481621681,15.0,multi,New York City,42483431,3,3
1.0000000000000018,1.0,0.9769598738059656,15.0,single,New York City,42483677,2,2
1.0000000000000002,1.0,0.9874846230923977,15.0,multi,New York City,42483677,5,5
1.0,1.0,0.949739800569106,15.0,single,New York City,42485093,2,2
1.0,1.0,0.9656009234638392,15.0,multi,New York City,42485093,2,2
1.0,1.0,0.9845757850893957,15.0,single,New York City,42487449,3,3
1.0000000000000002,1.0,0.9864511518472165,15.0,multi,New York City,42487449,4,4
1.0000000000000016,1.0,0.9585018457224006,15.0,single,New York City,42487866,2,2
1.000000000023814,1.0000000000016636,0.9685374616296188,15.0,multi,New York City,42487866,5,4
1.0000000000089853,1.0000000000005371,0.9436762687224107,15.0,single,New York City,42488408,2,2
1.0066083051123664,1.000324456034815,0.9612991442276718,15.0,multi,New York City,42488408,4,4
1.0265577378313966,1.0080807584817366,0.987027181377808,15.0,single,New York City,42488626,4,4
1.2205079522524052,1.0978104497594123,0.9885639654621413,15.0,multi,New York City,42488626,6,6
1.0000000000000069,1.0000000000000004,0.9864649653087909,15.0,single,New York City,42489171,4,4
1.0000000000332034,1.0000000000020743,0.9902976058788346,15.0,multi,New York City,42489171,6,6
2.000000027795218,1.0000000012525305,0.9344506594499943,15.0,single,New York City,42489695,2,2
1.0019722568825336,1.0002078591891177,0.9579706446987181,15.0,multi,New York City,42489695,3,3
1.118529473170683,1.0176414806974627,0.9706904053491275,15.0,single,New York City,42490216,2,2
1.0,1.0,0.9871448982532086,15.0,multi,New York City,42490216,5,5
1.0000019787318621,1.0000002332836233,0.9812242214950508,15.0,single,New York City,42490916,3,3
1.036741245641415,1.0076566456257072,0.9852666648866318,15.0,multi,New York City,42490916,5,5
2.000041560600604,1.0000030321629585,0.9635449333441436,15.0,single,New York City,42492636,3,3
