expH,rpe_prime,Li_div,Deng_pm,city,d,kappa
2.000000000000098,1.0000000000000036,0.9365891761316001,15.0,Paris,260619967,2
1.0000001874044624,1.000000014309056,0.911154744369214,15.0,Paris,3881610829,1
1.000000001259503,1.000000000092274,0.9375942312672424,15.0,Paris,4225762683,2
1.9993388477955267,1.1427492038888003,0.8695161257019991,15.0,Paris,260657623,1
2.0000004678824754,1.0000000116775343,0.9245008992334114,15.0,Paris,208921845,2
2.871259454570388,1.8300378000642297,0.9617221862262287,15.0,Paris,34819428,3
15.0,15.0,1.0,15.0,Paris,34819406,50
2.000000000000001,1.0,0.9590988222518219,15.0,Paris,360999,3
1.0,1.0,0.9094926170807558,15.0,Paris,2406388141,1
1.0,1.0,0.9464670947121212,15.0,Paris,27117336,2
1.00000000013664,1.0000000000096025,0.9367575440819315,15.0,Paris,2499653035,2
1.0,1.0,0.9238639525023303,15.0,Paris,316798969,2
1.1961736655262019,1.0201153971644839,0.7893129264212293,15.0,Paris,180296150,1
1.0000000000436595,1.0000000000029956,0.9555971761655693,15.0,Paris,260653353,2
1.2172311253290473,1.093241662651389,0.8996459224109874,15.0,Paris,4271473111,1
2.0000125365087253,1.0000003983381354,0.8749183702144958,15.0,Paris,14798307,1
3.000000304690332,1.0000000107216207,0.9152447187917108,15.0,Paris,34818419,2
1.0000000866672443,1.0000000047723294,0.9095779017934159,15.0,Paris,34818913,1
1.0000000003150378,1.0000000000230065,0.9362536604092108,15.0,Paris,27373358,2
1.0000000000000338,1.0000000000000022,0.926263631003081,15.0,Paris,1000295093,2
15.0,15.0,1.0,15.0,Paris,1164949855,50
7.00204565093467,1.000048744067634,0.6819762924327639,15.0,Paris,10166623029,1
2.0211040139992336,1.0021189793772798,0.7690974591619963,15.0,Paris,6151694004,1
1.0000182226536893,1.0000006419714769,0.7079680749926516,15.0,Paris,5359042379,1
7.001236078167188,1.000032803301714,0.7502158112580493,15.0,Paris,3906714794,2
2.9999999999999996,1.0,0.9306093012378959,15.0,Paris,4616555,3
2.000000000049239,1.000000000001411,0.905747458548557,15.0,Paris,34818930,1
3.000000000000007,1.0000000000000004,0.9260610067490219,15.0,Paris,34818374,2
6.999999999999998,0.9999999999999996,0.7641881135094696,15.0,Paris,1447944173,2
2.0000904093657645,1.000005709413908,0.88968496167189,15.0,Paris,34817689,1
1.0000008245110796,1.0000000817341688,0.9594633146309086,15.0,Paris,6227063997,2
1.0000000011737589,1.0000000000858782,0.9460239706229426,15.0,Paris,315304259,2
3.3648579440952666,1.9948825584894578,0.9126941252172124,15.0,Paris,442207,3
3.0000000547517254,1.0000000015669068,0.8419381192951275,15.0,Paris,116147180,2
1.000005157456465,1.0000005625376998,0.9481055796502439,15.0,Paris,116132337,3
4.000000000029747,1.0000000000005456,0.9211653240654318,15.0,Paris,141563311,3
7.999999999999998,1.0,0.6728285658386253,15.0,Paris,4069611757,1
1.0306338109236328,1.0086434087049425,0.8706776727457992,15.0,Paris,267696509,1
1.181340808420588,1.0701617269234587,0.8537903225289987,15.0,Paris,34818271,1
3.002683123974373,1.0001726385810554,0.8967023574079735,15.0,Paris,34817741,2
1.0062864525234132,1.0015347186175558,0.9436569130012609,15.0,Paris,34816752,2
3.003361935970217,1.0001765986512678,0.8944273392742252,15.0,Paris,176934169,2
1.0000013079895735,1.0000000400830766,0.9364801173311764,15.0,Paris,315296216,2
3.02738546528207,1.5716944014146472,0.9167064092965813,15.0,Paris,125383643,2
1.0006203650861576,1.000115264806236,0.939723295122506,15.0,Paris,116124379,2
2.000001742424782,1.0000000847556123,0.9004182954172132,15.0,Paris,2282481082,2
2.005521789323076,1.0004568702530428,0.8124083910895987,15.0,Paris,116129802,1
1.4959065113264576,1.2021947951697058,0.8694195931607331,15.0,Paris,94270877,1
3.000000000069998,1.0000000000014113,0.7958295396862113,15.0,Paris,11953306076,1
1.263641204932599,1.071857625396861,0.9460583776498406,15.0,Paris,185848442,2
1.3574644444721928,1.1520884653487728,0.9408882783282615,15.0,Paris,11868224365,2
2.9999999999999996,1.0,0.8199940613236105,15.0,Paris,34816563,1
2.0000000265437006,1.000000001193539,0.9059808020577542,15.0,Paris,34816573,2
2.036690166395716,1.0035240806708576,0.817357983760359,15.0,Paris,4321361071,1
2.000000000091936,1.0000000000029055,0.9057310810492782,15.0,Paris,27235954,1
2.000000000249976,1.00000000000379,0.9109027361301492,15.0,Paris,27286593,1
1.0932844726705557,1.008798790658437,0.8923092187425151,15.0,Paris,162311367,1
2.136237921292585,1.012907650719455,0.8558655672484101,15.0,Paris,6427205097,1
2.0000000000025406,1.0000000000000813,0.840716102028082,15.0,Paris,145990870,1
2.0000098656713408,1.0000004312539548,0.9260952800567437,15.0,Paris,36483363,2
8.000000027940816,1.0000000002754927,0.6314149469463489,15.0,Paris,112036802,1
1.2555493670979438,1.1273444492326603,0.9347019051334711,15.0,Paris,4936818523,2
1.0017298204327454,1.0003591907270908,0.9430011809446389,15.0,Paris,158834602,2
2.668109896811627,1.1683748875933246,0.8647005044632059,15.0,Paris,2705349984,1
1.0080792039783093,1.0016332693732655,0.8766330946906818,15.0,Paris,11252770253,1
1.000018081244995,1.0000024765603017,0.9574429659992709,15.0,Paris,270730345,2
1.0000655531858373,1.0000093016525644,0.9711262841844016,15.0,Paris,21660916,4
1.000150790967975,1.000021407151341,0.8422218432568388,15.0,Paris,1961531242,1
5.0000000000000036,0.9999999999999996,0.8589859175993629,15.0,Paris,21660975,3
2.9999999999999996,1.0,0.9106438783579773,15.0,Paris,27235559,2
1.0776296506036904,1.0101417625824556,0.873577670931577,15.0,Paris,3623124172,1
2.0000000000001785,1.000000000000005,0.9446589494179107,15.0,Paris,125353236,2
4.0,1.0,0.8296471498745137,15.0,Paris,139312459,1
4.058873446868189,1.0030439516050684,0.7288987607247324,15.0,Paris,7850718389,1
1.0000000000310467,1.0000000000019336,0.9233431171837404,15.0,Paris,113494973,2
4.000000000208641,1.0000000000026175,0.7380374544374715,15.0,Paris,112017915,1
1.4820078111409114,1.1013724888144436,0.9447249426872419,15.0,Paris,5387166534,2
1.5564676593533369,1.2971432316315694,0.9724097029447604,15.0,Paris,654070275,2
1.3666719437865258,1.064962383630433,0.8690448737609684,15.0,Paris,3520025512,1
1.1214117518072682,1.0243318250129965,0.9579792084367829,15.0,Paris,205088968,2
3.0000000507722127,1.0000000015133086,0.9461937090180121,15.0,Paris,25625657,4
1.0164241285524944,1.004147112167499,0.9347724018919682,15.0,Paris,6200688912,3
1.000000000000597,1.0000000000000275,0.9124527990694442,15.0,Paris,838145862,1
1.0000000005134653,1.0000000000312017,0.9581836974168054,15.0,Paris,31960801,2
1.0000000000465175,1.0000000000016673,0.9353873233629018,15.0,Paris,27234189,2
7.999999999999998,1.0,0.6885991894733603,15.0,Paris,34837156,2
1.000000000000028,1.0000000000000007,0.8667473563924684,15.0,Paris,2722937629,1
1.0000000012410204,1.000000000095486,0.942437725277229,15.0,Paris,141604644,2
2.0010557253268244,1.000082410007292,0.9085946835730446,15.0,Paris,88199568,2
1.0000000068115442,1.000000000378578,0.769010742033146,15.0,Paris,5487024374,1
3.0000000001123146,1.0000000000027196,0.8912943106749573,15.0,Paris,627834146,2
7.000000000064658,1.0000000000005893,0.6569415618453653,15.0,Paris,164096627,1
1.07148177719566,1.009083606171639,0.9388789279573403,15.0,Paris,130096485,1
1.0000000000579636,1.0000000000034994,0.9794534989573341,15.0,Paris,49809410,3
1.0047111638489015,1.0006267294218738,0.9090728413711773,15.0,Paris,36489250,1
1.0000151122853462,1.000002034572344,0.9767843368359348,15.0,Paris,4616532,3
2.0001235026321487,1.0000068530942097,0.7921396467794865,15.0,Paris,370347362,1
5.000000000130163,1.0000000000016058,0.764029185298766,15.0,Paris,32560721,1
2.457296122317798,1.1210289725228848,0.9295594514354041,15.0,Paris,497428120,2
2.0000000000023452,1.000000000000084,0.9559069493200056,15.0,Paris,5345024588,3
1.0002305652106533,1.0000360875658532,0.9490750724238215,15.0,Paris,27234216,2
15.0,1.000000000000003,0.0,15.0,Paris,303548480,1
1.000000000000337,1.0000000000000178,0.8858057990596983,15.0,Paris,7062789507,1
1.0000000000000213,1.000000000000001,0.9330507437147838,15.0,Paris,1124979920,3
5.000000000000001,0.9999999999999996,0.739774980225641,15.0,Paris,125392870,1
3.0000024095267683,1.0000000637434598,0.8188547800735074,15.0,Paris,12299572421,1
2.000000009570013,1.000000000325612,0.8691453852689554,15.0,Paris,5326007928,1
9.673852298551624,1.0667160346403237,0.35555555555555574,15.0,Paris,7709505715,1
1.0179925961617993,1.0038084696704674,0.8453976452087897,15.0,Paris,11370970546,1
2.9690348800700814,1.23428253186423,0.9520095147720483,15.0,Paris,25255912,3
1.0000018752437692,1.000000162356889,0.9614161692828996,15.0,Paris,4616566,3
1.000603390525525,1.0000304868105743,0.9468865030828411,15.0,Paris,4616565,2
2.000002856407911,1.0000000998432537,0.9069881531450887,15.0,Paris,1191738467,1
1.0000001696579486,1.0000000164244252,0.9560896733411962,15.0,Paris,9966672196,2
2.988607025157214,1.5171211316684554,0.8568198696084071,15.0,Paris,32561073,1
3.000000000000001,1.0,0.9196828022157049,15.0,Paris,27235261,2
4.000001184706788,1.0000000270585623,0.8688267695902352,15.0,Paris,27234947,2
8.000000000000002,1.0,0.6613502385422508,15.0,Paris,27234737,2
5.000000000064276,1.0000000000009512,0.8689428920929649,15.0,Paris,27323557,3
15.0,1.000000000000003,0.0,15.0,Paris,260427380,1
2.935913902490423,1.9613228260780362,0.9373213831819465,15.0,Paris,1037154606,3
1.0006953362065587,1.000082180572895,0.8314542017431465,15.0,Paris,30558781,1
1.306040886845356,1.055061097572015,0.8240292529978055,15.0,Paris,36476557,1
2.000000001056537,1.00000000003599,0.91648716222233,15.0,Paris,1269926046,2
1.0056292188555083,1.000676451315075,0.9235821374289472,15.0,Paris,260568599,3
3.0000000000000004,1.0,0.906346861788567,15.0,Paris,25255893,2
2.0000000000000098,1.0000000000000004,0.9138582543227329,15.0,Paris,25253764,2
1.7616238981989443,1.3947906743684413,0.9261792496297286,15.0,Paris,1756960219,2
2.000076203732086,1.0000052918658857,0.869394367104171,15.0,Paris,5059182773,1
1.0843423292965082,1.0319816176470915,0.9616535469837046,15.0,Paris,1212027401,3
1.0031445120933413,1.000300468365457,0.8784118889437983,15.0,Paris,178763514,2
7.556377071348644,1.034502764753608,0.72045112359325,15.0,Paris,178760713,2
1.000153368074542,1.0000198592160736,0.9437899056009997,15.0,Paris,27234928,3
2.3301330346703573,1.056220217085201,0.8859054089584335,15.0,Paris,27323772,2
7.357097272109046,1.6437341333295452,0.8150864695897966,15.0,Paris,27323629,1
11.935734684045732,1.8658296411670483,0.6698063840920984,15.0,Paris,368732449,2
2.0,1.0,0.7821569758631586,15.0,Paris,368465823,1
2.003555352111903,1.0002014460677624,0.9186139100053652,15.0,Paris,1773530054,2
1.2853028721489994,1.12103390548221,0.9193702180366392,15.0,Paris,24912984,2
6.999999999999998,0.9999999999999996,0.7809037530535436,15.0,Paris,36473759,2
2.0000000004020464,1.0000000000143392,0.8937162030290479,15.0,Paris,36473316,1
1.655574103737488,1.1379382235936137,0.9411625028342265,15.0,Paris,36593255,3
4.000171997361948,1.0000065244927252,0.8268264746656536,15.0,Paris,24959184,1
7.000000505267649,1.0000000060311485,0.6477219284122733,15.0,Paris,24959151,1
3.000000000004051,1.0000000000000984,0.8931466794346882,15.0,Paris,8411278648,2
4.822387488822132,1.0942861098469467,0.8686226402533548,15.0,Paris,25190627,2
3.440772057166071,1.0193891413801974,0.8151458944658029,15.0,Paris,6114099355,1
3.000000003758176,1.0000000000870124,0.867388791083759,15.0,Paris,11367918454,2
15.0,15.0,1.0,15.0,Paris,29604238,50
6.823888804048391,1.7559705263247747,0.758063788063788,15.0,Paris,94174398,2
7.015679109819842,1.000565236408751,0.7411957806365176,15.0,Paris,94218583,2
5.000000000000001,0.9999999999999996,0.655528299799673,15.0,Paris,272678705,1
7.999999999999998,1.0,0.7061364368509155,15.0,Paris,361125,2
1.0000000028395948,1.0000000002222331,0.8888694360049159,15.0,Paris,2113426686,1
2.000508438698452,1.0000407546555574,0.9088710858509716,15.0,Paris,5574563073,2
2.0,1.0,0.9077001103734649,15.0,Paris,413564342,3
1.00355783498662,1.0002196748377234,0.8258914221979055,15.0,Paris,82409084,1
2.0,1.0,0.9138403512750971,15.0,Paris,250349330,2
1.0656451196453882,1.0236301277273752,0.9081052927382748,15.0,Paris,166335615,2
1.0183483897240762,1.0048430616028223,0.9054712796363468,15.0,Paris,36466893,1
2.0000995667035033,1.0000045512617919,0.9280458224274748,15.0,Paris,24984664,2
2.001174561267975,1.0000928890372238,0.8908467945278856,15.0,Paris,783125551,1
15.0,15.0,1.0,15.0,Paris,24972213,50
15.0,1.000000000000003,0.0,15.0,Paris,25186734,1
3.000000000000001,1.0,0.7988457005782325,15.0,Paris,25188960,1
7.016646186922622,1.0005296031582693,0.6678660872210282,15.0,Paris,25554239,1
15.0,15.0,1.0,15.0,Paris,25272939,50
1.0467798860873987,1.0117279132200452,0.8416547693788288,15.0,Paris,1484054992,1
2.0000000078644637,1.000000000230918,0.9152219493753927,15.0,Paris,25207350,2
15.0,15.0,1.0,15.0,Paris,94216678,50
3.0000010410711098,1.0000000322794023,0.8172948626637682,15.0,Paris,94236658,2
1.000000000013827,1.0000000000005151,0.8800339013888571,15.0,Paris,2527279339,1
1.3046374042560378,1.1156960270489331,0.9144703742078707,15.0,Paris,3036682208,2
15.0,1.000000000000003,0.0,15.0,Paris,268234229,1
2.202937875578331,1.0406589353059266,0.9254924039103547,15.0,Paris,6273648704,3
2.000000000000002,1.0,0.8220237270470673,15.0,Paris,100291881,1
5.000000000000001,0.9999999999999996,0.7701546982639624,15.0,Paris,8772397400,1
2.0000000000000018,1.0,0.9187519242791493,15.0,Paris,1664142324,1
1.0023266385942378,1.0004724289160818,0.9668156065976022,15.0,Paris,12776721757,2
1.0890966336866355,1.0293057078343475,0.9565207549356721,15.0,Paris,15641131,3
1.0000661566134363,1.000007353117887,0.7607740106806844,15.0,Paris,406714224,1
3.908090466163469,1.7095909144473194,0.9162609931716522,15.0,Paris,9758456411,2
1.0000147617275126,1.0000006460277664,0.784922353912528,15.0,Paris,25183526,1
1.0002078543290815,1.0000094798349985,0.7881266209298046,15.0,Paris,676821311,1
8.00000000045416,1.0000000000042772,0.6425306122448979,15.0,Paris,25554459,2
3.0043797029559314,1.0002969910121946,0.8692513631242167,15.0,Paris,9153302262,3
7.951623387184867,1.7755793344409783,0.8325554783316835,15.0,Paris,25207313,3
1.117409997951536,1.0169222710131767,0.915054765536853,15.0,Paris,94157762,2
5.000071026841761,1.0000019850615165,0.8274558293346505,15.0,Paris,299271453,2
4.000000000308702,1.0000000000030127,0.7203088052532931,15.0,Paris,94236061,1
3.000008435574998,1.000000291787749,0.9299609437043451,15.0,Paris,25573496,4
1.3452935221942692,1.1051746316820206,0.8311329720307858,15.0,Paris,24910433,2
1.0000854436359812,1.0000044062668565,0.911929832725701,15.0,Paris,268233890,2
1.0015199544441287,1.0001820564034118,0.8631091872951322,15.0,Paris,1835212508,1
1.000000000805111,1.0000000000378328,0.871214133156343,15.0,Paris,1829061636,1
2.470188781569276,1.1075324502151183,0.8885966655968487,15.0,Paris,11368478647,1
1.3882777396627002,1.1357495022210529,0.9034631965064761,15.0,Paris,21649977,3
5.000000000000001,0.9999999999999996,0.8362272028006088,15.0,Paris,25033084,2
2.8846645376843076,1.860446046719167,0.9400286765533601,15.0,Paris,5526475265,2
2.000294540917031,1.0000173934410188,0.7812765336540117,15.0,Paris,677610912,1
4.000000000000244,1.000000000000002,0.6260447656320125,15.0,Paris,627091886,1
4.00507455861843,1.0002756223840794,0.8305509229270687,15.0,Paris,9431369513,2
6.999999999999998,0.9999999999999996,0.6791155092879992,15.0,Paris,1754652819,1
3.000000000000001,1.0,0.8824821893060882,15.0,Paris,94164242,2
2.0131145103782346,1.000997307627109,0.8462459441660786,15.0,Paris,202815391,2
1.0000007997069404,1.0000000793128268,0.8874572511923631,15.0,Paris,19715155,1
3.0000000000000018,1.0,0.8810475656254096,15.0,Paris,94249439,2
2.063438324181709,1.0079469574740916,0.8910469993786437,15.0,Paris,54781287,2
5.000000000000002,0.9999999999999996,0.8654688517134239,15.0,Paris,24912098,3
1.0000079411020757,1.0000006411030846,0.8078053554659298,15.0,Paris,1489725286,1
4.0,1.0,0.8018971527434373,15.0,Paris,1920074478,1
2.0000556975537407,1.000003433267418,0.8683790817883842,15.0,Paris,251517029,1
4.288263196929062,1.0283668014446972,0.869678409990299,15.0,Paris,21657548,2
1.1638696113544764,1.0347767943043593,0.8459717879860456,15.0,Paris,361738,1
2.0587667766993936,1.9892387750270597,0.9424935997483198,15.0,Paris,247757518,2
2.0011554839225947,1.0000778625662692,0.8473348077753831,15.0,Paris,7744006064,1
2.0305944640204627,1.0036806645021081,0.9380735258441966,15.0,Paris,25103068,2
1.0228255017508803,1.0048250539536663,0.9251277342994885,15.0,Paris,507256883,2
1.0952201328820634,1.0310211770876192,0.867572825540338,15.0,Paris,1381775678,1
3.00000003562307,1.0000000007163172,0.6957609373565093,15.0,Paris,26401006,1
3.000000000000009,1.0000000000000004,0.8442113885349831,15.0,Paris,26402085,1
6.972439383562638,1.5649697182597284,0.7774540927482104,15.0,Paris,175042439,2
5.000000000000001,0.9999999999999996,0.873640621134848,15.0,Paris,123256917,3
5.097619307459253,1.9354955436496926,0.8505820156272987,15.0,Paris,583023059,2
15.0,15.0,1.0,15.0,Paris,808532752,50
2.181846989111523,1.0350218549218042,0.9225201234926282,15.0,Paris,94249422,3
2.888177966359732,1.2628167308746492,0.9131319340834508,15.0,Paris,94250376,3
2.101155783879073,1.0060167542425558,0.8502779153868935,15.0,Paris,7741387781,1
2.9999212483850894,1.1749501303665286,0.8750318250631784,15.0,Paris,5881358779,1
2.7839232004992627,1.4986092110771962,0.839245507716744,15.0,Paris,259648564,1
2.000000666610606,1.000000024961783,0.7748593117581719,15.0,Paris,2503349653,1
2.000010701318148,1.0000007056996563,0.8995604944519066,15.0,Paris,361058,2
2.0000549606298765,1.0000040971432607,0.9023613165041756,15.0,Paris,506370692,3
1.0045492237257867,1.0009485738525177,0.9113347949806364,15.0,Paris,3801979375,1
1.0000016810455,1.0000001742428488,0.9185794727707233,15.0,Paris,2268049574,1
2.0,1.0,0.9175119203253023,15.0,Paris,244580618,2
1.0270992776412269,1.0078950497709018,0.9283016136246804,15.0,Paris,26588359,2
3.0000019075473947,1.00000007169107,0.8650515110586654,15.0,Paris,26401695,2
1.0006670944917295,1.0001022791241154,0.8486578140721857,15.0,Paris,26401083,1
1.0000000000393265,1.000000000001954,0.9004111257145462,15.0,Paris,94140445,2
1.194579030068489,1.0830230763649575,0.9511462347110342,15.0,Paris,332476877,2
5.00000000100366,1.0000000000161,0.8066902746320009,15.0,Paris,439881550,2
4.0000000211084075,1.0000000002274199,0.6320462288876494,15.0,Paris,920531716,1
5.000028865411819,1.0000007557416135,0.8203007518796993,15.0,Paris,94110611,3
4.0,1.0,0.6593110661576373,15.0,Paris,7973699423,1
2.0003110732105083,1.000025337519523,0.8813879633681956,15.0,Paris,2863101693,2
15.0,1.000000000000003,0.0,15.0,Paris,202807053,1
4.000000000193428,1.0000000000034022,0.8188920075241405,15.0,Paris,2417617590,1
2.0,1.0,0.942310294572631,15.0,Paris,505820709,2
7.0000000000003535,1.0000000000000042,0.7593664972679356,15.0,Paris,933223108,2
3.0000025649618447,1.0000000819724746,0.7941856803218196,15.0,Paris,15864053,1
2.0,1.0,0.8811431925512083,15.0,Paris,2575067143,1
2.0,1.0,0.9393976384006055,15.0,Paris,6842691284,2
1.0013681922986604,1.000161355142387,0.8346456129069182,15.0,Paris,11101413293,1
2.0,1.0,0.8221223923311345,15.0,Paris,7020299816,1
1.0000032322371046,1.0000001638180074,0.8748413423710872,15.0,Paris,3424757329,1
1.0000000002871903,1.000000000007748,0.7589857879304792,15.0,Paris,774793077,1
8.000000000000012,1.0,0.7064956882438085,15.0,Paris,643357264,2
1.000000000483084,1.0000000000277594,0.8522417031729642,15.0,Paris,1291120168,1
2.0000000008774816,1.0000000000249953,0.9104717196956005,15.0,Paris,153492351,3
2.9999999999999996,1.0,0.8518911570203901,15.0,Paris,96146088,2
1.0000723286190052,1.0000067801840211,0.8532618254554998,15.0,Paris,246286541,1
4.0000000000032285,1.0000000000000595,0.8791426719624852,15.0,Paris,201971295,3
5.000000000000001,0.9999999999999996,0.8467651361832953,15.0,Paris,94186411,2
1.0004517242496547,1.000057073151321,0.9239479321001061,15.0,Paris,2127242896,3
3.021197626425857,1.00089142158624,0.8012353577012027,15.0,Paris,2294650372,1
5.000000000000001,0.9999999999999996,0.8189074299500927,15.0,Paris,255390708,1
1.0000473433974455,1.000006979751399,0.9346979481616767,15.0,Paris,9659338682,2
2.0060144505279056,1.0003652181135505,0.9222558288527285,15.0,Paris,1736637853,2
3.000000000046433,1.0000000000011162,0.917860460966833,15.0,Paris,1455773025,2
2.000012414860594,1.000000729952405,0.9308515160504979,15.0,Paris,415004956,2
1.000308968369741,1.0000535858823347,0.94795496709971,15.0,Paris,1313369659,2
2.000000779014643,1.0000000273648446,0.8404859546466985,15.0,Paris,330217377,1
15.0,1.000000000000003,0.0,15.0,Paris,65280686,1
1.065996520723729,1.0134796369717236,0.8673405412264702,15.0,Paris,10048157406,1
2.0000000000000053,1.0,0.8168707614504558,15.0,Paris,1266559596,1
1.0000002754617392,1.000000023169524,0.8194612779989054,15.0,Paris,256409987,1
2.0208020018081836,1.0024219558044034,0.8205368637932007,15.0,Paris,8274315677,1
4.000000000000331,1.0000000000000047,0.8190522900043642,15.0,Paris,4982875879,1
2.000363441154995,1.0000260263910818,0.8181583122824856,15.0,Paris,94196276,1
1.0000000000000366,1.000000000000001,0.7475287010767285,15.0,Paris,94193348,1
4.000000000042065,1.0000000000007725,0.8494891989429805,15.0,Paris,4583249023,2
3.00000000004444,1.0000000000008404,0.8423186654942515,15.0,Paris,94187782,2
2.0,1.0,0.8843012477598547,15.0,Paris,201646642,2
6.999999999999998,0.9999999999999996,0.7602393021581983,15.0,Paris,209141078,2
1.2063066727890985,1.0783249783316136,0.882074532698774,15.0,Paris,3371742245,1
1.7510601719560002,1.295323096540901,0.9215190644295181,15.0,Paris,268209986,1
2.000044395470457,1.0000029593946427,0.9255494079583195,15.0,Paris,14956542,1
1.5855456918335613,1.2776909809741173,0.8918966726644841,15.0,Paris,15378804,2
3.002840875143367,1.000157630955148,0.8198283692273975,15.0,Paris,2064552414,1
2.0018104120709865,1.0001890364387125,0.9023999281400057,15.0,Paris,12318460199,3
2.9999999999999996,1.0,0.8907670896744928,15.0,Paris,208761485,2
3.000000001055564,1.0000000000274831,0.8861616913891655,15.0,Paris,52842220,2
2.0,1.0,0.9162071785002107,15.0,Paris,148945385,2
1.1926282170039824,1.0831521513565683,0.9465715244878387,15.0,Paris,96149590,3
3.6335808381046086,1.2471729313153088,0.741301669639103,15.0,Paris,174986032,1
7.999999999999998,1.0,0.6871002303786589,15.0,Paris,21732950,2
3.6761415486439515,1.5111308606128646,0.9262302733855914,15.0,Paris,94125868,3
6.999999999999998,0.9999999999999996,0.7542123763272415,15.0,Paris,26551726,2
6.383423588877657,1.931349855570486,0.8188351119385235,15.0,Paris,258050714,1
2.000721615809095,1.0000288757503997,0.8609394981323744,15.0,Paris,216034236,2
2.9999999999999996,1.0,0.9095475863325473,15.0,Paris,277614017,3
1.040259780911595,1.001778352654897,0.8225066360083592,15.0,Paris,320203228,1
1.0000000000075595,1.0000000000001668,0.8712938802007395,15.0,Paris,1390845025,1
5.999999999999998,0.9999999999999998,0.8194713018894368,15.0,Paris,442296,2
3.000000000000001,1.0,0.8925599057139201,15.0,Paris,25002683,2
1.000008467708522,1.0000004806702698,0.8166687077282908,15.0,Paris,2548427905,1
2.030906445163097,1.0048332623719858,0.9264124813721589,15.0,Paris,428051495,2
2.0000089671230667,1.0000004875391508,0.8956614757940253,15.0,Paris,153517219,1
1.0000000000005376,1.0000000000000266,0.8578012788702422,15.0,Paris,8824722819,1
1.0167376192960527,1.0045957415737161,0.9777149079467476,15.0,Paris,269273110,3
2.0000000484937135,1.0000000022442417,0.9149601591853029,15.0,Paris,702937926,2
15.0,1.000000000000003,0.0,15.0,Paris,174982973,1
4.5483097879572,1.2340913099499082,0.8955718368595607,15.0,Paris,96138283,2
2.00000014526157,1.0000000053258369,0.7608432239072631,15.0,Paris,258047121,1
2.9999999999999996,1.0,0.7611061304246721,15.0,Paris,2942540604,1
6.999999999999998,0.9999999999999996,0.7229206736094567,15.0,Paris,797804097,1
1.0000108721150471,1.000000422213792,0.8960551309784187,15.0,Paris,2763050894,1
1.0000000000002103,1.0000000000000142,0.9402355815012465,15.0,Paris,8595850885,2
4.131840929592634,1.0104136809044406,0.843544059813459,15.0,Paris,15378831,2
2.000203246080855,1.0000084789126957,0.9162911275224319,15.0,Paris,368064,2
2.000000188032444,1.0000000093155808,0.9282848972062308,15.0,Paris,648217878,2
2.000000000265766,1.0000000000087066,0.9130018915977621,15.0,Paris,294282580,2
1.0000000000000002,1.0,0.9203731954295186,15.0,Paris,152807172,2
1.6574082003745936,1.2548300879727912,0.952402893099025,15.0,Paris,431516479,2
2.0,1.0,0.8878662434374601,15.0,Paris,268685567,1
4.000000385071259,1.0000000099069526,0.8498798313747451,15.0,Paris,203329763,2
3.000000000000001,1.0,0.8818828961366172,15.0,Paris,203329020,2
4.0,1.0,0.8571157707621203,15.0,Paris,2055711306,1
1.0772139350903027,1.027097810308502,0.924656759853396,15.0,Paris,2529018575,1
1.066696262803213,1.0215615679402927,0.9570420895583664,15.0,Paris,2127247613,2
1.5136018895601806,1.3304695192329496,0.9456802923281601,15.0,Paris,130052295,2
1.0990394310524303,1.0083879546787426,0.9173745088908574,15.0,Paris,556543729,1
2.073945525374155,1.0118842205115144,0.9201181755032714,15.0,Paris,11559477227,3
1.044318790325489,1.0129442637780808,0.9466714315281591,15.0,Paris,259039022,3
1.703189265782093,1.1483339060585405,0.9322342048825407,15.0,Paris,707878884,2
1.3090447828707854,1.1228542902475567,0.9192915310750821,15.0,Paris,306598642,2
4.000000000082424,1.000000000000945,0.7611580622814796,15.0,Paris,7736949901,1
2.0690323806582533,1.0103868878810254,0.9161312606428196,15.0,Paris,566748730,1
5.411288180391637,1.1332007779558164,0.6132935856293162,15.0,Paris,6395644975,1
4.0,1.0,0.8197370677668361,15.0,Paris,1989894444,1
1.0159158027981283,1.0018923389953698,0.9199768892944691,15.0,Paris,94131402,4
15.0,15.0,1.0,15.0,Paris,203324662,50
1.0000000023225484,1.0000000001480078,0.932901682934372,15.0,Paris,556195065,2
1.000245802752121,1.0000142622526351,0.8325605337435213,15.0,Paris,7740607854,1
2.0,1.0,0.9351073732882001,15.0,Paris,177308561,2
1.0000007873471057,1.0000000459732528,0.8882484153266277,15.0,Paris,245272062,1
1.000000000004936,1.0000000000002847,0.8772157669143753,15.0,Paris,5448919003,1
1.0000000000577856,1.0000000000020712,0.9536549553972016,15.0,Paris,244455502,2
1.0000000377176912,1.0000000018551567,0.922958675125742,15.0,Paris,244455544,2
1.000000021161341,1.0000000004075331,0.9251921558012484,15.0,Paris,567367734,2
1.000000542997953,1.0000000416530401,0.8694147768879326,15.0,Paris,12132503708,1
5.000000000000001,0.9999999999999996,0.8066828722608691,15.0,Paris,4511298500,1
2.0000000268365867,1.000000000546052,0.901776194168947,15.0,Paris,248578600,3
1.0000000023225484,1.0000000001480078,0.932901682934372,15.0,Paris,556195065,2
1.0000010048456638,1.0000000757660479,0.9237602252572847,15.0,Paris,8194889283,2
1.0024274130759037,1.0003804900493571,0.9284662662936461,15.0,Paris,332199745,1
