city,d,kappa,L1,h1,Bstar2,Bstar3,colocated,reachable
New York City,42989446,3,38.24263103082828,-1,58.79497889895338,123.9054998664324,False,True
New York City,42971341,5,316.1510456495209,-1,348.38483697189946,356.7458675775129,False,True
New York City,5490208048,2,284.6147006327903,-1,298.55417290955387,inf,False,True
New York City,7127644624,3,247.81663609375917,-1,258.92401865607485,280.2795367723423,False,True
New York City,42968862,3,113.60810915891912,-1,124.38601931000011,173.2870860291673,False,True
New York City,7139092607,4,37.62038109515182,-1,55.488350848150034,172.51661352436935,False,True
New York City,42948726,5,6.421352738188628,-1,6.433996009478634,27.802139700203593,False,True
New York City,5490153503,2,75.39649498858664,-1,116.73785843906356,inf,False,True
New York City,2896359378,50,0.0,-1,,,True,True
New York City,42988517,4,69.5826677032032,-1,73.26697782240137,93.38411650764591,False,True
New York City,11368897545,2,8.434854651110285,-1,94.07943040533497,inf,False,True
New York City,42960865,4,42.12951366582335,-1,85.06179874614871,130.5456663547361,False,True
New York City,8886936296,2,99.48036794014621,-1,149.56009887964643,inf,False,True
New York City,42956067,3,100.31622558468423,-1,110.37959003045248,189.8295371123366,False,True
New York City,42991005,4,56.32707944369253,-1,70.8930628914701,185.97268642763115,False,True
New York City,7433543955,2,26.316159473797722,-1,77.03714465317918,inf,False,True
New York City,422122659,1,142.79265497066694,-1,inf,inf,False,True
New York City,8389723439,5,124.5217250821952,-1,147.94006459400282,151.72587160229563,False,True
New York City,42963241,6,73.65789235215321,-1,86.487111686117,142.26397500012143,False,True
New York City,5490139796,2,89.77186665746224,-1,169.86643516622536,inf,False,True
New York City,4202699385,3,62.786465741146465,-1,120.87929429746099,132.91137718812496,False,True
New York City,43014657,3,95.34047203317826,-1,110.90576969019169,137.20790923605432,False,True
New York City,42960847,5,110.71662701454083,-1,126.29417693224738,133.9588319341579,False,True
New York City,42958538,3,176.87624713462387,-1,178.18157529612748,585.5485870376435,False,True
New York City,12637129581,2,194.24898906374486,-1,322.5547890625877,inf,False,True
New York City,5490237310,1,119.16811465651354,-1,inf,inf,False,True
New York City,42964399,4,123.69558658017868,-1,135.08419387505768,181.9541765072496,False,True
New York City,42954789,4,131.2554083522741,-1,171.70474666737653,175.36944592863284,False,True
New York City,42994430,4,149.81929796137882,-1,154.8370575118956,187.98609112336453,False,True
New York City,42972245,4,109.50322679596265,-1,137.27218038392311,144.6376781004975,False,True
New York City,42980080,6,88.05303343360205,-1,125.92326665845285,152.96160121938303,False,True
New York City,42955239,6,77.2532407578723,-1,120.64221415908702,142.19868206908112,False,True
New York City,42955937,5,78.40616292159743,-1,93.7889590342806,102.37143837326309,False,True
New York City,42982098,3,86.3262143208556,-1,113.53961224989087,158.4455792375611,False,True
New York City,42972281,4,131.76847941022714,-1,157.6432212549764,168.69914137840564,False,True
New York City,5490232606,3,233.55531068670965,-1,275.6902156886283,276.4250332378847,False,True
New York City,42964913,5,254.48964068993737,-1,277.54743832239654,283.0000529554293,False,True
New York City,42968666,1,259.5720862314058,-1,inf,inf,False,True
New York City,5490486087,2,161.99008374219574,-1,191.22296683545508,inf,False,True
New York City,919635639,3,84.14208710341163,-1,201.22903254708004,224.80089450080175,False,True
New York City,42975754,4,167.01149380317437,-1,178.4585222471998,205.49685680812993,False,True
New York City,42951077,2,77.51567608127115,-1,164.7325348506012,inf,False,True
New York City,42980250,6,23.005158781575318,-1,31.850011655497592,62.423296274783894,False,True
New York City,42997501,6,125.77086464492372,-1,153.10603747855657,167.0893899094595,False,True
New York City,42967787,5,195.57925977587513,-1,200.25730024776036,203.41598004251566,False,True
New York City,5845742446,2,295.0159470813775,-1,319.4927801768696,inf,False,True
New York City,42997728,4,155.25220049444107,-1,205.89716875660378,222.57480938584314,False,True
New York City,42965158,5,105.03007090344268,-1,163.82701470673462,223.56689860076528,False,True
New York City,11439623844,3,28.37998318280439,-1,169.03879058019453,248.47009048199703,False,True
New York City,42950398,4,192.1609853067549,-1,223.45632126614737,240.83024565123492,False,True
New York City,42943566,4,32.80078674975577,-1,62.63244345803031,84.0363330840948,False,True
New York City,5490205563,3,50.42242817004778,-1,100.3718802095938,119.85654707457658,False,True
New York City,43026210,1,129.02841449405133,-1,inf,inf,False,True
New York City,42957030,2,158.4258002415587,-1,215.6162268383104,inf,False,True
New York City,10073137593,3,188.86931855022087,-1,207.06192566193988,241.29904942760788,False,True
New York City,43015564,4,147.5266875182416,-1,160.39493829657323,219.67067556388173,False,True
New York City,42973657,3,179.01216712506204,-1,208.39926387247777,340.50054946027467,False,True
New York City,5490267908,3,211.03609407304953,-1,221.62791985046363,306.9167253367689,False,True
New York City,42954820,4,149.15557209100916,-1,160.35435034009308,220.57096583078518,False,True
New York City,42962275,3,103.04471109889222,-1,117.05438128249213,196.2184161758939,False,True
New York City,42964161,2,38.579131357668224,-1,146.75575631224564,inf,False,True
New York City,43008975,3,12.98906140852391,-1,138.96789287312072,260.5186862410683,False,True
New York City,42955520,3,168.06992497705664,-1,210.03937871422707,224.37495627783755,False,True
New York City,42963645,3,64.29081303771866,-1,117.86347746463653,167.81292950418253,False,True
New York City,5031346160,4,107.70886311814166,-1,147.62063306208424,193.72547333885052,False,True
New York City,42951547,4,160.83810571340572,-1,168.8983794338478,224.00054438798549,False,True
New York City,7641828601,3,99.89330003914142,-1,200.1806030155924,271.4381609647242,False,True
New York City,42955023,6,77.21433172284978,-1,183.59828180338306,262.0770400446597,False,True
New York City,43007257,4,91.22412673453874,-1,197.60807681507202,263.80955995175856,False,True
New York City,42961780,3,161.58106325670846,-1,212.8305659269178,255.17097234162293,False,True
New York City,42967968,5,155.45511824813136,-1,189.10683236464286,219.85325295167806,False,True
New York City,42964137,4,126.62045337014179,-1,166.94295152345066,183.5533830435474,False,True
New York City,42962450,3,97.68150572111081,-1,111.29183497996556,184.07615590233726,False,True
New York City,43025971,3,36.12993343324409,-1,166.83239722232247,260.8898756676832,False,True
New York City,42964864,5,87.03135662830599,-1,141.10486732865462,161.53198982565388,False,True
New York City,9979281325,2,33.73086217732687,-1,140.11481225786014,inf,False,True
New York City,42949395,4,79.38240436061804,-1,185.76635444115132,214.92295064616917,False,True
New York City,12705815895,3,142.58563485853617,-1,241.13703558583342,246.9895023343571,False,True
New York City,42982880,3,196.667546086301,-1,213.82362846457076,229.79234567751973,False,True
New York City,4409340616,3,161.269743798678,-1,205.70656290002395,229.17012273968916,False,True
New York City,42944320,2,96.35989128593806,-1,217.85978189068814,inf,False,True
New York City,42983130,4,82.15127527674811,-1,199.59365566121144,218.97133828029877,False,True
New York City,42972532,4,2.658534270904135,-1,24.164046473282454,75.72303587007711,False,True
New York City,42986416,2,80.88535175935,-1,114.04567005403074,inf,False,True
New York City,42965615,4,56.479402322629795,-1,128.21854705904127,130.85576200994615,False,True
New York City,10684406368,1,138.96429340606227,-1,inf,inf,False,True
New York City,3509134773,1,142.13920394088296,-1,inf,inf,False,True
New York City,43023260,2,162.68118287884442,-1,252.93429022129584,inf,False,True
New York City,42986930,3,153.58279516613777,-1,234.23889189096445,261.1641196382733,False,True
New York City,42964006,4,150.71019966855744,-1,167.50367041850595,194.4288981658148,False,True
New York City,42953905,3,78.57722275646142,-1,105.50245050377029,129.75585572282446,False,True
New York City,42965660,4,63.395735766306636,-1,71.9562055613634,98.88143330867227,False,True
New York City,7155584220,2,91.60032619672945,-1,107.26271127943838,inf,False,True
New York City,42518716,1,200.57641064545712,-1,inf,inf,False,True
New York City,2323022174,3,153.90194547451077,-1,168.8946671527185,276.7614625214628,False,True
New York City,246901366,3,52.590265714846865,-1,75.21166215230892,155.42654093281902,False,True
New York City,42466150,4,123.19169340893117,-1,137.23734869247468,259.35553709963466,False,True
New York City,42498609,3,117.85863987556164,-1,131.90429515910517,254.02248356626512,False,True
New York City,2690682182,2,99.10645387081978,-1,100.85028116340918,inf,False,True
New York City,42470545,3,194.03983262231375,-1,207.1243001386149,241.44749172145205,False,True
New York City,448095963,3,156.14451554734114,-1,211.8027745871258,370.53928673677956,False,True
New York City,448152046,2,285.79159196082804,-1,312.71681970813694,inf,False,True
New York City,10619880862,3,40.04496036617046,-1,63.202234328600376,176.20880405687393,False,True
New York City,7260981083,2,24.94312148205354,-1,53.42623476381681,inf,False,True
New York City,42466058,4,95.96357010445577,-1,111.16471214559377,207.1382420844622,False,True
New York City,42485199,4,152.94873524442465,-1,168.14987728556267,185.32574403727514,False,True
New York City,7262899109,3,157.1717813377766,-1,170.25624885407774,200.0234494111177,False,True
New York City,42474225,2,150.57321097313059,-1,169.60218970672526,inf,False,True
New York City,11892679161,2,85.99997489865068,-1,123.26669498114099,inf,False,True
New York City,42461063,3,43.73111902887905,-1,76.99845698379116,117.80660517966464,False,True
New York City,42465575,5,59.54854747539451,-1,109.46934024308163,143.3971273935171,False,True
New York City,42509517,6,117.02453218351893,-1,124.86964709609813,134.62282844234508,False,True
New York City,42512933,5,84.51988495105286,-1,97.60435246735398,133.03036918598002,False,True
New York City,42462450,4,79.1793200230551,-1,129.0259651098699,163.39623898341557,False,True
New York City,42496038,4,97.58306782014375,-1,115.6073990132095,143.19375814138007,False,True
New York City,5354276354,2,153.55297545217513,-1,187.38994886419005,inf,False,True
New York City,2393809742,2,106.55265972310713,-1,113.04152643387391,inf,False,True
New York City,42477120,6,54.13427345662002,-1,60.84843800489216,107.7988205372323,False,True
New York City,42465507,50,0.0,-1,,,True,True
New York City,42465804,4,74.48983953982102,-1,92.51417073288674,100.57412156972335,False,True
New York City,42473077,6,118.03656068071878,-1,136.06089187378453,145.7249616373781,False,True
New York City,6100414618,4,154.4191699323367,-1,162.52867889812003,178.53761833954366,False,True
New York City,42513246,2,170.01360172652906,-1,210.40661542885354,inf,False,True
New York City,3658729746,1,192.42497976796167,-1,inf,inf,False,True
New York City,5482786012,2,211.4116847354879,-1,228.90809070073254,inf,False,True
New York City,607911351,1,33.99549558512123,-1,inf,inf,False,True
New York City,42444353,3,13.595834399658631,-1,40.67371709713983,74.27801166696801,False,True
New York City,42429521,4,53.22657032336242,-1,67.73529559279561,134.07557941103977,False,True
New York City,42422026,3,70.31442360821416,-1,103.12294483783575,108.02242268925879,False,True
New York City,42429633,3,100.74657107325808,-1,143.22618530391273,150.8909180053021,False,True
New York City,42445291,3,98.11205703632325,-1,128.35920179964864,144.5031709321612,False,True
New York City,42487939,4,36.292551710250535,-1,40.51028012450444,81.76656743790241,False,True
New York City,42506002,5,7.407312610546832,-1,57.65991744656731,81.23597178636925,False,True
New York City,42495382,5,33.39363257699513,-1,45.78978972161975,80.65592435823326,False,True
New York City,4026460324,4,17.601614286637272,-1,24.61716428674066,58.462533382974954,False,True
New York City,5488584400,2,89.08098202436507,-1,127.97385993783337,inf,False,True
New York City,42477098,5,31.535090631479406,-1,46.19402294844104,48.792324840512855,False,True
New York City,42465469,5,61.31426086301167,-1,73.89222489557334,97.23490841293977,False,True
New York City,1372888681,4,120.98108583747259,-1,128.74711257366314,139.00541703053833,False,True
New York City,5490764966,1,134.2272107451742,-1,inf,inf,False,True
New York City,12766117175,2,115.96588879155333,-1,148.32867180631808,inf,False,True
New York City,3765548245,2,130.42003579151302,-1,186.6292485216752,inf,False,True
New York City,42487866,5,117.00085600190357,-1,144.81616046994057,253.24875084777796,False,True
New York City,11655553758,2,164.74593129064672,-1,271.3051363276875,inf,False,True
New York City,701654537,1,91.28059824843186,-1,inf,inf,False,True
New York City,4147546533,3,38.97771033005024,-1,71.8704909905043,137.43612157157554,False,True
New York City,42429838,3,13.269020062003257,-1,25.209519868604303,74.7626460532342,False,True
New York City,8840333846,1,16.60800163370785,-1,inf,inf,False,True
New York City,42431617,4,53.987315193226635,-1,82.74668473921875,123.98984620591038,False,True
New York City,42436056,2,95.13168451997257,-1,134.34458089975445,inf,False,True
New York City,9611529611,3,68.19893222975217,-1,88.2900811733324,119.93191555436961,False,True
New York City,12162502083,2,69.98226666038225,-1,110.22682366819217,inf,False,True
New York City,42452613,3,94.67268300739157,-1,110.8849420733149,113.64061813830479,False,True
New York City,246649427,2,73.19316578726027,-1,142.69419154165075,inf,False,True
New York City,11027912161,3,45.378260185947795,-1,73.07678899733597,175.65464988669245,False,True
New York City,11925988621,1,105.8225743074903,-1,inf,inf,False,True
New York City,8692255590,4,49.247597225719716,-1,64.60348305860546,106.98431926163974,False,True
New York City,12966195552,3,94.55326786972722,-1,100.34064002181809,113.45360513208024,False,True
New York City,5488544402,3,66.12904952286695,-1,90.81416486496845,95.60840860075498,False,True
New York City,42530105,5,62.11240049273766,-1,69.48225404015297,112.78974402542514,False,True
New York City,42482785,5,75.13301518070148,-1,110.72532413928177,113.60623342056203,False,True
New York City,42460300,6,64.88245514427211,-1,76.22314235282181,81.71889854080534,False,True
New York City,4792148752,1,61.939463956484964,-1,inf,inf,False,True
New York City,7263158997,4,70.94691544571575,-1,76.9214689704242,96.23725045510794,False,True
New York City,42525462,4,34.678526852747424,-1,40.897392998138756,91.11732129441671,False,True
New York City,42466796,5,39.46195471118844,-1,89.587744081017,97.80449787577456,False,True
New York City,42465444,5,122.05452108585759,-1,135.98836918993072,141.6191267790835,False,True
New York City,6884657588,3,87.72467842877707,-1,87.7656432613213,161.9082507180258,False,True
New York City,42465908,4,45.091306752538486,-1,84.15779952007556,162.2047315226764,False,True
New York City,12046008016,4,29.082730217338266,-1,85.29194294750047,175.75460214091288,False,True
New York City,12406409611,4,39.9614640598073,-1,103.60513079919998,188.50683982368486,False,True
New York City,42467403,5,66.17121941477338,-1,120.66225734586119,184.3445201065613,False,True
New York City,42515022,3,116.0709559964735,-1,175.4377944079369,229.61324339801928,False,True
New York City,1567286111,2,169.69882158603662,-1,208.0244237545942,inf,False,True
New York City,11030812456,2,47.649291201724296,-1,61.93492636148827,inf,False,True
New York City,42440350,50,0.0,-1,,,True,True
New York City,8404036868,2,58.11182300508793,-1,71.75595036348449,inf,False,True
New York City,42428408,5,52.74590086711562,-1,77.76652800543522,85.13708445877073,False,True
New York City,42430126,4,20.86275787135608,-1,29.018669743683525,47.84662449537857,False,True
New York City,592484776,1,60.24895086101512,-1,inf,inf,False,True
New York City,42430761,2,14.720912579382809,-1,57.145287495440364,inf,False,True
New York City,4841945993,3,43.38103850237167,-1,47.12162639957622,126.64088094105604,False,True
New York City,42435581,3,75.13830213501932,-1,91.36412109756313,111.78848118632368,False,True
New York City,42439280,4,1.9902712336118664,-1,52.669255700377306,74.63026918133444,False,True
New York City,42437914,50,0.0,-1,,,True,True
New York City,42430603,4,48.69722086003621,-1,111.15249043051745,116.47932159472217,False,True
New York City,8261122874,3,103.40504322432399,-1,112.59908091503279,120.0185905655164,False,True
New York City,1760566994,2,78.64713701657965,-1,139.29351163348645,inf,False,True
New York City,247118712,1,89.63015038485673,-1,inf,inf,False,True
New York City,3701831383,3,85.00631257754237,-1,133.98872069804514,135.29109151800168,False,True
New York City,2328392640,2,130.7988224665016,-1,249.4728121879808,inf,False,True
New York City,42493742,5,70.13050942449759,-1,72.2533529541929,125.89974880083768,False,True
New York City,42488479,5,7.774312516808822,-1,49.262787547117725,66.01033066969288,False,True
New York City,42512373,5,55.86667392450015,-1,86.42959391746518,95.97211187711585,False,True
New York City,42468234,5,103.3493865603936,-1,132.77221908046292,133.91230655335863,False,True
New York City,42490876,6,132.82990349993065,-1,139.27128636110712,143.6795706571784,False,True
New York City,42512972,5,136.12513821518098,-1,136.7384753636972,143.088713908054,False,True
New York City,5488559813,4,103.37450566644951,-1,115.19107164985995,130.87330153813426,False,True
New York City,42460255,5,62.62619543543068,-1,117.50072152847122,127.77913011655826,False,True
New York City,5488527344,4,48.22648139441874,-1,100.41869283080364,109.80367246405638,False,True
New York City,5488475475,1,104.17866793276666,-1,inf,inf,False,True
New York City,7398117014,3,105.7559486114903,-1,126.27475449204954,136.03694459589977,False,True
New York City,42487449,4,118.42749570073522,-1,158.10352928005858,167.1697655784966,False,True
New York City,2377574883,4,94.91505550893265,-1,162.85512475125404,268.49233694355405,False,True
New York City,12987220918,1,37.67957974666747,-1,inf,inf,False,True
New York City,42465687,3,35.412450721069014,-1,62.367922190007086,126.73474695509992,False,True
New York City,4997218105,2,95.29535232417201,-1,122.15611722980368,inf,False,True
New York City,42472298,4,45.94159797846697,-1,49.982553016772286,140.44521221018468,False,True
New York City,42488408,4,24.555047734637018,-1,61.73721389999868,124.35407354269924,False,True
New York City,13121238539,2,88.87973504605209,-1,185.89139403676558,inf,False,True
New York City,42478109,4,146.2208621263185,-1,167.29594961651992,195.76181879981988,False,True
New York City,42483431,3,155.1575716477806,-1,171.94464005788515,195.4241047596042,False,True
New York City,12409358387,4,147.40662965497853,-1,177.98586884733817,181.62786065762296,False,True
New York City,42438476,4,73.36576044774395,-1,74.86613676573047,108.21558901443603,False,True
New York City,42437753,4,30.521942036922635,-1,90.15793414074669,98.3531937811479,False,True
New York City,7132405535,4,34.1394604024981,-1,47.643545789495136,87.3336930982718,False,True
New York City,42445489,4,56.18325274393099,-1,70.01435197540977,91.95171303813662,False,True
New York City,42449576,4,65.02555828680066,-1,67.69594238497766,79.38991256213922,False,True
New York City,42436793,4,15.901513284601021,-1,38.586017316077715,71.15166747678984,False,True
New York City,42421889,4,39.45533121028044,-1,39.70522915940774,61.644354732409916,False,True
New York City,42439823,5,64.98750877881015,-1,74.58639480739336,91.05593623762275,False,True
New York City,42427381,4,39.55688283302838,-1,41.660346570090425,49.9064429083816,False,True
New York City,6069788569,1,53.92506575647524,-1,inf,inf,False,True
New York City,4557517549,4,43.330324158529834,-1,83.88764799887463,103.00871638443259,False,True
New York City,5837182318,2,51.77489260540371,-1,75.62655249713626,inf,False,True
New York City,9019680388,5,35.59613630889371,-1,69.68189689079834,104.39423084647666,False,True
New York City,701606854,2,95.64792151019181,-1,122.54067096273552,inf,False,True
New York City,42471942,50,0.0,-1,,,True,True
New York City,5487966186,1,227.58426151745002,-1,inf,inf,False,True
New York City,4205909323,3,141.3959148532559,-1,152.49590635554134,195.17458222577787,False,True
New York City,42477931,3,87.80310254630766,-1,126.13905611815838,147.17384083190896,False,True
New York City,42487999,5,71.98195785798879,-1,73.83284889535773,105.82726724649746,False,True
New York City,42494994,5,88.29791713031707,-1,92.07386019507686,99.35751424248328,False,True
New York City,42488626,6,77.42746312895616,-1,83.40667216993198,108.85090350350137,False,True
New York City,42485579,5,61.145581212996355,-1,64.200716793209,87.30549636779803,False,True
New York City,42494857,4,100.61936153814455,-1,109.72288657544283,136.0525430624304,False,True
New York City,42484323,5,115.01521793345438,-1,152.22436431223284,165.2473718439572,False,True
New York City,42490268,4,69.72387377547953,-1,175.25725019181456,175.7154615183385,False,True
New York City,42468111,50,0.0,-1,,,True,True
New York City,42468096,4,54.408613248197405,-1,149.80830240415628,155.76583130632253,False,True
New York City,42468075,5,98.5652685813509,-1,161.69194608648465,173.24204651739126,False,True
New York City,757489048,7,144.77186710149923,-1,158.7409900259559,185.30206581943253,False,True
New York City,758697425,3,79.47003054964566,-1,165.53418394253626,209.8090745841937,False,True
New York City,42465343,5,63.94833579566023,-1,76.80220009016287,97.67608894541942,False,True
New York City,588152199,5,83.83804936303767,-1,103.49109052824399,115.1080844298716,False,True
New York City,8132470015,6,70.21969174580492,-1,82.16058965341956,91.1305839586598,False,True
New York City,42496990,2,115.83544853634723,-1,132.05709248261223,inf,False,True
New York City,42471156,3,127.71468183013238,-1,152.85990301883314,158.4263486468239,False,True
New York City,42479023,3,125.8084762829743,-1,157.72179117776395,167.11234804361652,False,True
New York City,42497612,3,114.73208416081489,-1,140.42854299581884,152.20842582959688,False,True
New York City,42524415,3,89.79332386655096,-1,165.3557245527325,173.38004889107827,False,True
New York City,42517597,4,55.532196033944494,-1,113.4978378361547,150.52865867039048,False,True
New York City,3174844145,3,36.387145834458536,-1,105.34177283746278,336.7180972389642,False,True
New York City,3316834248,3,67.17804916187272,-1,67.61585500052632,127.25184710435038,False,True
New York City,7480410410,4,28.10962692236515,-1,55.090569931861054,105.76256988636212,False,True
New York City,486869282,5,84.62087975399473,-1,85.77169135917939,89.7302806639814,False,True
New York City,42437613,2,71.6291875141767,-1,76.93036133473,inf,False,True
New York City,42428468,3,36.23897816029941,-1,67.59520789655323,83.9237758288929,False,True
New York City,42446521,3,50.418709501684354,-1,54.7429169403987,121.80698391783548,False,True
New York City,42439272,2,72.17827376740806,-1,73.24367652935395,inf,False,True
New York City,42430271,50,0.0,-1,,,True,True
New York City,42438547,4,29.94774674573531,-1,51.45338167471777,86.27144000009044,False,True
New York City,3799564975,50,0.0,-1,,,True,True
New York City,9509518363,2,48.21536520363001,-1,106.84891277993313,inf,False,True
New York City,42432703,4,27.02646660321042,-1,79.88720874496804,86.24495226240843,False,True
New York City,42454042,4,73.94865927138774,-1,93.42069845351033,105.66181266027425,False,True
New York City,42430742,2,103.49192540822676,-1,129.8745694714689,inf,False,True
New York City,595254571,3,73.36738618675194,-1,91.93135624464524,122.47275847865829,False,True
New York City,42508971,5,35.95592209118739,-1,88.76661598381885,135.33617814502037,False,True
New York City,7966649459,2,152.20645458405627,-1,208.27482651737813,inf,False,True
New York City,42480320,4,167.877952547862,-1,203.28539269966404,243.21049646911172,False,True
New York City,42487167,4,204.72984500867648,-1,207.7211144210702,213.9526423318341,False,True
New York City,7262048929,1,166.4246266185236,-1,inf,inf,False,True
New York City,5488204048,4,143.39686482527677,-1,148.11852699095186,161.53190116937347,False,True
New York City,7769112464,5,146.1912796528351,-1,149.36119287250946,152.10896531480523,False,True
New York City,2321627891,4,107.4600104367857,-1,123.99208908886514,154.42715167599877,False,True
New York City,42495415,3,37.885059018004455,-1,84.27296310837148,101.5790633239109,False,True
New York City,42474266,5,25.194479137292806,-1,45.171678250570494,46.69865861870006,False,True
New York City,42486125,5,72.29824033499412,-1,82.90091128397106,108.0194409407558,False,True
New York City,2847313026,4,142.41777124691535,-1,142.84696618162945,158.68317393361446,False,True
New York City,42535386,5,85.63061628149165,-1,176.6992322850457,192.71219254614886,False,True
New York City,42519583,4,92.01188038720531,-1,122.22484870689779,164.14200371369523,False,True
New York City,42523975,4,98.4967393629886,-1,117.68691111753438,159.60406612433184,False,True
New York City,42490653,2,95.53260435167277,-1,131.45085492402038,inf,False,True
New York City,757469138,4,87.07057169128858,-1,140.29311291284318,217.15650307193732,False,True
New York City,6100408819,3,69.75371373130257,-1,81.56504417748388,88.40830244172422,False,True
New York City,42465309,5,26.794109765477177,-1,71.66069162564905,117.04744060624856,False,True
New York City,42521136,4,26.866528146227516,-1,44.32223260842653,108.34779081615943,False,True
New York City,42466196,5,75.93415065511088,-1,85.6924031036088,91.98224032494343,False,True
New York City,42478127,3,94.5866979517747,-1,140.23088832196322,142.97172208685535,False,True
New York City,4562144528,1,129.72838280618546,-1,inf,inf,False,True
New York City,5487787906,1,72.79363153768497,-1,inf,inf,False,True
New York City,1693893347,3,64.52318144066467,-1,126.42224483229131,148.1538900129678,False,True
New York City,6852817862,1,55.44877977217169,-1,inf,inf,False,True
New York City,42469193,3,27.45112968558702,-1,79.9089378960353,117.6360985470298,False,True
New York City,42469180,2,79.56796492374848,-1,139.74705760528735,inf,False,True
New York City,479847982,2,82.36907224930656,-1,133.8188598014727,inf,False,True
New York City,11038072541,4,59.14761793237999,-1,84.37400721872278,101.11558072116665,False,True
New York City,42437084,3,35.64040994728312,-1,63.88158656864516,73.71538206468409,False,True
New York City,42437339,3,64.12061346162264,-1,70.52005068458236,95.56735400730014,False,True
New York City,42442857,4,46.50263996939691,-1,53.032057611915434,67.31625997688775,False,True
New York City,5481911746,3,43.02788297519945,-1,62.715809541817315,76.5013968237579,False,True
New York City,42438849,3,44.45398404338419,-1,59.79998121782104,87.9587144432845,False,True
New York City,42429876,3,45.30644863118889,-1,65.64540992374658,72.90507018318328,False,True
New York City,6231398227,2,15.92215745816191,-1,88.07398800458859,inf,False,True
New York City,42430314,4,33.049740228062866,-1,36.341174853498224,61.45713302123145,False,True
New York City,42437363,5,8.883434744832945,-1,21.672662591537502,28.75432532735698,False,True
New York City,42435680,4,29.95199455295046,-1,75.15478785820058,83.80350790185213,False,True
New York City,1815133244,4,62.52627112266016,-1,71.90491121768063,89.64095518394852,False,True
New York City,10183035757,2,41.268802869402734,-1,77.78969683904971,inf,False,True
New York City,8396036443,1,22.628382746904567,-1,inf,inf,False,True
New York City,6858150177,4,61.410603131707525,-1,66.27594902662621,74.64513906944858,False,True
New York City,61269400,6,31.92911198865036,-1,47.24085799581474,60.10320133101639,False,True
New York City,4906764427,2,99.1635246326262,-1,148.26653297102928,inf,False,True
New York City,42503409,4,102.19106143784438,-1,105.53351885201704,138.12654610978572,False,True
New York City,42504989,6,60.10766587042923,-1,110.23155916285683,117.44369656778545,False,True
New York City,42503114,4,115.42213746968422,-1,184.16356952416695,224.58535620745602,False,True
New York City,42501501,4,167.28546786440555,-1,167.9712244870874,189.98097846185863,False,True
New York City,12965735041,3,129.268821508271,-1,160.51003063505195,202.32149462510773,False,True
New York City,42468838,5,118.60860048010873,-1,193.88808439343637,194.35870758244127,False,True
New York City,7769081792,5,161.02340684182664,-1,163.1370637932307,174.42488172171127,False,True
New York City,42488365,5,109.29420771656082,-1,120.58202564504138,159.97111086353468,False,True
New York City,42468971,4,58.758788815368874,-1,62.003243037572595,109.43569196234273,False,True
New York City,42521675,4,52.156236412298156,-1,71.55840124395209,101.32851887771335,False,True
New York City,1350704494,3,148.69249199422396,-1,161.94415990230297,171.6314226189152,False,True
New York City,42488107,5,162.2314975124619,-1,164.66002255457207,179.71749582226406,False,True
New York City,42490784,5,114.92715925240506,-1,156.84431425920252,165.85619368083485,False,True
New York City,5488792666,3,66.15321876276114,-1,108.07037376955863,188.92294612541565,False,True
New York City,42495072,1,69.39896236359095,-1,inf,inf,False,True
New York City,756246990,5,40.65135775597218,-1,86.78108754630719,188.28515469483503,False,True
New York City,42480973,6,77.07517442041276,-1,90.91496617835564,105.19858055092777,False,True
New York City,588152222,6,28.43807488364916,-1,67.3502714501648,109.56110028309259,False,True
New York City,42536089,4,31.41015344064911,-1,78.78013192136609,106.32998380338589,False,True
New York City,42487586,6,49.38994006762542,-1,53.05534236081476,92.83660879633183,False,True
New York City,42477275,5,38.66079160060698,-1,49.648528971088794,53.83084009059624,False,True
New York City,42465267,5,62.12724567513628,-1,72.37647208656564,93.10364429071356,False,True
New York City,1372888856,4,80.3213205857487,-1,85.73226769198808,121.35047970038897,False,True
New York City,4733889768,3,11.228171475717339,-1,60.51911737552406,100.24798454925697,False,True
New York City,42480593,2,85.40062947141955,-1,123.26797774712453,inf,False,True
New York City,5449046487,3,90.4636046566363,-1,136.80304522012946,174.09431322893943,False,True
New York City,598043765,4,84.34252896171628,-1,144.34658126014688,159.67829853231015,False,True
New York City,42500011,3,135.3074836309244,-1,158.62971725451897,172.11382911760484,False,True
New York City,42435544,3,76.29771069929689,-1,78.03954774091517,139.34769300663066,False,True
New York City,42427358,4,9.91607529390362,-1,36.4623011509194,61.0797562067465,False,True
New York City,42434226,5,54.80162161286302,-1,59.518008633790615,93.39827437747525,False,True
New York City,42446552,5,30.74336958487462,-1,35.46574020364141,84.72334717472602,False,True
New York City,4298757029,3,85.21809645804716,-1,97.98411847713643,117.10246102774228,False,True
New York City,4207683796,1,32.58659696248913,-1,inf,inf,False,True
New York City,3832902959,2,47.496603389433254,-1,50.17853026263024,inf,False,True
New York City,3786901743,5,42.41588076416106,-1,42.46682421662129,55.22199275941971,False,True
New York City,42445914,50,0.0,-1,,,True,True
New York City,42432693,4,6.862432784802115,-1,51.97944091960471,57.81082362112576,False,True
New York City,42430361,4,60.19849300696562,-1,71.70721753450519,77.65086641203254,False,True
New York City,42431549,50,0.0,-1,,,True,True
New York City,5706568625,2,35.21671770942466,-1,64.88962107878345,inf,False,True
New York City,9902399061,1,34.06905491917272,-1,inf,inf,False,True
